trial	response	correct_response	accuracy	reaction_time
1	7	7	1	471
2	10	10	1	2063
3	9	9	1	350
4	7	7	1	230
5	n/a	6	0	n/a
6	9	9	1	420
7	14	14	1	1469
8	15	15	1	837
9	10	10	1	771
10	8	8	1	370
11	16	16	1	991
12	13	13	1	689
13	10	10	1	1027
14	9	9	1	94
15	8	8	1	408
16	13	13	1	964
17	9	9	1	493
18	7	7	1	65
19	8	8	1	127
20	9	9	1	267
21	12	12	1	518
22	14	14	1	1059
23	13	13	1	1259
24	9	9	1	701
25	7	7	1	519
26	8	8	1	316
27	10	10	1	1628
28	12	12	1	608
29	11	11	1	576
30	8	8	1	145
