onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
3.060818227	14.09632972	11	computer	3.060818227	5.143059267	10.1557754	0.747022332	10.90279773	1
18.36915982	14.03641764	4	PRP1	18.36915982	20.38787887	25.40497308	0.666352795	26.07132588	1
36.52627342	14.0259762	1	computer	36.52627342	38.53568272	43.55192188	0.607227605	44.15914948	1
54.67340525	14.02551426	4	computer	54.67340525	56.68182597	61.69860048	0.655647133	62.35424761	1
69.82686305	14.01995521	1	PRP2	69.82686305	71.83759565	76.84625068	0.703482769	77.54973345	1
85.95815147	14.01883738	3	computer	85.95815147	87.97008639	92.97673277	0.632274849	93.60900762	1
101.0915268	14.02952475	4	PRP3	101.0915268	103.1033943	108.120798	0.412708926	108.5335069	1
119.2380132	14.03226634	8	PPR4	119.2380132	121.2537689	126.2700169	0.569119943	126.8391368	1
134.3915584	14.02615719	10	computer	134.3915584	136.4003858	141.4173641	0.389476419	141.8068405	1
151.5376705	14.02708437	8	PRP3	151.5376705	153.5479649	158.5644666	0.512576493	159.0770431	1
168.6873242	14.01563158	10	PRP4	168.6873242	170.695366	175.7027015	0.656082745	176.3587843	1
183.8268876	14.02665565	4	PRP5	183.8268876	185.8361172	190.8532423	0.435266117	191.2885084	1
199.9704687	14.03243594	3	PRP5	199.9704687	201.9862769	207.0026188	0.407750646	207.4103695	1
215.1249156	14.02808444	8	PRP2	215.1249156	217.1374771	222.1526796	0.565443479	222.7181231	1
233.2750498	14.02437627	8	PRP6	233.2750498	235.2830137	240.299163	0.63910856	240.9382716	1
248.4010043	14.02910115	10	PRP3	248.4010043	250.413598	255.4298695	0.585899177	256.0157686	1
265.5391267	14.02128919	10	computer	265.5391267	267.5512463	272.560181	0.48096293	273.0411439	1
282.6733275	14.01786496	11	computer	282.6733275	284.6841087	289.6909407	0.481470494	290.1724112	1
297.8074945	14.02775836	3	PRP1	297.8074945	299.8178394	304.8349332	0.946204717	305.781138	-1
312.9400181	14.0279745	1	PRP5	312.9400181	314.9515841	319.9676915	0.484794953	320.4524865	-1
328.0740806	14.02543823	4	computer	328.0740806	330.0827516	335.0992121	0.718996096	335.8182082	-1
343.2244239	14.02277456	9	PRP6	343.2244239	345.2297617	350.2469226	0.493429546	350.7403522	1
358.3479778	14.02893741	9	computer	358.3479778	360.3605411	365.3766626	0.50369214	365.8803548	1
374.4870672	14.02058092	11	PRP6	374.4870672	376.5002905	381.5074289	0.540586534	382.0480154	1
389.6196649	14.03103561	3	PRP3	389.6196649	391.633343	396.6505299	0.436802724	397.0873326	1
404.7701242	14.03003987	8	computer	404.7701242	406.7832638	411.7998646	0.437393089	412.2372577	1
419.9031008	14.02991162	1	computer	419.9031008	421.9160844	426.9326906	1.277984599	428.2106752	-1
435.0528169	14.02813257	2	PRP2	435.0528169	437.0642354	442.0804485	0.434159425	442.5146079	-1
452.1878551	14.02303163	2	computer	452.1878551	454.1940867	459.2106466	0.869092014	460.0797387	-1
467.3359541	14.02152686	11	PRP2	467.3359541	469.3485584	474.3572224	0.511994605	474.869217	1
485.470068	14.02922083	2	PRP5	485.470068	487.4819007	492.4990701	0.38897142	492.8880415	1
500.6192164	14.03000631	9	PRP4	500.6192164	502.63169	507.6489376	0.397280109	508.0462177	1
517.7515486	14.03013473	10	PRP6	517.7515486	519.7652105	524.7813991	0.628433199	525.4098323	1
535.8842224	14.02793224	2	PRP1	535.8842224	537.895571	542.9118443	0.739343149	543.6511875	-1
552.0170582	14.0255026	1	PRP1	552.0170582	554.0259402	559.0422543	0.689374986	559.7316293	-1
567.1534489	14.02033813	11	PRP4	567.1534489	569.1637803	574.1735122	0.887881813	575.061394	1
