onset	duration	trial_type	rating	response_time	database	identifier
6.260	6.004	vp	1	2.418	iaps	4640
21.142	6.006	vp	3	1.384	iaps	4607
32.414	6.007	vp	4	1.076	iaps	7430
48.496	6.006	dn	1	1.334	iaps	2490
61.597	6.016	dn	2	1.460	iaps	9042
74.696	6.016	dn	4	1.085	iaps	6243
90.795	6.016	ip	4	1.273	iaps	8180
103.493	6.015	ip	4	1.066	iaps	2208
116.980	6.010	ip	4	1.123	iaps	5820
133.045	6.008	vn	3	1.032	iaps	6250
145.819	6.010	vn	2	1.133	iaps	9530
159.183	6.012	vn	4	1.037	iaps	4621
175.278	6.017	dp	2	1.545	iaps	4680
189.277	6.016	dp	3	1.290	iaps	8210
201.476	6.015	dp	2	1.360	iaps	7260
217.562	6.010	in	1	1.195	iaps	6821
231.028	6.008	in	2	1.461	iaps	9331
243.694	6.005	in	4	1.200	iaps	9320
259.765	6.012	vt	3	1.027	iaps	7950
272.860	6.017	vt	4	1.253	iaps	7050
285.960	6.016	vt	4	0.967	iaps	7090
302.057	6.015	dn	2	1.158	iaps	9621
316.654	6.005	dn	3	1.303	iaps	9620
328.219	6.008	dn	4	0.947	iaps	9830
344.282	6.010	ip	4	1.092	iaps	2345
358.164	6.012	ip	3	1.133	iaps	2310
370.459	6.017	ip	3	1.130	iaps	8341
386.559	6.015	vn	4	1.029	iaps	6550
400.356	6.016	vn	4	1.306	iaps	2053
412.773	6.013	vn	3	1.529	iaps	9432
428.842	6.008	dp	3	1.042	iaps	1463
443.709	6.006	dp	3	1.553	iaps	8090
454.992	6.016	dp	2	1.219	iaps	1722
471.091	6.016	vt	3	1.148	iaps	2214
483.991	6.016	vt	3	1.429	iaps	7035
497.289	6.015	vt	4	1.089	iaps	7020
513.385	6.006	in	2	1.384	iaps	9495
527.757	6.009	in	3	1.710	iaps	6510
539.523	6.008	in	2	1.640	iaps	9001
555.594	6.015	vp	4	1.222	iaps	8370
569.990	6.022	vp	3	0.861	iaps	8496
581.790	6.016	vp	3	1.126	iaps	5000
