onset	duration	trial_type	rating	response_time	database	identifier
6.262	6.009	vp	2	0.957	iaps	5201
21.137	6.006	vp	3	0.736	iaps	4660
32.421	6.017	vp	2	1.340	iaps	8190
48.520	6.017	dn	3	1.844	iaps	2730
61.637	6.015	dn	2	0.850	iaps	8485
74.733	6.017	dn	1	1.777	iaps	2751
90.830	6.006	ip	3	1.906	iaps	8300
103.496	6.007	ip	3	1.723	iaps	2304
116.960	6.010	ip	4	0.882	iaps	7470
133.036	6.017	vn	2	1.320	iaps	2900
145.836	6.016	vn	n/a	n/a	iaps	9290
159.236	6.016	vn	2	0.972	iaps	2750
175.333	6.015	dp	1	1.006	iaps	5629
189.331	6.004	dp	2	1.034	iaps	8461
201.494	6.008	dp	2	1.219	iaps	7501
217.558	6.010	in	3	1.892	iaps	6571
231.052	6.016	in	3	1.612	iaps	9046
243.751	6.017	in	3	3.730	iaps	9006
259.851	6.016	vt	1	1.067	iaps	7041
272.949	6.015	vt	1	1.558	iaps	7010
286.046	6.016	vt	1	1.230	iaps	7034
302.117	6.008	dn	2	1.161	iaps	9417
316.700	6.005	dn	2	1.478	iaps	9409
328.271	6.012	dn	1	0.978	iaps	9630
344.366	6.020	ip	3	1.732	iaps	4651
358.266	6.016	ip	3	1.479	iaps	4599
370.564	6.016	ip	3	0.933	iaps	8497
386.649	6.010	vn	1	2.248	iaps	3550
400.433	6.008	vn	1	1.448	iaps	2691
412.816	6.007	vn	2	1.338	iaps	9102
428.898	6.004	dp	2	0.824	iaps	1731
443.782	6.017	dp	2	2.066	iaps	8200
455.082	6.015	dp	1	1.884	iaps	2216
471.179	6.015	vt	1	1.096	iaps	2850
484.077	6.004	vt	1	1.205	iaps	7000
497.357	6.007	vt	1	1.209	iaps	5534
513.422	6.009	in	3	1.340	iaps	9160
527.802	6.011	in	3	0.890	iaps	3160
539.597	6.017	in	4	0.787	iaps	6838
555.697	6.016	vp	2	1.674	iaps	8502
570.095	6.015	vp	n/a	n/a	iaps	8540
581.879	6.012	vp	2	1.511	iaps	7220
