trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	4	1	1	689
2	go	4	4	1	1	523
3	go	1	13	1	1	484
4	go	1	4	1	1	537
5	go	5	16	1	1	308
6	go	1	16	1	1	373
7	go	8	16	1	1	313
8	go	6	10	1	1	321
9	go	5	10	1	1	304
10	go	7	7	1	1	395
11	go	7	13	1	1	452
12	go	9	4	1	1	260
13	go	2	10	1	1	349
14	nogo	3	4	1	0	366
15	go	8	13	1	1	492
16	go	5	16	1	1	346
17	go	5	16	1	1	547
18	go	6	13	1	1	260
19	go	1	13	1	1	418
20	go	8	13	1	1	541
21	go	9	7	1	1	306
22	go	8	4	1	1	531
23	go	2	13	1	1	399
24	go	7	10	1	1	392
25	go	6	10	1	1	525
26	go	4	7	1	1	304
27	go	8	7	1	1	305
28	go	6	10	1	1	317
29	go	8	13	1	1	354
30	go	2	4	1	1	370
31	go	9	16	1	1	442
32	go	8	7	1	1	423
33	go	9	10	1	1	392
34	go	5	13	1	1	431
35	go	2	7	1	1	400
36	go	4	7	1	1	392
37	nogo	3	7	1	0	453
38	go	5	13	1	1	540
39	go	5	4	1	1	289
40	go	6	10	1	1	407
41	nogo	3	4	1	0	377
42	go	2	10	1	1	304
43	go	7	4	1	1	452
44	go	5	7	1	1	423
45	go	7	4	1	1	561
46	go	8	13	1	1	502
47	go	2	13	1	1	422
48	go	7	4	1	1	262
49	go	4	4	1	1	462
50	go	1	4	1	1	445
51	nogo	3	13	0	1	n/a
52	go	7	7	1	1	247
53	go	4	16	1	1	308
54	go	6	7	1	1	299
55	go	4	10	1	1	379
56	go	8	4	1	1	326
57	go	8	4	1	1	300
58	go	4	7	1	1	316
59	go	1	10	1	1	326
60	go	9	4	1	1	324
61	go	9	7	1	1	302
62	go	4	10	1	1	317
63	go	8	10	1	1	427
64	go	2	7	1	1	354
65	go	2	10	1	1	479
66	go	8	16	1	1	359
67	go	7	4	1	1	307
68	nogo	3	10	1	0	340
69	go	4	16	1	1	358
70	go	7	13	1	1	373
71	go	1	16	1	1	412
72	go	4	10	1	1	305
73	nogo	3	10	1	0	453
74	go	5	10	1	1	485
75	go	9	4	1	1	393
76	go	8	4	1	1	493
77	go	4	4	1	1	326
78	go	7	13	1	1	443
79	go	4	13	1	1	496
80	go	1	16	1	1	389
81	go	2	10	1	1	477
82	go	6	7	1	1	464
83	go	6	10	1	1	389
84	go	4	16	1	1	337
85	go	6	13	1	1	386
86	go	6	4	1	1	492
87	go	9	16	1	1	709
88	go	9	7	1	1	374
89	go	7	16	1	1	409
90	go	6	13	1	1	303
91	go	4	16	1	1	471
92	go	1	16	1	1	347
93	go	7	4	1	1	472
94	nogo	3	10	1	0	968
95	nogo	3	16	0	1	n/a
96	go	9	10	1	1	597
97	go	8	13	1	1	534
98	go	2	4	1	1	538
99	go	7	4	1	1	394
100	go	6	4	1	1	338
101	go	6	7	1	1	435
102	go	1	16	1	1	371
103	go	9	4	1	1	434
104	go	9	10	1	1	344
105	nogo	3	13	0	1	n/a
106	go	1	16	1	1	404
107	go	4	4	1	1	364
108	go	1	13	1	1	389
109	go	1	10	1	1	511
110	go	2	16	1	1	370
111	nogo	3	7	1	0	434
112	go	6	4	1	1	517
113	go	8	4	1	1	779
114	go	5	7	1	1	302
115	go	9	16	1	1	449
116	nogo	3	10	1	0	302
117	go	9	4	1	1	440
118	go	5	16	1	1	568
119	go	5	10	1	1	305
120	go	4	10	1	1	534
121	go	2	13	1	1	323
122	go	6	13	1	1	455
123	go	8	16	1	1	699
124	nogo	3	10	1	0	457
125	go	8	13	1	1	534
126	go	4	4	1	1	549
127	go	4	7	1	1	405
128	go	2	7	1	1	488
129	go	5	16	1	1	548
130	go	2	7	1	1	568
131	go	1	16	1	1	306
132	go	1	10	1	1	302
133	go	5	13	1	1	476
134	go	9	13	1	1	351
135	go	5	10	1	1	544
136	go	4	13	1	1	361
137	go	5	16	1	1	369
138	nogo	3	13	0	1	n/a
139	go	4	7	1	1	260
140	go	2	7	1	1	375
141	go	5	16	1	1	357
142	go	6	10	1	1	362
143	go	9	4	1	1	428
144	go	4	7	1	1	431
145	go	6	7	1	1	355
146	nogo	3	13	1	0	291
147	go	1	16	1	1	325
148	go	5	4	1	1	333
149	go	5	4	1	1	389
150	go	4	4	0	0	n/a
151	go	6	13	1	1	294
152	go	4	13	1	1	328
153	go	5	4	1	1	483
154	go	5	10	1	1	564
155	go	6	16	1	1	377
156	go	2	16	1	1	369
157	nogo	3	7	0	1	n/a
158	go	8	16	1	1	307
159	nogo	3	10	1	0	428
160	go	1	7	1	1	415
161	go	9	4	1	1	440
162	nogo	3	7	1	0	363
163	go	2	10	1	1	424
164	go	7	16	1	1	531
165	go	6	13	1	1	545
