trial	response	correct_response	accuracy	reaction_time
1	l	l	1	1371
2	k	k	1	1231
3	n/a	k	0	n/a
4	j	j	1	1800
5	n/a	j	0	n/a
6	k	l	0	1267
7	n/a	k	0	n/a
8	n/a	j	0	n/a
9	n/a	j	0	n/a
10	k	j	0	1694
11	l	l	1	1833
12	j	j	1	1459
13	j	k	0	1895
14	k	k	1	1504
15	j	j	1	1679
16	l	l	1	1340
17	k	j	0	1262
18	n/a	l	0	n/a
19	k	j	0	1956
20	n/a	k	0	n/a
