onset	duration	trial_type	rating	response_time	database	identifier
6.265	6.010	vp	4	3.999	iaps	5201
21.140	6.008	vp	4	4.002	iaps	4660
32.414	6.007	vp	4	3.999	iaps	8190
48.498	6.016	dn	4	4.002	iaps	2730
61.597	6.017	dn	4	4.002	iaps	8485
74.697	6.015	dn	4	3.999	iaps	2751
90.793	6.016	ip	4	4.001	iaps	8300
103.480	6.010	ip	4	4.001	iaps	2304
116.946	6.009	ip	4	4.000	iaps	7470
133.030	6.005	vn	4	4.001	iaps	2900
145.812	6.017	vn	4	4.001	iaps	9290
159.213	6.016	vn	4	4.000	iaps	2750
175.312	6.015	dp	4	4.002	iaps	5629
189.310	6.015	dp	4	3.999	iaps	8461
201.490	6.005	dp	4	4.001	iaps	7501
217.561	6.009	in	4	3.999	iaps	6571
231.035	6.010	in	4	3.999	iaps	9046
243.711	6.016	in	4	3.999	iaps	9006
259.812	6.016	vt	4	4.001	iaps	7041
272.911	6.016	vt	4	4.000	iaps	7010
286.008	6.016	vt	4	4.000	iaps	7034
302.094	6.011	dn	4	4.001	iaps	9417
316.670	6.008	dn	4	3.999	iaps	9409
328.234	6.010	dn	4	4.000	iaps	9630
344.310	6.017	ip	4	4.000	iaps	4651
358.210	6.016	ip	4	4.000	iaps	4599
370.509	6.016	ip	4	4.001	iaps	8497
386.607	6.015	vn	4	3.999	iaps	3550
400.404	6.004	vn	4	4.001	iaps	2691
412.802	6.008	vn	4	4.002	iaps	9102
428.876	6.005	dp	4	4.000	iaps	1731
443.746	6.012	dp	4	4.001	iaps	8200
455.029	6.013	dp	4	4.000	iaps	2216
471.125	6.015	vt	4	3.999	iaps	2850
484.023	6.016	vt	4	3.999	iaps	7000
497.320	6.004	vt	4	4.000	iaps	5534
513.391	6.009	in	4	3.999	iaps	9160
527.765	6.009	in	4	3.999	iaps	3160
539.529	6.011	in	4	4.001	iaps	6838
555.640	6.017	vp	4	3.999	iaps	8502
570.041	6.015	vp	4	4.002	iaps	8540
581.838	6.016	vp	4	4.000	iaps	7220
