onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
2.047606973	14.08219639	11	PRP1	2.047606973	4.11229582	9.129451349	0.955171419	10.08462277	1
18.31925608	14.02694861	8	PRP2	18.31925608	20.32828819	25.34589782	0.939503006	26.28540082	1
36.46250245	14.03358513	2	PRP3	36.46250245	38.47833084	43.4957612	0.957770714	44.45353191	-1
51.63074495	14.03151198	8	computer	51.63074495	53.64553466	58.66194198	0.646232071	59.30817405	1
69.79655541	14.03309723	11	PRP2	69.79655541	71.81146519	76.82932351	0.72063396	77.54995747	1
85.94503066	14.03375019	4	PRP4	85.94503066	87.96119337	92.97827946	0.939464866	93.91774432	1
104.0944675	14.03336291	10	computer	104.0944675	106.1105711	111.1275734	0.717315585	111.844889	1
119.2451967	14.03285345	10	computer	119.2451967	121.2603447	126.2777728	0.622300921	126.9000737	1
134.395438	14.03248649	4	PRP3	134.395438	136.4102824	141.4276629	1.568860117	142.996523	1
152.5463514	14.03077577	1	PRP2	152.5463514	154.5601864	159.5768303	0.682193428	160.2590237	-1
169.6945278	14.03303863	1	computer	169.6945278	171.7095626	176.727252	0.541167911	177.2684199	-1
185.8262594	14.03396394	8	PRP5	185.8262594	187.8432156	192.8599362	0.738022815	193.597959	1
200.9765502	14.03379197	9	PRP5	200.9765502	202.9934629	208.0100434	0.649606926	208.6596503	1
219.1097984	14.03318781	2	PRP2	219.1097984	221.1258066	226.1426857	0.542832991	226.6855186	-1
234.2417946	14.0350139	2	PRP4	234.2417946	236.2597446	241.2763645	0.463707639	241.7400721	-1
249.3754209	14.03385745	11	PRP6	249.3754209	251.3922453	256.4089676	0.539996313	256.948964	1
264.5097234	14.03268542	3	PRP5	264.5097234	266.5255565	271.5421394	0.493583112	272.0357225	-1
279.6413495	14.03481605	9	PRP1	279.6413495	281.6582127	286.6758369	0.898442725	287.5742796	1
294.7765064	14.03268585	1	PRP4	294.7765064	296.7913558	301.8090039	1.019271195	302.8282751	-1
310.9073892	14.03472697	3	PRP3	310.9073892	312.9250678	317.9417615	1.088544803	319.0303063	-1
327.0430667	14.03214117	10	PRP1	327.0430667	329.058297	334.074914	0.913040393	334.9879544	1
342.1742188	14.03384369	1	PRP3	342.1742188	344.1910519	349.2077268	1.369111504	350.5768383	-1
357.3067339	14.03472236	3	PRP4	357.3067339	359.3246041	364.3412092	0.502451863	364.8436611	-1
373.4429161	14.03174562	9	computer	373.4429161	375.4576794	380.4743863	0.826480046	381.3008663	1
388.576367	14.03174402	9	PRP6	388.576367	390.5900393	395.6078302	0.420373421	396.0282036	1
404.7115687	14.02951433	3	computer	404.7115687	406.723158	411.7408308	0.445256738	412.1860875	-1
420.842162	14.03183815	10	PRP6	420.842162	422.857031	427.8737219	0.636258349	428.5099802	1
437.9908083	14.03284274	11	computer	437.9908083	440.0067851	445.0233622	0.572887139	445.5962493	1
456.1235476	14.03291727	4	computer	456.1235476	458.1395383	463.1561923	0.534435233	463.6906275	-1
471.2571186	14.03294844	9	computer	471.2571186	473.273033	478.2897229	0.874548086	479.164271	1
486.3913804	14.03177977	4	computer	486.3913804	488.4052069	493.4228395	0.989886904	494.4127264	-1
503.5216433	14.03402329	2	computer	503.5216433	505.538609	510.5553876	0.584666377	511.140054	-1
521.6561693	14.0328287	2	PRP5	521.6561693	523.6720056	528.6887021	0.588060796	529.2767629	-1
536.7898399	14.03259107	8	PRP6	536.7898399	538.8047189	543.822157	0.758907253	544.5810643	1
551.9229518	14.03268975	1	computer	551.9229518	553.9379322	558.955372	0.761117279	559.7164893	-1
567.0565245	14.03151192	8	PRP1	567.0565245	569.0713706	574.0878157	0.812187794	574.9000035	1
