onset	duration	trial_type	rating	response_time	database	identifier
6.248	6.017	dp	2	3.256	iaps	4680
18.647	6.017	dp	1	0.631	iaps	8341
32.447	6.017	dp	1	1.072	iaps	5820
48.547	6.017	vn	2	4.002	iaps	9620
62.164	6.017	vn	3	2.373	iaps	9042
74.763	6.017	vn	3	1.254	iaps	6250
90.864	6.017	ip	4	0.882	iaps	7260
105.863	6.017	ip	4	3.466	iaps	4607
117.063	6.017	ip	3	1.746	iaps	5000
133.163	6.017	dn	n/a	n/a	iaps	2053
146.262	6.017	dn	2	0.834	iaps	9320
159.363	6.017	dn	3	3.687	iaps	6821
175.462	6.017	vt	1	0.969	iaps	7950
189.362	6.016	vt	1	0.772	iaps	7035
201.662	6.017	vt	n/a	n/a	iaps	7090
217.762	6.017	in	4	2.782	iaps	2490
230.462	6.017	in	4	1.026	iaps	9530
243.962	6.017	in	4	0.982	iaps	9432
260.061	6.017	vp	3	1.524	iaps	8180
274.461	6.017	vp	3	1.489	iaps	8496
286.261	6.017	vp	3	1.362	iaps	2310
302.360	6.017	dn	1	1.192	iaps	9001
315.160	6.017	dn	1	0.777	iaps	9621
328.560	6.018	dn	2	2.214	iaps	9331
344.661	6.016	vp	1	0.995	iaps	8370
358.259	6.017	vp	1	1.555	iaps	2345
370.859	6.017	vp	1	1.028	iaps	1463
386.960	6.017	in	4	0.904	iaps	9830
401.159	6.017	in	4	2.767	iaps	6550
413.159	6.017	in	3	1.339	iaps	4621
429.259	6.017	vt	2	4.002	iaps	2214
444.059	6.017	vt	1	2.668	iaps	7020
455.459	6.017	vt	1	1.572	iaps	7050
471.558	6.017	dp	1	1.155	iaps	8090
486.558	6.017	dp	1	0.851	iaps	4640
497.758	6.018	dp	1	1.235	iaps	2208
513.858	6.017	vn	1	4.002	iaps	9495
527.558	6.016	vn	3	1.106	iaps	6243
540.057	6.018	vn	3	2.095	iaps	6510
556.157	6.017	ip	4	2.146	iaps	1722
568.656	6.017	ip	4	3.862	iaps	7430
582.357	6.016	ip	3	1.701	iaps	8210
