onset	duration	trial_type	rating	response_time	database	identifier
6.257	6.007	vp	3	1.357	iaps	5201
21.130	6.007	vp	2	1.638	iaps	4660
32.396	6.005	vp	3	1.536	iaps	8190
48.479	6.017	dn	1	1.589	iaps	2730
61.596	6.016	dn	1	0.840	iaps	8485
74.694	6.016	dn	2	1.322	iaps	2751
90.792	6.016	ip	4	1.264	iaps	8300
103.473	6.005	ip	3	1.247	iaps	2304
116.937	6.009	ip	4	1.508	iaps	7470
133.017	6.011	vn	2	1.334	iaps	2900
145.796	6.016	vn	1	0.995	iaps	9290
159.195	6.016	vn	1	0.797	iaps	2750
175.293	6.015	dp	2	1.499	iaps	5629
189.290	6.016	dp	1	1.648	iaps	8461
201.477	6.010	dp	1	1.046	iaps	7501
217.543	6.008	in	3	1.188	iaps	6571
231.016	6.011	in	2	1.216	iaps	9046
243.694	6.016	in	3	2.760	iaps	9006
259.793	6.016	vt	2	1.119	iaps	7041
272.891	6.016	vt	2	1.256	iaps	7010
285.990	6.015	vt	1	1.023	iaps	7034
302.077	6.009	dn	1	1.255	iaps	9417
316.642	6.007	dn	2	0.944	iaps	9409
328.209	6.005	dn	1	0.922	iaps	9630
344.278	6.013	ip	3	1.658	iaps	4651
358.158	6.017	ip	2	0.967	iaps	4599
370.458	6.015	ip	4	1.441	iaps	8497
386.556	6.015	vn	3	1.095	iaps	3550
400.325	6.010	vn	2	1.723	iaps	2691
412.718	6.007	vn	1	0.811	iaps	9102
428.780	6.011	dp	2	0.878	iaps	1731
443.674	6.016	dp	1	1.078	iaps	8200
454.974	6.016	dp	2	1.328	iaps	2216
471.073	6.016	vt	1	0.978	iaps	2850
483.970	6.016	vt	2	0.949	iaps	7000
497.268	6.006	vt	2	1.064	iaps	5534
513.332	6.008	in	1	1.741	iaps	9160
527.697	6.010	in	3	1.094	iaps	3160
539.476	6.013	in	3	0.978	iaps	6838
555.572	6.036	vp	4	1.061	iaps	8502
569.988	6.020	vp	2	0.845	iaps	8540
581.805	6.014	vp	3	0.974	iaps	7220
