trial	response	correct_response	accuracy	reaction_time
1	j	j	1	1111
2	k	k	1	1099
3	j	j	1	958
4	j	j	1	1413
5	n/a	j	0	n/a
6	l	l	1	828
7	j	l	0	1788
8	k	k	1	1068
9	k	k	1	774
10	l	l	1	705
11	j	j	1	855
12	n/a	j	0	n/a
13	l	k	0	1868
14	j	k	0	1452
15	j	j	1	1442
16	k	k	1	1525
17	j	j	1	1193
18	k	l	0	1121
19	k	k	1	2013
20	j	j	1	1548
