trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	7	1	1	811
2	go	4	4	1	1	334
3	go	1	4	1	1	348
4	go	1	13	1	1	318
5	go	5	10	1	1	361
6	go	1	16	1	1	347
7	go	8	4	1	1	385
8	go	6	4	1	1	412
9	go	5	7	1	1	289
10	go	7	10	1	1	316
11	go	7	4	1	1	301
12	go	9	10	1	1	409
13	go	2	4	1	1	329
14	nogo	3	10	1	0	413
15	go	8	7	0	0	n/a
16	go	5	4	1	1	224
17	go	5	16	1	1	243
18	go	6	10	1	1	319
19	go	1	7	1	1	369
20	go	8	7	1	1	384
21	go	9	10	1	1	281
22	go	8	16	1	1	357
23	go	2	10	1	1	429
24	go	7	16	1	1	368
25	go	6	16	1	1	340
26	go	4	7	1	1	414
27	go	8	4	1	1	404
28	go	6	10	1	1	398
29	go	8	10	1	1	317
30	go	2	10	1	1	308
31	go	9	4	1	1	532
32	go	8	7	1	1	410
33	go	9	10	1	1	305
34	go	5	4	1	1	92
35	go	2	13	1	1	998
36	go	4	16	0	0	n/a
37	nogo	3	10	1	0	30
38	go	5	4	1	1	474
39	go	5	7	1	1	308
40	go	6	10	1	1	274
41	nogo	3	16	1	0	233
42	go	2	16	0	0	n/a
43	go	7	4	1	1	210
44	go	5	7	1	1	324
45	go	7	16	1	1	427
46	go	8	16	1	1	454
47	go	2	13	1	1	352
48	go	7	13	1	1	421
49	go	4	16	1	1	367
50	go	1	10	1	1	453
51	nogo	3	16	1	0	304
52	go	7	16	1	1	292
53	go	4	16	1	1	305
54	go	6	10	1	1	495
55	go	4	13	1	1	406
56	go	8	4	1	1	356
57	go	8	13	1	1	336
58	go	4	13	1	1	314
59	go	1	13	1	1	424
60	go	9	10	1	1	395
61	go	9	13	1	1	432
62	go	4	4	1	1	317
63	go	8	13	1	1	299
64	go	2	7	1	1	352
65	go	2	16	1	1	358
66	go	8	13	1	1	422
67	go	7	10	1	1	399
68	nogo	3	7	0	1	n/a
69	go	4	4	1	1	221
70	go	7	4	1	1	264
71	go	1	10	1	1	308
72	go	4	7	1	1	321
73	nogo	3	7	0	1	n/a
74	go	5	16	1	1	224
75	go	9	4	1	1	385
76	go	8	4	1	1	719
77	go	4	16	1	1	240
78	go	7	13	1	1	297
79	go	4	16	1	1	315
80	go	1	4	1	1	476
81	go	2	16	1	1	302
82	go	6	7	1	1	359
83	go	6	13	1	1	329
84	go	4	10	1	1	423
85	go	6	4	1	1	359
86	go	6	7	1	1	476
87	go	9	16	1	1	413
88	go	9	10	1	1	370
89	go	7	4	1	1	467
90	go	6	4	1	1	390
91	go	4	4	1	1	337
92	go	1	13	1	1	397
93	go	7	7	1	1	392
94	nogo	3	13	0	1	n/a
95	nogo	3	13	1	0	206
96	go	9	4	1	1	407
97	go	8	13	1	1	335
98	go	2	4	1	1	324
99	go	7	16	1	1	522
100	go	6	13	1	1	331
101	go	6	7	1	1	307
102	go	1	7	1	1	261
103	go	9	10	1	1	356
104	go	9	7	1	1	319
105	nogo	3	4	1	0	379
106	go	1	13	0	0	n/a
107	go	4	16	1	1	31
108	go	1	4	1	1	406
109	go	1	13	1	1	361
110	go	2	16	1	1	450
111	nogo	3	4	0	1	n/a
112	go	6	16	1	1	461
113	go	8	16	1	1	357
114	go	5	7	1	1	409
115	go	9	16	1	1	300
116	nogo	3	13	1	0	320
117	go	9	7	1	1	768
118	go	5	16	1	1	504
119	go	5	7	1	1	281
120	go	4	4	1	1	407
121	go	2	7	1	1	356
122	go	6	4	1	1	420
123	go	8	16	1	1	314
124	nogo	3	7	0	1	n/a
125	go	8	10	1	1	240
126	go	4	10	1	1	402
127	go	4	16	1	1	313
128	go	2	16	1	1	351
129	go	5	13	1	1	256
130	go	2	13	1	1	41
131	go	1	10	1	1	311
132	go	1	7	1	1	291
133	go	5	13	1	1	317
134	go	9	4	1	1	422
135	go	5	13	1	1	301
136	go	4	13	1	1	350
137	go	5	7	1	1	173
138	nogo	3	10	1	0	921
139	go	4	4	0	0	n/a
140	go	2	10	1	1	307
141	go	5	10	1	1	408
142	go	6	16	1	1	367
143	go	9	10	1	1	403
144	go	4	7	1	1	420
145	go	6	10	1	1	451
146	nogo	3	10	1	0	836
147	go	1	7	0	0	n/a
148	go	5	13	1	1	209
149	go	5	13	1	1	419
150	go	4	4	1	1	542
151	go	6	10	1	1	431
152	go	4	10	1	1	445
153	go	5	13	1	1	475
154	go	5	7	1	1	322
155	go	6	10	1	1	457
156	go	2	7	1	1	433
157	nogo	3	10	0	1	n/a
158	go	8	7	1	1	28
159	nogo	3	10	1	0	280
160	go	1	4	1	1	375
161	go	9	16	1	1	378
162	nogo	3	13	0	1	n/a
163	go	2	10	1	1	336
164	go	7	13	1	1	598
165	go	6	13	1	1	420
166	go	6	16	1	1	521
167	go	2	16	1	1	349
168	go	2	7	1	1	434
169	go	8	13	1	1	385
170	go	8	16	1	1	312
171	go	6	10	1	1	401
172	nogo	3	13	0	1	n/a
173	go	2	16	1	1	413
174	go	1	13	1	1	455
175	go	6	16	1	1	375
176	go	1	13	1	1	409
177	nogo	3	10	1	0	411
178	go	1	4	1	1	708
179	go	7	7	0	0	n/a
180	go	2	10	1	1	265
181	go	9	16	1	1	288
182	go	9	4	1	1	323
183	go	8	4	1	1	319
184	go	7	7	1	1	352
185	go	2	10	1	1	448
186	go	7	7	1	1	360
187	go	9	16	1	1	353
188	go	7	7	1	1	484
189	go	1	13	1	1	441
190	go	4	10	1	1	682
191	go	8	7	1	1	356
192	go	5	10	1	1	390
193	go	9	4	1	1	330
194	go	5	13	1	1	379
195	go	6	7	1	1	254
196	go	9	4	1	1	304
197	nogo	3	7	1	0	321
198	go	9	7	0	0	n/a
199	go	8	4	1	1	323
200	go	7	7	1	1	408
201	nogo	3	4	1	0	828
202	go	4	13	1	1	21
203	nogo	3	13	0	1	n/a
204	go	1	16	1	1	194
205	go	6	13	1	1	439
206	go	5	10	1	1	466
207	go	9	10	1	1	355
208	go	2	16	1	1	347
209	go	7	4	1	1	483
210	go	7	4	1	1	396
211	go	1	13	1	1	433
212	go	8	16	1	1	450
213	go	7	4	1	1	491
214	go	1	16	1	1	444
215	go	7	4	1	1	426
216	nogo	3	16	0	1	n/a
217	nogo	3	7	1	0	317
218	go	2	13	1	1	590
219	go	2	10	1	1	459
220	go	7	16	1	1	462
221	go	5	7	1	1	569
222	nogo	3	7	1	0	429
223	go	7	7	1	1	604
224	go	8	13	1	1	414
225	go	9	13	1	1	475
