onset	duration	trial_type	rating	response_time	database	identifier
6.252	6.011	vp	3	3.068	iaps	5201
21.146	6.016	vp	3	1.364	iaps	4660
32.446	6.016	vp	4	1.060	iaps	8190
48.546	6.015	dn	2	1.595	iaps	2730
61.659	6.016	dn	1	1.657	iaps	8485
74.756	6.006	dn	2	1.686	iaps	2751
90.820	6.008	ip	4	1.346	iaps	8300
103.486	6.009	ip	4	1.243	iaps	2304
116.961	6.017	ip	4	1.807	iaps	7470
133.061	6.017	vn	4	0.908	iaps	2900
145.860	6.016	vn	4	2.415	iaps	9290
159.259	6.016	vn	3	1.835	iaps	2750
175.356	6.005	dp	1	2.178	iaps	5629
189.335	6.008	dp	1	1.530	iaps	8461
201.500	6.010	dp	2	2.368	iaps	7501
217.593	6.017	in	4	1.482	iaps	6571
231.094	6.017	in	4	1.863	iaps	9046
243.793	6.015	in	4	2.833	iaps	9006
259.890	6.016	vt	3	1.401	iaps	7041
272.988	6.004	vt	3	2.406	iaps	7010
286.059	6.008	vt	2	1.423	iaps	7034
302.125	6.007	dn	1	1.336	iaps	9417
316.709	6.016	dn	1	1.424	iaps	9409
328.294	6.015	dn	1	1.806	iaps	9630
344.392	6.016	ip	4	1.131	iaps	4651
358.273	6.016	ip	4	1.627	iaps	4599
370.558	6.011	ip	4	1.070	iaps	8497
386.634	6.007	vn	4	1.850	iaps	3550
400.398	6.010	vn	4	1.287	iaps	2691
412.811	6.012	vn	3	1.669	iaps	9102
428.908	6.016	dp	1	1.900	iaps	1731
443.807	6.017	dp	1	1.734	iaps	8200
455.105	6.015	dp	2	1.908	iaps	2216
471.202	6.015	vt	1	2.471	iaps	2850
484.089	6.010	vt	4	1.151	iaps	7000
497.364	6.009	vt	1	0.963	iaps	5534
513.444	6.011	in	4	1.743	iaps	9160
527.839	6.016	in	4	1.655	iaps	3160
539.639	6.016	in	4	2.798	iaps	6838
555.736	6.016	vp	4	0.943	iaps	8502
570.121	6.012	vp	3	1.438	iaps	8540
581.905	6.009	vp	4	1.368	iaps	7220
