onset	duration	trial_type	rating	response_time	database	identifier
6.256	6.010	dp	2	1.665	iaps	5629
18.636	6.011	dp	2	2.334	iaps	8497
32.431	6.016	dp	2	1.991	iaps	7470
48.530	6.016	vn	2	2.361	iaps	9409
62.147	6.014	vn	2	1.643	iaps	8485
74.743	6.016	vn	2	2.124	iaps	2900
90.840	6.005	ip	4	1.464	iaps	7501
105.812	6.008	ip	4	2.796	iaps	4660
116.979	6.005	ip	4	1.707	iaps	7220
133.063	6.016	dn	3	1.628	iaps	2691
146.163	6.016	dn	2	1.550	iaps	9006
159.261	6.016	dn	3	1.296	iaps	6571
175.358	6.016	vt	2	1.883	iaps	7041
189.244	6.011	vt	1	1.776	iaps	7000
201.521	6.007	vt	1	1.210	iaps	7034
217.584	6.011	in	4	3.036	iaps	2730
230.261	6.016	in	4	1.337	iaps	9290
243.761	6.016	in	4	1.596	iaps	9102
259.860	6.016	vp	3	2.801	iaps	8300
274.257	6.015	vp	2	1.451	iaps	8540
286.043	6.012	vp	3	1.765	iaps	4599
302.127	6.008	dn	2	4.002	iaps	6838
314.910	6.005	dn	2	1.024	iaps	9417
328.280	6.013	dn	2	1.835	iaps	9046
344.376	6.017	vp	2	2.245	iaps	8502
357.976	6.015	vp	2	4.000	iaps	4651
370.573	6.015	vp	2	4.000	iaps	1731
386.671	6.004	in	2	4.002	iaps	9630
400.842	6.008	in	2	3.999	iaps	3550
412.814	6.011	in	2	4.000	iaps	2750
428.908	6.016	vt	2	2.342	iaps	2850
443.708	6.017	vt	1	1.093	iaps	5534
455.108	6.016	vt	1	1.694	iaps	7010
471.205	6.015	dp	2	0.992	iaps	8200
486.203	6.004	dp	3	1.905	iaps	5201
497.367	6.007	dp	2	3.047	iaps	2304
513.432	6.009	vn	2	2.626	iaps	9160
527.111	6.012	vn	n/a	n/a	iaps	2751
539.606	6.017	vn	3	2.954	iaps	3160
555.707	6.016	ip	3	1.314	iaps	2216
568.204	6.016	ip	4	1.617	iaps	8190
581.889	6.012	ip	4	1.286	iaps	8461
