onset	duration	trial_type	rating	response_time	database	identifier
6.244	6.015	vp	2	1.341	iaps	4640
21.141	6.005	vp	n/a	n/a	iaps	4607
32.405	6.008	vp	1	1.277	iaps	7430
48.479	6.006	dn	2	2.050	iaps	2490
61.567	6.013	dn	1	2.220	iaps	9042
74.663	6.016	dn	1	1.458	iaps	6243
90.762	6.015	ip	4	2.358	iaps	8180
103.460	6.015	ip	4	1.621	iaps	2208
116.945	6.012	ip	4	1.048	iaps	5820
133.012	6.008	vn	2	1.702	iaps	6250
145.778	6.005	vn	n/a	n/a	iaps	9530
159.150	6.011	vn	n/a	n/a	iaps	4621
175.263	6.014	dp	1	1.862	iaps	4680
189.261	6.015	dp	1	2.106	iaps	8210
201.458	6.016	dp	1	1.125	iaps	7260
217.543	6.011	in	n/a	n/a	iaps	6821
231.026	6.009	in	4	1.204	iaps	9331
243.694	6.007	in	n/a	n/a	iaps	9320
259.764	6.012	vt	1	1.390	iaps	7950
272.843	6.016	vt	1	1.033	iaps	7050
285.943	6.015	vt	2	1.606	iaps	7090
302.040	6.016	dn	1	2.357	iaps	9621
316.638	6.015	dn	1	0.996	iaps	9620
328.219	6.007	dn	1	2.645	iaps	9830
344.309	6.007	ip	4	1.178	iaps	2345
358.180	6.012	ip	n/a	n/a	iaps	2310
370.474	6.017	ip	4	2.822	iaps	8341
386.575	6.018	vn	2	3.583	iaps	6550
400.374	6.015	vn	2	1.348	iaps	2053
412.757	6.012	vn	2	1.068	iaps	9432
428.851	6.007	dp	1	1.094	iaps	1463
443.714	6.010	dp	1	1.077	iaps	8090
454.990	6.005	dp	2	3.999	iaps	1722
471.060	6.014	vt	1	1.061	iaps	2214
483.957	6.016	vt	1	0.999	iaps	7035
497.255	6.015	vt	1	1.594	iaps	7020
513.352	6.004	in	4	1.258	iaps	9495
527.717	6.007	in	n/a	n/a	iaps	6510
539.489	6.008	in	n/a	n/a	iaps	9001
555.573	6.004	vp	2	1.837	iaps	8370
569.956	6.016	vp	2	1.598	iaps	8496
581.747	6.009	vp	1	0.820	iaps	5000
