onset	duration	trial_type	rating	response_time	database	identifier
6.247	6.009	vp	1	1.663	iaps	4608
21.131	6.005	vp	2	1.724	iaps	4603
32.414	6.004	vp	3	1.385	iaps	5779
48.497	6.016	dn	1	1.230	iaps	1275
61.614	6.016	dn	2	2.247	iaps	7359
74.712	6.015	dn	2	2.133	iaps	2141
90.796	6.012	ip	4	1.581	iaps	8162
103.479	6.011	ip	4	1.179	iaps	2311
116.946	6.008	ip	2	1.850	iaps	5270
133.018	6.012	vn	2	1.257	iaps	2276
145.813	6.016	vn	2	1.355	iaps	9280
159.213	6.016	vn	2	1.329	iaps	1525
175.310	6.015	dp	2	1.360	iaps	4626
189.295	6.011	dp	2	1.413	iaps	8380
201.488	6.007	dp	3	1.704	iaps	5623
217.552	6.009	in	4	1.491	iaps	6312
231.045	6.004	in	4	1.685	iaps	9000
243.714	6.013	in	4	1.845	iaps	8230
259.810	6.016	vt	1	1.249	iaps	7491
272.910	6.015	vt	1	1.317	iaps	7185
286.007	6.015	vt	1	1.580	iaps	7235
302.093	6.010	dn	3	1.712	iaps	9584
316.667	6.009	dn	2	1.332	iaps	9340
328.243	6.005	dn	2	2.159	iaps	9622
344.313	6.032	ip	4	1.466	iaps	2650
358.226	6.016	ip	4	1.490	iaps	2352
370.526	6.015	ip	4	1.516	iaps	8490
386.609	6.011	vn	2	1.856	iaps	6242
400.403	6.005	vn	2	1.351	iaps	1111
412.778	6.006	vn	3	1.120	iaps	9120
428.842	6.005	dp	2	0.912	iaps	1340
443.725	6.016	dp	2	2.281	iaps	8030
455.025	6.017	dp	2	1.277	iaps	1999
471.124	6.015	vt	1	1.373	iaps	5510
484.021	6.016	vt	1	2.209	iaps	7170
497.318	6.005	vt	1	1.457	iaps	7006
513.382	6.008	in	4	1.557	iaps	9250
527.757	6.006	in	4	0.981	iaps	3061
539.541	6.016	in	3	1.544	iaps	6530
555.640	6.016	vp	1	1.912	iaps	8503
570.022	6.016	vp	1	1.474	iaps	8531
581.820	6.015	vp	2	1.534	iaps	4670
