onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
2.059607989	14.1240155	3	computer	2.084404026	4.190842564	9.20701372	1.424132643	10.63114636	1
17.37495642	14.02925996	9	PRP1	18.39181227	20.4042614	25.4207565	0.696915903	26.1176724	1
32.52251763	14.02572354	8	computer	33.55960829	35.5675289	40.5850355	0.589090884	41.17412638	1
47.69405556	14.02414393	1	computer	48.7085023	50.71523064	55.73235118	0.54998701	56.28233818	-1
62.83802872	14.02335734	9	computer	64.85666668	66.87069601	71.87970749	0.666576821	72.54628431	1
78.97429233	14.01955366	4	PRP2	80.00730479	82.02025699	87.02629402	1.262209997	88.28850402	1
96.12469818	14.02861876	10	PRP3	95.14194772	97.15369165	102.1703327	0.640228186	102.8105608	1
112.2748738	14.03114909	10	computer	112.2894702	114.303587	119.3203298	0.642562954	119.9628928	1
127.4245682	14.02693362	2	computer	127.4409298	129.4513129	134.4675503	0.720153317	135.1877036	-1
142.5739478	14.02594682	9	PRP4	142.5889783	144.5985231	149.6146571	0.672749101	150.2874063	1
157.6928811	14.01924188	11	computer	158.7426606	160.7523917	165.7616094	0.599210306	166.3608197	1
172.8417815	14.02896196	2	PRP4	175.8739473	177.8863657	182.9025831	0.591489766	183.4940728	-1
188.9728882	14.03012133	8	computer	192.0231799	194.0351627	199.0529814	0.538817859	199.5917992	1
205.1103966	14.03054579	8	PRP3	207.1721564	209.1853599	214.2024725	0.688261081	214.8907336	1
223.2547745	14.02571375	9	computer	225.3244657	227.3332504	232.3499075	0.632050231	232.9819578	1
239.4065961	14.02664154	8	PRP1	241.4706737	243.4806945	248.4970417	0.814678341	249.3117201	1
254.5601906	14.01425408	10	computer	258.6045881	260.6106152	265.6185194	0.863432374	266.4819518	1
272.6858462	14.02020808	3	PRP3	273.7379309	275.7516472	280.7577942	1.280555912	282.0383501	-1
287.8236819	14.03183706	8	PRP5	289.8702687	291.8848751	296.9018055	0.661644565	297.5634501	1
302.9549695	14.0287143	9	computer	308.0228418	310.0341514	315.051269	1.026235401	316.0775044	1
320.0890314	14.02984444	9	PRP6	323.1701284	325.1822772	330.199673	0.870352834	331.0700258	1
338.2223769	14.0218148	2	computer	341.3073586	343.3120243	348.3286483	0.747998138	349.0766464	-1
354.3543398	14.0201029	1	PRP5	358.4399299	360.4498688	365.4597774	0.764438861	366.2242163	-1
370.4866942	14.02113827	8	computer	375.5692451	377.5834585	382.5901104	0.796687998	383.3867984	1
386.6247931	14.03012206	2	computer	390.7199898	392.7330868	397.7497936	0.660817991	398.4106116	-1
403.7909595	14.02909505	3	PRP6	407.8706387	409.8832129	414.8994237	0.980652003	415.8800757	-1
419.9192346	14.02543084	2	PRP4	425.0229314	427.0307248	432.0480063	0.564808634	432.612815	-1
435.077801	14.02657099	1	computer	440.1851612	442.1948653	447.2114214	0.781931637	447.9933531	-1
452.2390895	14.01794783	2	PRP2	457.3238444	459.3315409	464.3415198	0.79922978	465.1407496	-1
470.3680607	14.0211845	10	PRP2	472.467944	474.4815829	479.4888988	0.713870802	480.2027696	1
485.5037752	14.02781865	3	computer	487.6041887	489.6150542	494.631768	0.695932268	495.3277002	-1
503.6376521	14.02890378	1	PRP1	502.7531192	504.7645099	509.7817891	0.528193495	510.3099826	-1
518.784804	14.02813638	11	PRP6	517.9027518	519.9141094	524.9306115	0.690625722	525.6212372	1
534.9360144	14.02549115	4	computer	534.0528703	536.0615215	541.0781193	0.856721623	541.9348409	-1
552.0687	14.01631136	1	computer	550.1920319	552.1979065	557.208139	0.631785897	557.8399249	-1
567.2100306	14.02113559	1	PRP5	567.3170893	569.33089	574.3380011	0.717651879	575.055653	-1
