onset	duration	trial_type	rating	response_time	database	identifier
6.297	6.016	dp	1	1.658	iaps	4626
18.696	6.017	dp	1	1.314	iaps	8490
32.497	6.017	dp	1	1.475	iaps	5270
48.597	6.016	vn	2	2.398	iaps	9340
62.213	6.017	vn	2	1.037	iaps	7359
74.813	6.017	vn	3	1.021	iaps	2276
90.913	6.017	ip	3	1.337	iaps	5623
105.912	6.017	ip	3	1.314	iaps	4603
117.113	6.017	ip	3	1.881	iaps	4670
133.212	6.016	dn	2	1.905	iaps	1111
146.312	6.016	dn	2	2.082	iaps	8230
159.412	6.017	dn	1	1.727	iaps	6312
175.512	6.017	vt	1	1.635	iaps	7491
189.411	6.018	vt	2	1.262	iaps	7170
201.711	6.017	vt	1	1.163	iaps	7235
217.810	6.017	in	3	1.451	iaps	1275
230.511	6.017	in	4	0.956	iaps	9280
244.010	6.017	in	4	0.943	iaps	9120
260.111	6.016	vp	4	1.075	iaps	8162
274.510	6.017	vp	2	1.173	iaps	8531
286.310	6.017	vp	4	1.596	iaps	2352
302.410	6.016	dn	2	0.776	iaps	6530
315.210	6.017	dn	1	1.905	iaps	9584
328.609	6.017	dn	1	1.042	iaps	9000
344.709	6.017	vp	3	1.582	iaps	8503
358.309	6.017	vp	2	0.911	iaps	2650
370.909	6.017	vp	4	0.894	iaps	1340
387.009	6.017	in	4	1.700	iaps	9622
401.208	6.017	in	4	1.105	iaps	6242
413.208	6.017	in	4	1.130	iaps	1525
429.308	6.016	vt	1	1.991	iaps	5510
444.108	6.017	vt	1	0.926	iaps	7006
455.508	6.017	vt	2	0.969	iaps	7185
471.608	6.017	dp	2	1.490	iaps	8030
486.607	6.017	dp	2	0.868	iaps	4608
497.807	6.017	dp	1	1.230	iaps	2311
513.907	6.017	vn	4	1.050	iaps	9250
527.606	6.017	vn	3	2.083	iaps	2141
540.106	6.017	vn	3	1.048	iaps	3061
556.206	6.017	ip	3	1.388	iaps	1999
568.706	6.017	ip	4	1.680	iaps	5779
582.406	6.017	ip	4	0.731	iaps	8380
