trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	7	1	1	875
2	go	4	10	1	1	352
3	go	1	13	1	1	322
4	go	1	13	1	1	315
5	go	5	4	1	1	386
6	go	1	7	1	1	304
7	go	8	16	1	1	428
8	go	6	16	1	1	443
9	go	5	16	1	1	441
10	go	7	7	1	1	455
11	go	7	13	1	1	380
12	go	9	7	1	1	373
13	go	2	7	1	1	387
14	nogo	3	13	0	1	n/a
15	go	8	16	1	1	302
16	go	5	13	1	1	467
17	go	5	16	1	1	391
18	go	6	16	1	1	307
19	go	1	16	1	1	328
20	go	8	10	1	1	368
21	go	9	13	1	1	340
22	go	8	7	1	1	354
23	go	2	13	1	1	370
24	go	7	13	1	1	360
25	go	6	10	1	1	399
26	go	4	7	1	1	251
27	go	8	4	1	1	430
28	go	6	10	1	1	421
29	go	8	13	1	1	459
30	go	2	7	1	1	425
31	go	9	7	1	1	326
32	go	8	16	1	1	381
33	go	9	13	1	1	363
34	go	5	13	1	1	354
35	go	2	10	1	1	449
36	go	4	13	1	1	350
37	nogo	3	16	1	0	342
38	go	5	10	1	1	380
39	go	5	4	1	1	451
40	go	6	16	1	1	458
41	nogo	3	13	0	1	n/a
42	go	2	16	1	1	408
43	go	7	4	1	1	427
44	go	5	7	1	1	375
45	go	7	10	1	1	274
46	go	8	16	1	1	309
47	go	2	13	1	1	305
48	go	7	4	1	1	249
49	go	4	16	1	1	264
50	go	1	10	1	1	363
51	nogo	3	4	1	0	272
52	go	7	4	1	1	100
53	go	4	13	1	1	281
54	go	6	13	1	1	345
55	go	4	4	1	1	416
56	go	8	10	1	1	464
57	go	8	10	1	1	434
58	go	4	16	1	1	472
59	go	1	10	1	1	408
60	go	9	4	1	1	424
61	go	9	13	1	1	439
62	go	4	13	1	1	234
63	go	8	4	1	1	363
64	go	2	13	1	1	308
65	go	2	4	1	1	315
66	go	8	16	1	1	343
67	go	7	16	1	1	381
68	nogo	3	4	1	0	374
69	go	4	10	1	1	358
70	go	7	13	1	1	358
71	go	1	7	1	1	278
72	go	4	16	1	1	318
73	nogo	3	4	0	1	n/a
74	go	5	10	1	1	380
75	go	9	10	1	1	350
76	go	8	4	1	1	410
77	go	4	16	1	1	355
78	go	7	10	1	1	395
79	go	4	13	1	1	387
80	go	1	7	1	1	402
81	go	2	16	1	1	382
82	go	6	4	1	1	409
83	go	6	16	1	1	306
84	go	4	10	1	1	361
85	go	6	7	1	1	365
86	go	6	4	1	1	403
87	go	9	16	1	1	341
88	go	9	7	1	1	387
89	go	7	4	1	1	398
90	go	6	10	1	1	372
91	go	4	13	1	1	387
92	go	1	7	1	1	261
93	go	7	4	1	1	350
94	nogo	3	13	1	0	432
95	nogo	3	16	1	0	399
96	go	9	10	1	1	429
97	go	8	10	1	1	478
98	go	2	7	1	1	531
99	go	7	10	1	1	462
100	go	6	4	1	1	501
101	go	6	16	1	1	558
102	go	1	16	1	1	383
103	go	9	10	1	1	408
104	go	9	7	1	1	401
105	nogo	3	16	1	0	372
106	go	1	7	1	1	318
107	go	4	13	1	1	356
108	go	1	10	1	1	290
109	go	1	4	1	1	302
110	go	2	16	1	1	322
111	nogo	3	7	1	0	315
112	go	6	4	1	1	38
113	go	8	10	1	1	74
114	go	5	7	1	1	277
115	go	9	16	1	1	266
116	nogo	3	10	1	0	308
117	go	9	4	1	1	405
118	go	5	4	1	1	242
119	go	5	13	1	1	355
120	go	4	10	1	1	347
121	go	2	7	1	1	313
122	go	6	7	1	1	355
123	go	8	4	1	1	382
124	nogo	3	4	0	1	n/a
125	go	8	16	1	1	307
126	go	4	10	1	1	461
127	go	4	10	1	1	476
128	go	2	7	1	1	352
129	go	5	7	1	1	405
130	go	2	13	1	1	303
131	go	1	7	1	1	356
132	go	1	16	1	1	363
133	go	5	7	1	1	397
134	go	9	10	1	1	480
135	go	5	7	1	1	461
136	go	4	4	1	1	468
137	go	5	7	1	1	513
138	nogo	3	7	0	1	n/a
139	go	4	16	1	1	386
140	go	2	10	1	1	475
141	go	5	16	1	1	489
142	go	6	10	1	1	403
143	go	9	10	1	1	407
144	go	4	10	1	1	353
145	go	6	10	1	1	306
146	nogo	3	16	1	0	362
147	go	1	7	1	1	343
148	go	5	4	1	1	426
149	go	5	4	1	1	441
150	go	4	10	1	1	458
151	go	6	16	1	1	425
152	go	4	4	1	1	428
153	go	5	4	1	1	388
154	go	5	10	1	1	403
155	go	6	4	1	1	441
156	go	2	16	1	1	411
157	nogo	3	13	1	0	380
158	go	8	7	1	1	302
159	nogo	3	10	1	0	387
160	go	1	16	1	1	357
161	go	9	13	1	1	428
162	nogo	3	4	1	0	410
163	go	2	7	1	1	252
164	go	7	16	1	1	353
165	go	6	7	1	1	375
166	go	6	10	1	1	390
167	go	2	10	1	1	406
168	go	2	13	1	1	422
169	go	8	7	1	1	390
170	go	8	4	1	1	406
171	go	6	13	1	1	352
172	nogo	3	13	1	0	396
173	go	2	13	1	1	320
174	go	1	7	1	1	450
175	go	6	13	1	1	408
176	go	1	7	1	1	411
177	nogo	3	7	1	0	468
178	go	1	13	1	1	392
179	go	7	4	1	1	428
180	go	2	7	1	1	354
181	go	9	7	1	1	369
182	go	9	13	1	1	426
183	go	8	4	1	1	306
184	go	7	10	1	1	302
185	go	2	16	1	1	372
186	go	7	10	1	1	387
187	go	9	16	1	1	391
188	go	7	4	1	1	372
189	go	1	13	1	1	364
190	go	4	4	1	1	402
191	go	8	4	1	1	405
192	go	5	4	1	1	364
193	go	9	16	1	1	356
194	go	5	10	1	1	326
195	go	6	4	1	1	386
196	go	9	13	1	1	380
197	nogo	3	16	1	0	394
198	go	9	7	1	1	410
199	go	8	13	1	1	379
200	go	7	10	1	1	464
201	nogo	3	7	1	0	432
202	go	4	10	1	1	401
203	nogo	3	16	1	0	519
204	go	1	7	1	1	318
205	go	6	13	1	1	379
206	go	5	13	1	1	348
207	go	9	7	1	1	377
208	go	2	13	1	1	310
209	go	7	4	1	1	264
210	go	7	7	1	1	318
211	go	1	16	1	1	320
212	go	8	16	1	1	288
213	go	7	13	1	1	319
214	go	1	7	1	1	339
215	go	7	16	1	1	358
216	nogo	3	10	1	0	257
217	nogo	3	4	1	0	200
218	go	2	13	1	1	264
219	go	2	4	1	1	397
220	go	7	13	1	1	345
221	go	5	10	1	1	307
222	nogo	3	4	0	1	n/a
223	go	7	4	1	1	137
224	go	8	16	1	1	198
225	go	9	13	1	1	330
