trial	response	correct_response	accuracy	reaction_time
1	l	k	0	1268
2	n/a	j	0	n/a
3	k	k	1	1701
4	n/a	j	0	n/a
5	k	l	0	1575
6	j	l	0	1438
7	n/a	k	0	n/a
8	j	j	1	1249
9	j	k	0	1078
10	n/a	k	0	n/a
11	k	k	1	1113
12	l	l	1	1138
13	l	k	0	1023
14	j	j	1	1913
15	j	j	1	1177
16	k	k	1	1257
17	l	l	1	1051
18	j	j	1	1103
19	j	j	1	1067
20	k	k	1	923
