trial	response	correct_response	accuracy	reaction_time
1	l	j	0	1334
2	j	l	0	1329
3	n/a	k	0	n/a
4	l	l	1	1178
5	j	k	0	1209
6	l	l	1	1831
7	j	j	1	1398
8	l	l	1	1199
9	j	j	1	1878
10	k	k	1	1485
11	k	k	1	1192
12	n/a	l	0	n/a
13	j	j	1	1305
14	j	j	1	1460
15	j	j	1	1223
16	j	j	1	1457
17	k	k	1	1554
18	k	k	1	959
19	j	j	1	998
