trial	response	correct_response	accuracy	reaction_time
1	7	7	1	839
2	10	10	1	2000
3	5	9	0	879
4	7	7	1	502
5	6	6	1	634
6	9	9	1	732
7	14	14	1	1340
8	15	15	1	1589
9	10	10	1	1112
10	8	8	1	781
11	16	16	1	1573
12	13	13	1	1091
13	9	10	0	1095
14	9	9	1	664
15	8	8	1	753
16	13	13	1	2734
17	9	9	1	716
18	7	7	1	94
19	8	8	1	416
20	9	9	1	458
21	12	12	1	928
22	14	14	1	791
23	13	13	1	761
24	9	9	1	761
25	7	7	1	1659
26	8	8	1	518
27	10	10	1	971
28	12	12	1	999
29	11	11	1	824
30	8	8	1	844
