onset	duration	trial_type	rating	response_time	database	identifier
6.261	6.013	vp	1	0.860	iaps	5201
21.159	6.016	vp	1	0.995	iaps	4660
32.457	6.015	vp	1	0.822	iaps	8190
48.554	6.015	dn	4	1.294	iaps	2730
61.668	6.006	dn	2	0.623	iaps	8485
74.732	6.008	dn	2	1.002	iaps	2751
90.796	6.011	ip	3	2.278	iaps	8300
103.491	6.016	ip	2	1.337	iaps	2304
116.990	6.016	ip	4	1.673	iaps	7470
133.088	6.016	vn	2	2.000	iaps	2900
145.887	6.016	vn	2	0.682	iaps	9290
159.273	6.009	vn	1	0.982	iaps	2750
175.339	6.008	dp	1	0.791	iaps	5629
189.312	6.011	dp	1	1.271	iaps	8461
201.505	6.017	dp	1	0.814	iaps	7501
217.605	6.017	in	4	1.210	iaps	6571
231.105	6.016	in	3	0.873	iaps	9046
243.802	6.015	in	3	2.085	iaps	9006
259.888	6.010	vt	1	1.411	iaps	7041
272.963	6.009	vt	1	0.905	iaps	7010
286.028	6.010	vt	1	0.837	iaps	7034
302.105	6.016	dn	1	1.568	iaps	9417
316.705	6.016	dn	3	1.471	iaps	9409
328.303	6.015	dn	1	1.040	iaps	9630
344.387	6.017	ip	2	2.095	iaps	4651
358.264	6.005	ip	3	1.072	iaps	4599
370.529	6.008	ip	3	1.694	iaps	8497
386.593	6.010	vn	2	0.644	iaps	3550
400.387	6.016	vn	1	0.968	iaps	2691
412.806	6.013	vn	1	3.729	iaps	9102
428.902	6.016	dp	2	0.734	iaps	1731
443.800	6.015	dp	2	0.905	iaps	8200
455.086	6.010	dp	1	0.958	iaps	2216
471.152	6.009	vt	1	1.004	iaps	2850
484.035	6.005	vt	1	0.892	iaps	7000
497.319	6.016	vt	1	0.463	iaps	5534
513.418	6.016	in	3	0.991	iaps	9160
527.817	6.016	in	2	1.165	iaps	3160
539.616	6.015	in	3	0.780	iaps	6838
555.713	6.004	vp	2	1.401	iaps	8502
570.076	6.008	vp	1	0.605	iaps	8540
581.857	6.010	vp	1	0.715	iaps	7220
