onset	duration	trial_type	rating	response_time	database	identifier
6.265	6.016	dp	2	2.272	iaps	4680
18.664	6.017	dp	2	1.461	iaps	8341
33.462	6.015	dp	3	1.119	iaps	5820
49.560	6.015	vn	2	1.300	iaps	9620
63.164	6.009	vn	3	1.497	iaps	9042
76.730	6.008	vn	2	0.998	iaps	6250
92.802	6.011	ip	2	1.802	iaps	7260
107.796	6.016	ip	3	1.296	iaps	4607
119.997	6.015	ip	2	1.883	iaps	5000
136.094	6.016	dn	3	1.189	iaps	2053
149.192	6.015	dn	3	1.919	iaps	9320
163.279	6.009	dn	2	2.264	iaps	6821
179.346	6.007	vt	1	1.442	iaps	7950
193.217	6.011	vt	1	0.818	iaps	7035
206.512	6.016	vt	1	1.873	iaps	7090
222.611	6.016	in	3	1.172	iaps	2490
235.309	6.015	in	2	1.408	iaps	9530
249.806	6.004	in	4	1.005	iaps	9432
265.871	6.007	vp	3	1.479	iaps	8180
280.244	6.007	vp	2	0.651	iaps	8496
293.016	6.011	vp	1	1.005	iaps	2310
309.110	6.017	dn	2	1.423	iaps	9001
321.910	6.016	dn	3	0.944	iaps	9621
336.308	6.016	dn	2	1.133	iaps	9331
352.405	6.005	vp	1	1.082	iaps	8370
365.969	6.038	vp	2	1.234	iaps	2345
379.566	6.010	vp	3	1.017	iaps	1463
395.647	6.012	in	3	1.355	iaps	9830
409.842	6.016	in	4	1.052	iaps	6550
422.842	6.016	in	4	2.206	iaps	4621
438.939	6.015	vt	1	0.696	iaps	2214
453.737	6.004	vt	1	0.781	iaps	7020
466.107	6.009	vt	1	1.775	iaps	7050
482.191	6.005	dp	3	1.826	iaps	8090
497.175	6.016	dp	3	1.827	iaps	4640
509.374	6.017	dp	2	1.197	iaps	2208
525.473	6.016	vn	3	1.508	iaps	9495
539.172	6.016	vn	3	1.326	iaps	6243
552.656	6.011	vn	3	1.574	iaps	6510
568.753	6.012	ip	2	2.131	iaps	1722
581.224	6.005	ip	3	1.612	iaps	7430
595.894	6.012	ip	3	1.333	iaps	8210
