onset	duration	trial_type	rating	response_time	database	identifier
6.258	6.008	vp	1	2.960	iaps	5460
21.132	6.005	vp	1	1.301	iaps	4622
32.415	6.004	vp	1	1.076	iaps	7480
48.498	6.017	dn	2	1.650	iaps	2700
61.615	6.016	dn	1	1.966	iaps	9007
74.712	6.016	dn	1	1.887	iaps	3400
90.809	6.005	ip	3	1.799	iaps	8161
103.480	6.009	ip	2	1.646	iaps	1721
116.947	6.008	ip	4	1.771	iaps	5621
133.019	6.011	vn	2	1.370	iaps	6555
145.814	6.016	vn	2	1.876	iaps	9430
159.213	6.016	vn	1	1.588	iaps	2710
175.312	6.015	dp	2	1.548	iaps	5480
189.308	6.004	dp	1	1.238	iaps	8170
201.480	6.009	dp	2	0.934	iaps	7280
217.546	6.006	in	4	1.446	iaps	6834
231.029	6.004	in	3	1.234	iaps	9341
243.712	6.017	in	3	1.455	iaps	9330
259.812	6.015	vt	1	0.968	iaps	7705
272.910	6.016	vt	1	1.263	iaps	7179
286.008	6.016	vt	2	1.833	iaps	7233
302.079	6.009	dn	1	3.490	iaps	9592
316.652	6.009	dn	2	1.565	iaps	9471
328.217	6.011	dn	1	1.500	iaps	9611
344.312	6.016	ip	3	1.537	iaps	4180
358.211	6.016	ip	3	1.426	iaps	2224
370.509	6.015	ip	4	1.788	iaps	8186
386.594	6.011	vn	1	1.146	iaps	6831
400.371	6.007	vn	2	1.513	iaps	2688
412.768	6.009	vn	1	1.544	iaps	9342
428.832	6.011	dp	1	1.809	iaps	1510
443.727	6.016	dp	2	1.299	iaps	7580
455.026	6.017	dp	2	1.847	iaps	1650
471.125	6.015	vt	1	1.835	iaps	2393
484.023	6.016	vt	1	1.817	iaps	7080
497.309	6.010	vt	2	1.410	iaps	2840
513.375	6.009	in	3	1.817	iaps	9400
527.747	6.012	in	3	2.723	iaps	6830
539.512	6.013	in	4	3.639	iaps	7380
555.609	6.016	vp	1	1.343	iaps	8193
570.007	6.018	vp	2	1.284	iaps	8501
581.821	6.015	vp	2	1.178	iaps	5594
