trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	7	1	1	692
2	go	4	16	1	1	346
3	go	1	7	1	1	332
4	go	1	16	1	1	163
5	go	5	16	1	1	413
6	go	1	10	1	1	201
7	go	8	13	1	1	404
8	go	6	16	1	1	307
9	go	5	7	1	1	377
10	go	7	7	1	1	191
11	go	7	13	1	1	228
12	go	9	10	1	1	175
13	go	2	10	1	1	144
14	nogo	3	16	1	0	69
15	go	8	16	1	1	106
16	go	5	13	1	1	122
17	go	5	10	1	1	47
18	go	6	10	1	1	84
19	go	1	4	1	1	236
20	go	8	16	1	1	91
21	go	9	7	1	1	198
22	go	8	4	1	1	347
23	go	2	4	1	1	339
24	go	7	10	1	1	385
25	go	6	13	1	1	324
26	go	4	4	1	1	351
27	go	8	16	1	1	341
28	go	6	16	1	1	216
29	go	8	10	1	1	113
30	go	2	10	1	1	106
31	go	9	4	1	1	151
32	go	8	16	1	1	164
33	go	9	10	1	1	181
34	go	5	13	1	1	194
35	go	2	16	1	1	113
36	go	4	16	0	0	n/a
37	nogo	3	16	1	0	59
38	go	5	7	1	1	166
39	go	5	16	0	0	n/a
40	go	6	13	1	1	138
41	nogo	3	4	1	0	85
42	go	2	7	1	1	220
43	go	7	7	1	1	161
44	go	5	13	1	1	200
45	go	7	13	1	1	10
46	go	8	7	1	1	162
47	go	2	16	1	1	91
48	go	7	7	1	1	198
49	go	4	13	1	1	98
50	go	1	7	1	1	318
51	nogo	3	10	1	0	220
52	go	7	4	1	1	53
53	go	4	4	0	0	n/a
54	go	6	10	0	0	n/a
55	go	4	13	1	1	26
56	go	8	7	1	1	18
57	go	8	4	1	1	123
58	go	4	7	1	1	233
59	go	1	4	1	1	251
60	go	9	10	1	1	292
61	go	9	10	1	1	70
62	go	4	13	1	1	305
63	go	8	4	1	1	240
64	go	2	7	1	1	48
65	go	2	10	1	1	178
66	go	8	16	1	1	192
67	go	7	10	1	1	161
68	nogo	3	7	1	0	131
69	go	4	16	0	0	n/a
70	go	7	4	1	1	407
71	go	1	10	1	1	206
72	go	4	10	1	1	204
73	nogo	3	4	1	0	133
74	go	5	10	1	1	126
75	go	9	7	1	1	28
76	go	8	16	0	0	n/a
77	go	4	13	0	0	n/a
78	go	7	13	1	1	639
79	go	4	10	1	1	270
80	go	1	7	1	1	302
81	go	2	16	1	1	164
82	go	6	7	1	1	276
83	go	6	4	1	1	303
84	go	4	10	1	1	220
85	go	6	16	1	1	32
86	go	6	13	1	1	207
87	go	9	13	1	1	310
88	go	9	7	1	1	290
89	go	7	16	1	1	229
90	go	6	7	1	1	333
91	go	4	16	1	1	308
92	go	1	7	1	1	347
93	go	7	16	1	1	337
94	nogo	3	13	1	0	269
95	nogo	3	7	1	0	263
96	go	9	10	1	1	278
97	go	8	13	1	1	39
98	go	2	10	1	1	52
99	go	7	13	1	1	255
100	go	6	4	1	1	409
101	go	6	10	1	1	290
102	go	1	7	1	1	204
103	go	9	13	1	1	105
104	go	9	10	1	1	212
105	nogo	3	10	1	0	136
106	go	1	4	1	1	455
107	go	4	7	1	1	189
108	go	1	13	1	1	301
109	go	1	16	1	1	185
110	go	2	4	0	0	n/a
111	nogo	3	13	1	0	34
112	go	6	7	1	1	71
113	go	8	4	1	1	234
114	go	5	16	1	1	183
115	go	9	16	1	1	197
116	nogo	3	7	1	0	239
117	go	9	13	1	1	227
118	go	5	13	1	1	230
119	go	5	4	1	1	172
120	go	4	10	0	0	n/a
121	go	2	13	1	1	827
122	go	6	7	1	1	305
123	go	8	16	1	1	327
124	nogo	3	13	0	1	n/a
125	go	8	4	1	1	469
126	go	4	7	1	1	91
127	go	4	10	1	1	315
128	go	2	7	1	1	250
129	go	5	13	1	1	304
130	go	2	7	1	1	226
131	go	1	10	1	1	104
132	go	1	10	1	1	235
133	go	5	10	1	1	382
134	go	9	7	1	1	133
135	go	5	16	1	1	102
136	go	4	10	1	1	187
137	go	5	13	1	1	87
138	nogo	3	7	1	0	80
139	go	4	4	1	1	94
140	go	2	16	1	1	155
141	go	5	4	1	1	102
142	go	6	4	1	1	4
143	go	9	4	0	0	n/a
144	go	4	16	1	1	370
145	go	6	10	1	1	152
146	nogo	3	4	0	1	n/a
147	go	1	7	1	1	189
148	go	5	10	1	1	249
149	go	5	13	1	1	300
150	go	4	13	1	1	336
151	go	6	10	1	1	226
152	go	4	4	1	1	476
153	go	5	16	1	1	288
154	go	5	16	1	1	327
155	go	6	16	1	1	270
156	go	2	10	1	1	189
157	nogo	3	4	0	1	n/a
158	go	8	4	1	1	373
159	nogo	3	10	1	0	319
160	go	1	4	1	1	146
161	go	9	4	1	1	241
162	nogo	3	16	1	0	183
163	go	2	13	1	1	198
164	go	7	16	1	1	166
165	go	6	4	1	1	373
166	go	6	13	1	1	153
167	go	2	7	1	1	263
168	go	2	13	1	1	356
169	go	8	4	1	1	338
170	go	8	4	1	1	340
171	go	6	16	1	1	367
172	nogo	3	10	0	1	n/a
173	go	2	10	1	1	597
174	go	1	10	1	1	240
175	go	6	13	1	1	163
176	go	1	16	0	0	n/a
177	nogo	3	13	1	0	713
178	go	1	13	1	1	248
179	go	7	16	1	1	168
180	go	2	16	1	1	159
181	go	9	4	1	1	364
182	go	9	10	1	1	174
183	go	8	13	1	1	149
184	go	7	7	1	1	317
185	go	2	7	1	1	375
186	go	7	7	1	1	334
187	go	9	4	1	1	243
188	go	7	13	1	1	258
189	go	1	16	1	1	306
190	go	4	10	1	1	362
191	go	8	7	1	1	71
192	go	5	7	1	1	63
193	go	9	10	1	1	218
194	go	5	7	1	1	238
195	go	6	4	1	1	158
196	go	9	13	1	1	335
197	nogo	3	4	1	0	233
198	go	9	7	1	1	131
199	go	8	13	1	1	11
200	go	7	4	1	1	421
201	nogo	3	16	1	0	85
202	go	4	16	1	1	238
203	nogo	3	7	0	1	n/a
204	go	1	13	1	1	421
205	go	6	16	1	1	227
206	go	5	13	1	1	270
207	go	9	13	1	1	285
208	go	2	7	1	1	187
209	go	7	4	1	1	336
210	go	7	4	1	1	248
211	go	1	4	1	1	164
212	go	8	4	1	1	358
213	go	7	13	1	1	271
214	go	1	16	1	1	169
215	go	7	7	1	1	139
216	nogo	3	7	1	0	154
217	nogo	3	13	1	0	146
218	go	2	16	0	0	n/a
219	go	2	13	1	1	669
220	go	7	4	1	1	334
221	go	5	10	1	1	247
222	nogo	3	4	1	0	235
223	go	7	4	1	1	350
224	go	8	10	1	1	270
225	go	9	10	1	1	266
