trial	response	correct_response	accuracy	reaction_time
1	l	k	0	948
2	k	l	0	1735
3	j	j	1	1596
4	l	l	1	1373
5	k	j	0	832
6	n/a	k	0	n/a
7	l	l	1	1160
8	k	k	1	888
9	j	k	0	1068
10	l	l	1	1018
11	k	k	1	855
12	l	l	1	749
13	k	j	0	793
14	l	j	0	1762
15	m	j	0	1371
16	k	j	0	1716
17	l	k	0	1352
18	j	j	1	1517
19	j	j	1	821
