trial	response	correct_response	accuracy	reaction_time
1	7	7	1	404
2	10	10	1	623
3	9	9	1	178
4	7	7	1	376
5	6	6	1	200
6	9	9	1	456
7	14	14	1	1386
8	15	15	1	1057
9	10	10	1	591
10	8	8	1	1221
11	16	16	1	1273
12	13	13	1	1193
13	10	10	1	867
14	9	9	1	472
15	8	8	1	349
16	13	13	1	1057
17	9	9	1	479
18	7	7	1	795
19	8	8	1	205
20	9	9	1	847
21	12	12	1	657
22	14	14	1	927
23	13	13	1	1695
24	9	9	1	410
25	7	7	1	488
26	8	8	1	436
27	10	10	1	926
28	12	12	1	732
29	11	11	1	476
30	8	8	1	326
