trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	16	1	1	753
2	go	4	16	1	1	450
3	go	1	10	1	1	437
4	go	1	16	1	1	419
5	go	5	4	1	1	445
6	go	1	7	1	1	402
7	go	8	7	1	1	394
8	go	6	7	1	1	389
9	go	5	7	1	1	422
10	go	7	10	1	1	337
11	go	7	10	1	1	353
12	go	9	7	1	1	357
13	go	2	16	1	1	378
14	nogo	3	7	1	0	350
15	go	8	13	1	1	464
16	go	5	7	1	1	273
17	go	5	4	1	1	359
18	go	6	4	1	1	318
19	go	1	10	1	1	355
20	go	8	16	1	1	370
21	go	9	4	1	1	336
22	go	8	10	1	1	351
23	go	2	7	1	1	323
24	go	7	10	1	1	392
25	go	6	13	1	1	333
26	go	4	16	1	1	348
27	go	8	4	1	1	376
28	go	6	4	1	1	396
29	go	8	7	1	1	315
30	go	2	4	1	1	339
31	go	9	16	1	1	303
32	go	8	16	1	1	369
33	go	9	16	1	1	334
34	go	5	7	1	1	337
35	go	2	4	1	1	396
36	go	4	16	1	1	370
37	nogo	3	7	1	0	317
38	go	5	13	1	1	299
39	go	5	13	1	1	301
40	go	6	10	1	1	314
41	nogo	3	13	1	0	227
42	go	2	4	1	1	268
43	go	7	7	1	1	292
44	go	5	16	1	1	383
45	go	7	4	1	1	420
46	go	8	13	1	1	345
47	go	2	10	1	1	417
48	go	7	4	1	1	398
49	go	4	16	1	1	368
50	go	1	7	1	1	383
51	nogo	3	4	1	0	1018
52	go	7	7	0	0	n/a
53	go	4	13	1	1	422
54	go	6	4	1	1	418
55	go	4	10	1	1	250
56	go	8	13	1	1	367
57	go	8	4	1	1	405
58	go	4	16	1	1	408
59	go	1	4	1	1	355
60	go	9	10	1	1	415
61	go	9	10	1	1	487
62	go	4	7	1	1	434
63	go	8	4	1	1	426
64	go	2	10	1	1	506
65	go	2	7	1	1	468
66	go	8	7	1	1	503
67	go	7	10	1	1	380
68	nogo	3	7	0	1	n/a
69	go	4	16	1	1	439
70	go	7	13	1	1	432
71	go	1	4	1	1	591
72	go	4	10	1	1	649
73	nogo	3	10	0	1	n/a
74	go	5	16	1	1	373
75	go	9	16	1	1	546
76	go	8	13	1	1	420
77	go	4	13	1	1	436
78	go	7	13	1	1	444
79	go	4	13	1	1	618
80	go	1	16	1	1	541
81	go	2	13	1	1	534
82	go	6	10	1	1	440
83	go	6	10	1	1	447
84	go	4	16	1	1	397
85	go	6	13	1	1	391
86	go	6	4	1	1	474
87	go	9	4	1	1	470
88	go	9	13	1	1	481
89	go	7	16	1	1	407
90	go	6	16	1	1	445
91	go	4	4	1	1	459
92	go	1	7	1	1	498
93	go	7	10	1	1	365
94	nogo	3	7	0	1	n/a
95	nogo	3	13	0	1	n/a
96	go	9	16	1	1	639
97	go	8	7	1	1	448
98	go	2	16	1	1	554
99	go	7	13	1	1	385
100	go	6	10	1	1	397
101	go	6	13	1	1	356
102	go	1	7	1	1	406
