trial	response	correct_response	accuracy	reaction_time
1	n/a	k	0	n/a
2	k	k	1	1002
3	l	l	1	670
4	k	k	1	727
5	l	l	1	646
6	j	l	0	1599
7	l	l	1	880
8	j	j	1	1078
9	l	l	1	1366
10	k	k	1	761
11	l	l	1	751
12	k	k	1	1039
13	k	j	0	953
14	j	j	1	1222
15	k	k	1	1032
16	j	j	1	1168
17	l	l	1	977
18	k	k	1	1401
19	k	k	1	1397
20	l	l	1	929
