trial	response	correct_response	accuracy	reaction_time
1	k	k	1	866
2	l	l	1	773
3	j	k	0	1018
4	l	l	1	1310
5	l	l	1	1053
6	k	k	1	1121
7	l	l	1	1325
8	k	k	1	1251
9	l	l	1	1367
10	k	k	1	622
11	k	k	1	1199
12	j	j	1	1251
13	k	k	1	954
14	l	l	1	490
15	l	l	1	790
16	j	j	1	1491
17	j	j	1	801
18	k	j	0	1228
19	k	k	1	1848
20	l	l	1	1149
