onset	duration	trial_type	rating	response_time	database	identifier
6.262	6.016	vp	4	4.002	iaps	4290
21.161	6.016	vp	4	2.174	iaps	2395
32.459	6.017	vp	3	1.082	iaps	5700
48.557	6.004	dn	1	0.916	iaps	2120
61.644	6.009	dn	4	0.911	iaps	6230
74.727	6.007	dn	3	4.001	iaps	2455
90.811	6.016	ip	3	3.999	iaps	8034
103.511	6.016	ip	3	4.000	iaps	2170
117.010	6.016	ip	3	4.002	iaps	4800
133.108	6.015	vn	3	3.999	iaps	2590
145.905	6.004	vn	3	4.002	iaps	9180
159.276	6.010	vn	2	0.971	iaps	2278
175.342	6.007	dp	3	4.001	iaps	4610
189.314	6.011	dp	3	4.000	iaps	8120
201.509	6.017	dp	3	4.002	iaps	5600
217.609	6.016	in	3	4.000	iaps	3220
231.106	6.016	in	3	4.002	iaps	6561
243.787	6.016	in	3	4.001	iaps	6300
259.875	6.009	vt	3	4.000	iaps	7187
272.941	6.008	vt	2	3.130	iaps	7009
286.024	6.006	vt	2	1.024	iaps	7161
302.107	6.017	dn	1	0.703	iaps	9561
316.708	6.016	dn	4	0.907	iaps	9420
328.306	6.016	dn	4	1.043	iaps	9920
344.390	6.021	ip	2	0.996	iaps	2391
358.284	6.006	ip	1	2.739	iaps	2209
370.556	6.008	ip	1	0.765	iaps	8178
386.623	6.004	vn	2	0.795	iaps	2981
400.407	6.017	vn	3	0.969	iaps	1274
412.826	6.013	vn	3	1.433	iaps	9041
428.922	6.015	dp	3	4.000	iaps	1500
443.819	6.015	dp	3	3.999	iaps	7350
455.116	6.007	dp	3	4.000	iaps	1540
471.179	6.013	vt	3	4.001	iaps	2190
484.072	6.016	vt	3	4.000	iaps	7002
497.355	6.016	vt	2	2.450	iaps	5740
513.455	6.016	in	4	1.116	iaps	9050
527.853	6.016	in	2	1.813	iaps	2683
539.651	6.015	in	4	2.205	iaps	6213
555.748	6.007	vp	2	1.636	iaps	8179
570.112	6.008	vp	3	3.999	iaps	8510
581.876	6.011	vp	3	2.469	iaps	4641
