onset	duration	trial_type	rating	response_time	database	identifier
6.259	6.017	vp	4	4.000	iaps	5201
21.159	6.016	vp	4	3.999	iaps	4660
32.458	6.015	vp	4	4.000	iaps	8190
48.556	6.015	dn	4	4.001	iaps	2730
61.671	6.015	dn	4	4.001	iaps	8485
74.758	6.009	dn	4	4.003	iaps	2751
90.825	6.005	ip	4	4.001	iaps	8300
103.507	6.017	ip	4	4.001	iaps	2304
117.008	6.016	ip	4	3.999	iaps	7470
133.107	6.016	vn	4	4.002	iaps	2900
145.905	6.015	vn	4	4.000	iaps	9290
159.290	6.011	vn	4	4.001	iaps	2750
175.383	6.007	dp	4	4.001	iaps	5629
189.347	6.010	dp	4	4.002	iaps	8461
201.539	6.017	dp	4	4.001	iaps	7501
217.639	6.017	in	4	4.002	iaps	6571
231.140	6.015	in	4	4.001	iaps	9046
243.837	6.016	in	4	4.003	iaps	9006
259.934	6.005	vt	4	3.999	iaps	7041
272.998	6.008	vt	4	4.001	iaps	7010
286.071	6.008	vt	4	3.999	iaps	7034
302.144	6.011	dn	4	4.000	iaps	9417
316.738	6.016	dn	4	4.001	iaps	9409
328.338	6.017	dn	4	4.000	iaps	9630
344.453	6.015	ip	4	4.001	iaps	4651
358.338	6.011	ip	4	4.001	iaps	4599
370.648	6.005	ip	4	4.002	iaps	8497
386.711	6.009	vn	4	4.000	iaps	3550
400.503	6.004	vn	4	4.000	iaps	2691
412.873	6.014	vn	4	4.002	iaps	9102
428.970	6.016	dp	4	4.000	iaps	1731
443.868	6.015	dp	4	3.999	iaps	8200
455.165	6.016	dp	4	4.002	iaps	2216
471.252	6.010	vt	4	4.002	iaps	2850
484.119	6.006	vt	4	4.002	iaps	7000
497.402	6.004	vt	4	3.999	iaps	5534
513.485	6.016	in	4	3.999	iaps	9160
527.885	6.016	in	4	4.001	iaps	3160
539.684	6.016	in	4	4.002	iaps	6838
555.781	6.015	vp	4	4.000	iaps	8502
570.151	6.010	vp	4	3.999	iaps	8540
581.927	6.008	vp	4	4.002	iaps	7220
