onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
1.07364001	14.12067424	1	PRP1	1.07364001	3.176615413	8.192945605	0.8897172	9.082662805	-1
19.37836727	14.02677764	3	computer	19.37836727	21.38920705	26.40482446	0.594749604	26.99957407	-1
34.54043111	14.02907783	10	PRP2	34.54043111	36.55216402	41.56909278	1.066578904	42.63567168	1
49.69531668	14.02056264	9	PRP3	49.69531668	51.70630962	56.71557144	1.210429205	57.92600065	1
65.86735932	14.02250411	8	PRP4	65.86735932	67.88125483	72.88952002	0.547427571	73.43694759	1
81.011275	14.02851945	2	PRP3	81.011275	83.02211193	88.03947476	0.606621582	88.64609634	-1
97.16318779	14.02646037	2	PRP4	97.16318779	99.17200769	104.1893556	0.658585106	104.8479407	-1
113.310474	14.02813433	11	computer	113.310474	115.3213824	120.3382978	0.46077343	120.7990713	1
128.4613543	14.02473564	1	PRP2	128.4613543	130.4683285	135.4855935	0.708596589	136.1941901	-1
146.6174035	14.02166557	9	computer	146.6174035	148.6317224	153.6385395	0.658955181	154.2974947	1
163.7589233	14.0199018	2	computer	163.7589233	165.7718968	170.778587	0.446832102	171.2254191	-1
179.8931989	14.03342042	1	computer	179.8931989	181.916941	186.9263202	0.679209354	187.6055296	-1
196.044898	14.02704074	3	PRP5	196.044898	198.0540944	203.0716235	0.69087671	203.7625002	-1
212.1919782	14.02896349	1	PRP6	212.1919782	214.2033536	219.2206096	0.658273275	219.8788829	-1
229.3429362	14.02458905	2	computer	229.3429362	231.3504807	236.3672944	0.705625565	237.07292	-1
244.4910896	14.02424359	9	PRP5	244.4910896	246.4975682	251.5150731	0.407793336	251.9228665	1
260.628399	14.0159126	8	computer	260.628399	262.6371418	267.6440304	0.540719849	268.1847502	1
275.7767739	14.01541804	8	PRP4	275.7767739	277.7859696	282.7918841	0.483735801	283.2756199	1
290.9090757	14.02731618	3	PRP1	290.9090757	292.9194648	297.9361784	0.5353596	298.471538	-1
307.0565974	14.03031209	2	PRP5	307.0565974	309.0691592	314.0866872	0.580606083	314.6672932	-1
322.2075016	14.02677709	3	computer	322.2075016	324.2174153	329.2339971	0.525138466	329.7591355	-1
337.357534	14.02387404	11	PRP6	337.357534	339.3644856	344.3810818	0.476361736	344.8574435	1
352.5173866	14.01798073	9	computer	352.5173866	354.5282305	359.5351219	0.579952395	360.1150743	1
369.6557967	14.02035476	1	computer	369.6557967	371.669034	376.6758576	0.465553983	377.1414116	-1
385.8079715	14.02785367	4	PRP2	385.8079715	387.8219755	392.8354888	0.564055456	393.3995442	-1
401.9576175	14.02791421	9	computer	401.9576175	403.967655	408.9853186	0.552498652	409.5378172	1
417.107034	14.02669033	2	computer	417.107034	419.1169043	424.1335182	0.84714573	424.980664	-1
432.2560572	14.0252268	1	computer	432.2560572	434.2645153	439.2809866	0.597553014	439.8785396	-1
448.4217556	14.01256274	10	computer	448.4217556	450.4281131	455.4340509	0.509898871	455.9439497	1
466.6730866	14.01794336	8	computer	466.6730866	468.6840719	473.6907505	0.555724728	474.2464752	1
483.8077925	14.0261662	8	PRP1	483.8077925	485.8170535	490.8335999	0.64873223	491.4823321	1
498.9561235	14.02787591	9	PRP3	498.9561235	500.96718	505.9837369	0.566212588	506.5499494	1
516.1069103	14.02539603	8	computer	516.1069103	518.1153092	523.1320886	0.701596737	523.8336853	1
533.2547951	14.02468138	10	computer	533.2547951	535.2618991	540.2792722	0.737491177	541.0167634	1
550.4051373	14.02135723	10	PRP6	550.4051373	552.4164071	557.4262604	0.515932223	557.9421927	1
567.5393282	14.01700503	4	computer	567.5393282	569.5492786	574.5560166	0.645105914	575.2011225	-1
