onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
2.085746096	14.12355651	11	PRP1	2.085746096	4.193373975	9.208670703	3.064377268	12.27304797	1
17.37972751	14.0261648	10	PRP2	17.37972751	19.38916847	24.40549517	1.440528847	25.84602401	1
34.51520481	14.02169506	8	PRP3	34.51520481	36.52740375	41.53658308	1.830303294	43.36688638	1
50.66462385	14.0294064	9	computer	50.66462385	52.67681384	57.69370901	0.962650593	58.6563596	1
67.81382964	14.03146906	9	PRP3	67.81382964	69.82707331	74.84464597	1.100209085	75.94485505	1
84.96564948	14.02827127	4	PRP4	84.96564948	86.97629456	91.99368439	1.074019069	93.06770346	1
100.0979931	14.02709012	1	PRP4	100.0979931	102.1072491	107.1247678	1.081411038	108.2061788	-1
115.231228	14.02404215	11	computer	115.231228	117.2383224	122.2549806	0.850666619	123.1056472	1
130.3647308	14.02177797	4	computer	130.3647308	132.37651	137.3862301	0.973131014	138.3593611	1
145.4949032	14.02176249	11	PRP5	145.4949032	147.5086825	152.5161986	0.900165122	153.4163637	1
162.6122277	14.03052625	10	computer	162.6122277	164.6249924	169.6424816	0.78051296	170.4229946	1
177.7490693	14.02702465	1	PRP6	177.7490693	179.7581488	184.775789	1.093625857	185.8694149	-1
193.8805517	14.0266506	3	computer	193.8805517	195.8974429	200.9069635	0.837025649	201.7439892	1
211.0144783	14.02319147	3	PRP6	211.0144783	213.0211286	218.0374318	1.109809805	219.1472416	1
229.1436919	14.01420259	11	PRP3	229.1436919	231.1505013	236.1576215	0.60660441	236.7642259	1
245.2643334	14.01754339	10	PRP5	245.2643334	247.2744812	252.2815768	0.969911546	253.2514883	1
261.3958468	14.02929672	4	PRP6	261.3958468	263.4074038	268.4248662	0.847321982	269.2721882	1
278.5298445	14.02774706	2	PRP4	278.5298445	280.5400103	285.5573043	1.204254963	286.7615593	-1
294.6635536	14.02573024	11	PRP2	294.6635536	296.6727598	301.689021	0.688927468	302.3779485	1
310.7944893	14.02535418	9	PRP5	310.7944893	312.8023973	317.8195631	0.697679259	318.5172423	1
325.9226563	14.01754498	3	PRP4	325.9226563	327.9338284	332.9400312	0.633311056	333.5733423	1
342.0486421	14.01527824	4	PRP1	342.0486421	344.0564643	349.063646	1.566959078	350.6306051	1
358.1616869	14.02782778	3	computer	358.1616869	360.17292	365.1892617	0.737138616	365.9264003	1
374.2962988	14.02670074	10	computer	374.2962988	376.3054426	381.3227326	0.555252957	381.8779856	1
389.4314909	14.02471626	2	PRP1	389.4314909	391.438473	396.4559002	0.712404177	397.1683044	-1
405.5613749	14.02471382	1	PRP2	405.5613749	407.5747374	412.5857146	1.893715035	414.4794296	1
420.6926623	14.02436292	10	computer	420.6926623	422.6994313	427.7167018	0.76092485	428.4776267	1
435.8234695	14.01557205	2	computer	435.8234695	437.8300106	442.8387467	1.711526807	444.5502735	1
450.9460334	14.01526723	4	computer	450.9460334	452.9551361	457.9610673	0.631229835	458.5922971	1
468.0780854	14.02663826	8	PRP5	468.0780854	470.088141	475.1044878	0.544572133	475.6490599	1
485.2130828	14.02571772	1	computer	485.2130828	487.220998	492.2382294	0.8545375	493.0927669	-1
503.3416778	14.02704424	8	computer	503.3416778	505.3521101	510.3684815	0.847616897	511.2160984	1
518.4782979	14.02020545	2	PRP6	518.4782979	520.4874512	525.498234	0.734676526	526.2329105	-1
534.6070654	14.02281102	9	PRP1	534.6070654	536.6208615	541.6296527	0.762641105	542.3922938	1
550.7237423	14.03027543	10	PRP3	550.7237423	552.737478	557.7537795	0.65506141	558.4088409	1
566.8603729	14.02630472	4	PRP2	566.8603729	568.8691982	573.8864565	0.754143881	574.6406004	1
