trial	response	correct_response	accuracy	reaction_time
1	l	j	0	1176
2	k	k	1	1855
3	l	l	1	1051
4	j	j	1	1709
5	k	l	0	994
6	j	j	1	1850
7	l	l	1	1352
8	j	j	1	1127
9	k	k	1	1483
10	l	l	1	922
11	k	k	1	2137
12	j	j	1	1272
13	j	j	1	881
14	k	k	1	813
15	n/a	k	0	n/a
16	l	l	1	1152
17	l	l	1	879
18	j	j	1	827
19	j	j	1	906
20	k	k	1	1088
