trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	7	1	1	646
2	go	4	16	1	1	458
3	go	1	4	1	1	390
4	go	1	10	1	1	362
5	go	5	13	1	1	420
6	go	1	7	1	1	370
7	go	8	7	1	1	481
8	go	6	10	1	1	421
9	go	5	16	1	1	396
10	go	7	7	1	1	370
11	go	7	7	1	1	410
12	go	9	10	1	1	346
13	go	2	4	1	1	431
14	nogo	3	4	0	1	n/a
15	go	8	13	1	1	515
16	go	5	16	1	1	583
17	go	5	4	1	1	513
18	go	6	13	1	1	444
19	go	1	16	1	1	392
20	go	8	10	1	1	371
21	go	9	13	1	1	394
22	go	8	7	1	1	409
23	go	2	7	1	1	386
24	go	7	10	1	1	365
25	go	6	13	1	1	332
26	go	4	16	1	1	323
27	go	8	13	1	1	439
28	go	6	10	1	1	322
29	go	8	16	1	1	342
30	go	2	4	1	1	368
31	go	9	4	1	1	387
32	go	8	16	1	1	385
33	go	9	4	1	1	402
34	go	5	4	1	1	366
35	go	2	13	1	1	589
36	go	4	16	1	1	351
37	nogo	3	16	1	0	338
38	go	5	13	1	1	398
39	go	5	4	1	1	351
40	go	6	4	1	1	348
41	nogo	3	4	0	1	n/a
42	go	2	7	1	1	436
43	go	7	10	1	1	362
44	go	5	4	1	1	461
45	go	7	16	1	1	436
46	go	8	10	1	1	410
47	go	2	7	1	1	411
48	go	7	13	1	1	470
49	go	4	16	1	1	395
50	go	1	13	1	1	390
51	nogo	3	13	0	1	n/a
52	go	7	16	1	1	329
53	go	4	13	1	1	422
54	go	6	10	1	1	419
55	go	4	16	1	1	396
56	go	8	4	1	1	507
57	go	8	10	1	1	434
58	go	4	13	1	1	413
59	go	1	7	1	1	429
60	go	9	4	1	1	456
61	go	9	4	1	1	567
62	go	4	7	1	1	632
63	go	8	16	1	1	588
64	go	2	4	1	1	628
65	go	2	7	1	1	649
66	go	8	16	1	1	728
67	go	7	13	1	1	690
68	nogo	3	13	0	1	n/a
69	go	4	4	1	1	574
70	go	7	4	1	1	617
71	go	1	4	1	1	528
72	go	4	7	1	1	681
73	nogo	3	16	1	0	493
74	go	5	10	1	1	466
75	go	9	10	1	1	559
76	go	8	10	1	1	603
77	go	4	7	1	1	685
78	go	7	16	1	1	615
79	go	4	16	1	1	546
80	go	1	13	1	1	613
81	go	2	13	1	1	678
82	go	6	7	1	1	738
83	go	6	13	1	1	867
84	go	4	16	1	1	763
85	go	6	7	1	1	737
86	go	6	7	1	1	713
87	go	9	13	1	1	678
88	go	9	7	1	1	722
89	go	7	7	1	1	737
90	go	6	16	1	1	711
91	go	4	13	1	1	687
92	go	1	4	1	1	708
93	go	7	10	1	1	638
94	nogo	3	4	0	1	n/a
95	nogo	3	10	0	1	n/a
96	go	9	16	1	1	589
97	go	8	10	1	1	722
98	go	2	4	1	1	764
99	go	7	16	1	1	652
100	go	6	13	1	1	653
101	go	6	7	1	1	618
102	go	1	4	1	1	612
103	go	9	4	1	1	626
104	go	9	7	1	1	630
105	nogo	3	7	0	1	n/a
106	go	1	10	1	1	621
107	go	4	13	1	1	644
108	go	1	10	1	1	682
109	go	1	10	1	1	688
110	go	2	7	1	1	665
111	nogo	3	13	0	1	n/a
112	go	6	4	1	1	638
113	go	8	16	1	1	671
114	go	5	13	1	1	648
115	go	9	10	1	1	624
116	nogo	3	7	0	1	n/a
117	go	9	10	1	1	575
118	go	5	13	1	1	641
119	go	5	16	1	1	639
120	go	4	4	1	1	616
121	go	2	16	1	1	639
122	go	6	10	1	1	725
123	go	8	13	1	1	632
124	nogo	3	4	0	1	n/a
125	go	8	7	1	1	600
126	go	4	10	1	1	692
127	go	4	10	1	1	599
128	go	2	4	1	1	641
129	go	5	7	1	1	663
130	go	2	10	1	1	705
