onset	duration	trial_type	rating	response_time	database	identifier
6.263	6.016	vp	4	2.901	iaps	5460
21.162	6.016	vp	n/a	n/a	iaps	4622
32.460	6.016	vp	2	2.165	iaps	7480
48.557	6.006	dn	n/a	n/a	iaps	2700
61.638	6.009	dn	4	2.572	iaps	9007
74.712	6.007	dn	4	2.133	iaps	3400
90.795	6.016	ip	2	2.325	iaps	8161
103.495	6.016	ip	4	1.381	iaps	1721
116.995	6.016	ip	n/a	n/a	iaps	5621
133.093	6.015	vn	n/a	n/a	iaps	6555
145.890	6.004	vn	4	1.946	iaps	9430
159.254	6.007	vn	4	1.402	iaps	2710
175.327	6.007	dp	2	1.601	iaps	5480
189.311	6.016	dp	n/a	n/a	iaps	8170
201.510	6.016	dp	1	1.216	iaps	7280
217.610	6.016	in	4	1.669	iaps	6834
231.108	6.015	in	4	1.482	iaps	9341
243.806	6.004	in	4	1.148	iaps	9330
259.875	6.010	vt	1	1.223	iaps	7705
272.950	6.009	vt	1	1.268	iaps	7179
286.026	6.005	vt	1	1.671	iaps	7233
302.110	6.016	dn	n/a	n/a	iaps	9592
316.708	6.016	dn	4	1.503	iaps	9471
328.307	6.015	dn	4	1.222	iaps	9611
344.391	6.019	ip	2	1.541	iaps	4180
358.275	6.009	ip	4	1.123	iaps	2224
370.542	6.007	ip	n/a	n/a	iaps	8186
386.608	6.016	vn	4	1.128	iaps	6831
400.408	6.016	vn	4	1.166	iaps	2688
412.810	6.014	vn	n/a	n/a	iaps	9342
428.905	6.016	dp	2	0.923	iaps	1510
443.803	6.015	dp	n/a	n/a	iaps	7580
455.101	6.005	dp	n/a	n/a	iaps	1650
471.164	6.009	vt	1	1.731	iaps	2393
484.040	6.004	vt	n/a	n/a	iaps	7080
497.323	6.016	vt	n/a	n/a	iaps	2840
513.423	6.016	in	4	1.927	iaps	9400
527.821	6.016	in	n/a	n/a	iaps	6830
539.619	6.016	in	4	1.378	iaps	7380
555.716	6.007	vp	4	1.262	iaps	8193
570.080	6.009	vp	4	1.790	iaps	8501
581.855	6.005	vp	4	1.476	iaps	5594
