onset	duration	trial_type	rating	response_time	database	identifier
6.243	6.004	vp	3	3.367	iaps	4290
21.124	6.007	vp	3	0.880	iaps	2395
32.397	6.007	vp	1	1.657	iaps	5700
48.480	6.004	dn	2	1.975	iaps	2120
61.567	6.014	dn	3	2.233	iaps	6230
74.663	6.017	dn	2	1.986	iaps	2455
90.761	6.016	ip	3	0.828	iaps	8034
103.446	6.011	ip	2	2.546	iaps	2170
116.923	6.007	ip	3	1.865	iaps	4800
132.996	6.006	vn	2	2.910	iaps	2590
145.767	6.011	vn	3	4.000	iaps	9180
159.162	6.017	vn	2	1.735	iaps	2278
175.262	6.016	dp	1	1.297	iaps	4610
189.261	6.015	dp	2	2.859	iaps	8120
201.458	6.015	dp	1	1.996	iaps	5600
217.545	6.009	in	3	1.622	iaps	3220
231.011	6.007	in	2	2.639	iaps	6561
243.684	6.011	in	3	1.049	iaps	6300
259.777	6.017	vt	1	0.750	iaps	7187
272.878	6.016	vt	1	3.534	iaps	7009
285.976	6.016	vt	1	2.385	iaps	7161
302.073	6.016	dn	2	3.411	iaps	9561
316.643	6.009	dn	2	2.323	iaps	9420
328.218	6.009	dn	2	0.935	iaps	9920
344.282	6.011	ip	2	1.418	iaps	2391
358.162	6.014	ip	2	0.729	iaps	2209
370.460	6.016	ip	3	2.054	iaps	8178
386.559	6.014	vn	2	1.739	iaps	2981
400.355	6.016	vn	2	0.991	iaps	1274
412.799	6.010	vn	2	1.738	iaps	9041
428.866	6.009	dp	2	0.589	iaps	1500
443.731	6.011	dp	2	2.481	iaps	7350
455.012	6.013	dp	1	1.430	iaps	1540
471.109	6.016	vt	1	0.715	iaps	2190
484.007	6.015	vt	1	1.237	iaps	7002
497.305	6.015	vt	1	1.371	iaps	5740
513.401	6.006	in	3	1.997	iaps	9050
527.765	6.009	in	3	1.202	iaps	2683
539.541	6.005	in	3	1.499	iaps	6213
555.624	6.016	vp	2	2.702	iaps	8179
570.023	6.017	vp	2	1.178	iaps	8510
581.840	6.015	vp	2	1.227	iaps	4641
