onset	duration	trial_type	rating	response_time	database	identifier
6.256	6.005	vp	2	4.001	iaps	4608
21.138	6.017	vp	3	1.622	iaps	4603
32.438	6.016	vp	2	2.630	iaps	5779
48.538	6.015	dn	2	3.331	iaps	1275
61.652	6.016	dn	1	0.618	iaps	7359
74.750	6.015	dn	n/a	n/a	iaps	2141
90.837	6.008	ip	2	1.653	iaps	8162
103.503	6.007	ip	n/a	n/a	iaps	2311
116.975	6.012	ip	3	1.193	iaps	5270
133.055	6.014	vn	n/a	n/a	iaps	2276
145.854	6.015	vn	3	2.747	iaps	9280
159.251	6.015	vn	4	1.160	iaps	1525
175.349	6.015	dp	2	2.784	iaps	4626
189.345	6.006	dp	2	0.843	iaps	8380
201.511	6.009	dp	2	2.171	iaps	5623
217.603	6.016	in	3	1.543	iaps	6312
231.101	6.017	in	n/a	n/a	iaps	9000
243.802	6.016	in	3	3.092	iaps	8230
259.900	6.016	vt	2	2.925	iaps	7491
272.997	6.004	vt	3	2.741	iaps	7185
286.061	6.007	vt	2	1.856	iaps	7235
302.124	6.010	dn	3	3.999	iaps	9584
316.701	6.016	dn	3	3.480	iaps	9340
328.284	6.016	dn	2	1.175	iaps	9622
344.384	6.016	ip	n/a	n/a	iaps	2650
358.282	6.015	ip	3	1.600	iaps	2352
370.579	6.016	ip	4	1.502	iaps	8490
386.666	6.009	vn	4	1.108	iaps	6242
400.433	6.007	vn	3	1.217	iaps	1111
412.802	6.013	vn	4	1.626	iaps	9120
428.883	6.020	dp	3	1.323	iaps	1340
443.782	6.017	dp	2	0.938	iaps	8030
455.081	6.016	dp	2	1.568	iaps	1999
471.165	6.012	vt	2	2.886	iaps	5510
484.059	6.005	vt	2	2.959	iaps	7170
497.323	6.008	vt	2	2.896	iaps	7006
513.387	6.011	in	3	1.594	iaps	9250
527.782	6.016	in	4	2.005	iaps	3061
539.581	6.017	in	3	2.135	iaps	6530
555.679	6.016	vp	4	2.762	iaps	8503
570.064	6.012	vp	4	1.948	iaps	8531
581.841	6.005	vp	3	3.335	iaps	4670
