onset	duration	trial_type	rating	response_time	database	identifier
6.251	6.013	vp	3	2.943	iaps	5201
21.147	6.017	vp	4	2.065	iaps	4660
32.446	6.016	vp	2	1.923	iaps	8190
48.544	6.016	dn	n/a	n/a	iaps	2730
61.646	6.011	dn	2	2.355	iaps	8485
74.713	6.009	dn	1	2.497	iaps	2751
90.786	6.010	ip	4	1.202	iaps	8300
103.450	6.013	ip	4	1.037	iaps	2304
116.946	6.017	ip	4	2.238	iaps	7470
133.045	6.015	vn	4	1.172	iaps	2900
145.842	6.015	vn	3	1.479	iaps	9290
159.228	6.011	vn	3	1.409	iaps	2750
175.295	6.008	dp	2	1.667	iaps	5629
189.268	6.010	dp	2	3.452	iaps	8461
201.445	6.016	dp	2	3.654	iaps	7501
217.545	6.016	in	4	1.444	iaps	6571
231.044	6.015	in	3	1.594	iaps	9046
243.741	6.016	in	4	1.515	iaps	9006
259.838	6.006	vt	1	1.622	iaps	7041
272.903	6.008	vt	1	1.419	iaps	7010
285.977	6.006	vt	1	1.154	iaps	7034
302.047	6.013	dn	2	2.010	iaps	9417
316.643	6.017	dn	2	2.836	iaps	9409
328.243	6.016	dn	2	2.230	iaps	9630
344.340	6.015	ip	4	1.686	iaps	4651
358.226	6.011	ip	3	1.571	iaps	4599
370.492	6.009	ip	3	1.083	iaps	8497
386.566	6.009	vn	4	1.156	iaps	3550
400.342	6.004	vn	3	1.552	iaps	2691
412.726	6.016	vn	3	2.799	iaps	9102
428.825	6.015	dp	1	1.917	iaps	1731
443.722	6.016	dp	2	1.853	iaps	8200
455.008	6.011	dp	1	1.492	iaps	2216
471.084	6.008	vt	2	1.300	iaps	2850
483.958	6.007	vt	2	2.250	iaps	7000
497.241	6.016	vt	2	1.253	iaps	5534
513.341	6.017	in	4	1.399	iaps	9160
527.740	6.016	in	4	1.420	iaps	3160
539.539	6.015	in	4	0.987	iaps	6838
555.635	6.010	vp	3	1.129	iaps	8502
570.033	6.006	vp	4	1.380	iaps	8540
581.807	6.005	vp	2	2.306	iaps	7220
