trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	13	1	1	676
2	go	4	7	1	1	375
3	go	1	10	1	1	279
4	go	1	7	1	1	264
5	go	5	10	1	1	319
6	go	1	4	1	1	310
7	go	8	7	1	1	315
8	go	6	4	1	1	358
9	go	5	16	1	1	361
10	go	7	10	1	1	318
11	go	7	16	1	1	335
12	go	9	13	1	1	325
13	go	2	16	1	1	318
14	nogo	3	10	1	0	313
15	go	8	4	1	1	275
16	go	5	16	1	1	304
17	go	5	7	1	1	291
18	go	6	13	1	1	315
19	go	1	16	1	1	312
20	go	8	4	1	1	358
21	go	9	7	1	1	369
22	go	8	4	1	1	292
23	go	2	16	1	1	309
24	go	7	10	1	1	306
25	go	6	16	1	1	306
26	go	4	7	1	1	310
27	go	8	16	1	1	302
28	go	6	7	1	1	309
29	go	8	10	1	1	346
30	go	2	16	1	1	345
31	go	9	7	1	1	331
32	go	8	10	1	1	357
33	go	9	7	1	1	306
34	go	5	4	1	1	309
35	go	2	10	1	1	357
36	go	4	7	1	1	317
37	nogo	3	10	1	0	308
38	go	5	10	1	1	267
39	go	5	13	1	1	278
40	go	6	13	1	1	301
41	nogo	3	4	1	0	214
42	go	2	13	1	1	255
43	go	7	13	1	1	220
44	go	5	16	1	1	144
45	go	7	10	1	1	318
46	go	8	10	1	1	354
47	go	2	10	1	1	324
48	go	7	4	1	1	316
49	go	4	16	1	1	313
50	go	1	4	1	1	375
51	nogo	3	4	1	0	301
52	go	7	16	1	1	304
53	go	4	13	1	1	304
54	go	6	13	1	1	304
55	go	4	7	1	1	300
56	go	8	7	1	1	262
57	go	8	4	1	1	339
58	go	4	16	1	1	331
59	go	1	10	1	1	346
60	go	9	10	1	1	336
61	go	9	7	1	1	349
62	go	4	13	1	1	397
63	go	8	16	1	1	425
64	go	2	16	1	1	321
65	go	2	10	1	1	341
66	go	8	10	1	1	482
67	go	7	10	1	1	417
68	nogo	3	16	1	0	363
69	go	4	16	1	1	378
70	go	7	13	1	1	365
71	go	1	10	1	1	363
