trial	response	correct_response	accuracy	reaction_time
1	7	7	1	862
2	10	10	1	1748
3	9	9	1	1185
4	7	7	1	1417
5	6	6	1	1490
6	9	9	1	979
7	1	14	0	2569
8	15	15	1	1961
9	10	10	1	1430
10	8	8	1	380
11	16	16	1	1307
12	13	13	1	1278
13	10	10	1	1480
14	9	9	1	600
15	8	8	1	944
16	13	13	1	2114
17	9	9	1	984
18	7	7	1	994
19	8	8	1	1083
20	9	9	1	1903
21	12	12	1	1119
22	14	14	1	1290
23	13	13	1	1235
24	9	9	1	885
25	7	7	1	1088
26	8	8	1	710
27	10	10	1	1320
28	12	12	1	1051
29	11	11	1	1166
30	8	8	1	919
