participant_id	task	session	name	echo	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	provenance.md5sum	provenance.settings.fd_thres	provenance.settings.hmc_fsl	provenance.software	provenance.version	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-5004	task-ultimatumGame	post	tmp_e2_mriqc.json	e2	0.0019	0.0118	0	38.5398	0.9430	0.9071	0.5678	439.9441	0.1732	74	30.3279	2.6477	2.7219	2.8934	2.3280	0.0148	0.0981	-0.0381	40b26aed809b78db7bc1a20e57a7f508	0.2	FALSE	mriqc	0.15.1	244	52	80	30	1.9533	2.4	3	3	3.99	114.3624	113.4069	415.4007	240.2869	57199	137.3307	1261.7811	623.3804	0.8165	2609.9751	6161.1494	5625.0366	36503	2385.9258	11741.4035	2879.6680	22.1463
sub-5004	task-ultimatumGame	post	tmp_e3_mriqc.json	e3	0.0019	0.0184	0	50.0336	0.9371	0.9205	0.5475	273.0662	0.1787	78	31.9672	2.5067	2.6447	2.7142	2.1612	0.0108	0.0622	-0.0204	ef6fbce058f9d1b81b220457fb60257a	0.2	FALSE	mriqc	0.15.1	244	52	80	30	1.8048	2.4	3	3	3.99	441.1974	79.4256	296.2828	219.5492	59666	138.3401	639.4754	362.3601	1.6633	1962.5582	4485.8994	4054.7375	34395	1588.4454	8829.6369	2246.5537	16.6378
sub-5005	task-ultimatumGame	post	tmp_mriqc.json	e1	0.0067	0.0161	0	49.4576	0.9816	0.9280	0.5807	582.7228	0.5143	173	70.9016	2.8474	2.8919	3.0284	2.6220	0.0188	0.1824	-0.0816	585010416e44d9e7ab60085b48648db4	0.2	FALSE	mriqc	0.15.1	244	52	80	30	1.9484	2.4	3	3	3.99	14.9982	186.2348	912.8278	326.6721	58985	169.5516	4365.6184	1580.6107	0.9561	4197.9863	9980.1855	9017.9883	36091	4275.8862	19086.7930	4628.3716	26.2762
sub-5005	task-ultimatumGame	post	tmp_e2_mriqc.json	e2	0.0055	0.0170	0	64.5306	0.9761	0.9168	0.5330	503.0003	0.5462	178	72.9508	2.7595	2.9799	2.8956	2.4030	0.0181	0.0888	-0.0356	511b0a0aaa2d8cde482493dbab3227f7	0.2	FALSE	mriqc	0.15.1	244	52	80	30	1.8223	2.4	3	3	3.99	92.1177	92.9692	412.0844	258.9321	61549	164.5768	1178.2536	558.3291	1.8386	3096.0178	7353.2266	6600.1396	33650	2902.2436	14419.5319	3621.8594	19.3462
sub-5005	task-ultimatumGame	post	tmp_e3_mriqc.json	e3	0.0050	0.0254	0	84.1879	0.9748	0.9132	0.5170	303.8083	0.5551	178	72.9508	2.5580	2.8374	2.6501	2.1866	0.0144	0.0575	-0.0175	926ee4d3ad6d2a121c8388bd9214b59b	0.2	FALSE	mriqc	0.15.1	244	52	80	30	1.6644	2.4	3	3	3.99	327.6404	71.1588	311.3136	244.7172	63682	164.5295	620.3104	311.5281	4.0067	2273.7100	5433.8477	4833.3457	31738	1969.8070	11036.8015	2903.8506	14.4330
sub-5006	task-ultimatumGame	post	tmp_mriqc.json	e1	0.0615	0.0117	1	25.1426	1.2410	1.3680	0.6065	656.3945	0.1425	13	5.3498	2.6333	2.6700	2.9744	2.2554	0.0238	0.1959	-0.0819	7dac4e90890f837145008ae9eadf196c	0.2	FALSE	mriqc	0.15.1	243	52	80	30	2.5252	2.4	3	3	3.99	7.5750	183.7420	1088.1416	262.0946	59840	123.6953	5424.6201	1850.4585	0.0910	2933.1729	7864.9761	7422.9814	34760	3926.7227	13325.6686	2939.5291	32.3164
sub-5006	task-ultimatumGame	post	tmp_e2_mriqc.json	e2	0.0508	0.0118	0	31.8800	1.1749	1.2885	0.5494	692.0120	0.1488	14	5.7377	2.5045	2.6048	2.8084	2.1003	0.0184	0.0923	-0.0366	0afe909d8bf35d544d4e259d563be2af	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.2784	2.4	3	3	3.99	40.1371	77.1986	404.7926	186.0492	61721	119.7090	1473.9958	652.2250	0.7239	2165.5288	5768.3809	5385.8154	32857	2580.8499	10222.8488	2363.8442	25.0673
sub-5006	task-ultimatumGame	post	tmp_e3_mriqc.json	e3	0.0449	0.0163	0	41.1880	1.1489	1.2585	0.5257	433.7156	0.1475	14	5.7377	2.3307	2.4784	2.5592	1.9543	0.0139	0.0487	-0.0135	e6a7b6cf2ce1423d01a7e8b451b282a3	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.0200	2.4	3	3	3.99	184.2466	49.4971	245.7059	169.6393	63405	119.3451	574.5606	308.6689	2.1317	1621.9484	4239.2100	3899.0940	31251	1676.3217	7872.9832	1930.2264	19.1465
sub-5007	task-ultimatumGame	post	tmp_e1_mriqc.json	e1	0.0022	0.0040	0	28.6835	1.2042	0.9894	0.6261	324.2493	0.0856	16	6.5574	2.7457	2.7384	3.0710	2.4278	0.0123	0.1900	-0.0702	09cc763676bcfdb14945e31101c6b0f7	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.2452	2.4	3	3	3.99	6.1318	329.2349	1417.9436	411.6598	57699	169.6184	6097.9572	2091.3088	-0.1296	3807.2495	8784.4023	8224.8643	36736	3788.7939	15466.9932	3663.2676	54.7942
sub-5007	task-ultimatumGame	post	tmp_e2_mriqc.json	e2	0.0022	0.0049	0	34.6397	1.0952	0.9866	0.5596	458.6012	0.0943	17	6.9672	2.5991	2.6659	2.8881	2.2435	0.0122	0.0832	-0.0294	4a0060dcc818e44b6fce8370f59d006d	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.0618	2.4	3	3	3.99	65.5454	104.1376	502.5227	248.4651	60008	159.9918	1685.4343	727.4869	0.4605	2829.0898	6423.2300	5975.9092	34372	2468.9240	11790.8844	2898.4155	38.5868
sub-5007	task-ultimatumGame	post	tmp_e3_mriqc.json	e3	0.0023	0.0071	0	43.3112	1.0481	0.9840	0.5334	313.1362	0.0939	17	6.9672	2.3986	2.5180	2.6268	2.0510	0.0105	0.0462	-0.0146	9cca44306173ae26a3203fc4cdfa58d2	0.2	FALSE	mriqc	0.15.1	244	52	80	30	1.8673	2.4	3	3	3.99	270.0083	57.1227	313.4417	217.9426	62587	158.9602	741.0774	380.7923	1.8398	2140.6467	4740.5552	4354.7334	32089	1652.8417	9025.5289	2332.0208	28.1491
sub-5009	task-ultimatumGame	post	tmp_e1_mriqc.json	e1	0.0009	0.0012	0	17.1659	1.0755	0.9957	0.6129	629.6967	0.0496	4	1.6393	2.7660	2.8319	3.0012	2.4651	0.0191	0.2717	-0.1272	93649a1c268531425c133c6db1478ab1	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.1095	2.4	3	3	3.99	9.6550	216.2989	1516.5360	321.3873	56638	159.7510	7980.3327	2802.5420	0.3162	4187.0049	9742.9824	8942.4395	38018	4301.4754	17694.3816	4239.1523	84.3820
sub-5009	task-ultimatumGame	post	tmp_e2_mriqc.json	e2	0.0010	0.0018	0	23.8498	1.0785	0.9991	0.5581	720.3770	0.0572	5	2.0492	2.6305	2.7728	2.8831	2.2356	0.0228	0.1232	-0.0584	76b305edff9bf7562941e5a9066db0d0	0.2	FALSE	mriqc	0.15.1	244	52	80	30	1.9418	2.4	3	3	3.99	23.5089	81.9563	559.1445	218.4303	58720	149.7291	2418.6002	937.9413	1.0869	3128.2727	7289.2510	6612.7007	35749	2985.1851	13777.6000	3405.3196	59.4182
sub-5009	task-ultimatumGame	post	tmp_e3_mriqc.json	e3	0.0011	0.0023	0	30.8959	1.0645	1.0014	0.5264	487.2004	0.0576	5	2.0492	2.4359	2.6213	2.6570	2.0294	0.0209	0.0676	-0.0304	9f9c49c4046c6cce8acb48541ee07f50	0.2	FALSE	mriqc	0.15.1	244	52	80	30	1.7614	2.4	3	3	3.99	103.2031	51.8607	317.3545	196.5901	61197	147.6254	923.2368	405.2848	2.7017	2356.7241	5461.5425	4894.5737	33527	2042.3007	10684.7454	2778.7522	44.4180
sub-5011	task-ultimatumGame	post	tmp_e1_mriqc.json	e1	0.0149	0.0251	0	48.8497	0.9616	0.9494	0.5949	402.5700	0.4712	128	52.4590	2.8819	2.9021	3.0215	2.7221	0.0393	0.1420	-0.0611	f250401c8a208d9fd4ca8051f775d990	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.2257	2.4	3	3	3.99	10.1656	234.1479	884.3055	343.0164	60121	139.9385	4379.0244	1446.2515	1.0914	2984.4146	8289.0254	7648.6104	35552	3937.7719	15112.8164	3436.5081	20.8813
sub-5011	task-ultimatumGame	post	tmp_e2_mriqc.json	e2	0.0103	0.0262	0	61.9129	0.9674	0.9437	0.5562	341.1405	0.4837	136	55.7377	2.7473	2.8391	2.9102	2.4925	0.0336	0.0637	-0.0220	4c7741acf2006fbe338073201503c856	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.1705	2.4	3	3	3.99	45.8175	140.5981	410.6583	276.1147	61908	138.5221	1167.7942	457.6151	1.6048	2185.8933	6065.1138	5609.7637	33570	2705.9682	11117.2614	2584.4797	16.4930
sub-5011	task-ultimatumGame	post	tmp_e3_mriqc.json	e3	0.0080	0.0353	0	78.2642	0.9666	0.9443	0.5501	211.6257	0.4811	133	54.5082	2.5603	2.7018	2.7151	2.2641	0.0254	0.0397	-0.0083	35c3056ab6be3ce0778f6accabf6a8c6	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.0645	2.4	3	3	3.99	110.0242	109.4270	315.1999	257.3033	63770	138.1266	645.0674	253.3257	2.3662	1651.0420	4420.7588	4102.2417	31935	1754.6405	8180.7541	1986.9861	12.7995
sub-5013	task-ultimatumGame	post	tmp_e1_mriqc.json	e1	0.0027	0.0036	0	33.9001	1.0896	1.0091	0.6258	258.5937	0.0959	27	11.0656	2.6873	2.6901	2.9582	2.4135	0.0173	0.1803	-0.0563	dd4cc25445e33946c1f6c11002e504f7	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.3599	2.4	3	3	3.99	7.5744	312.9628	1234.3892	412.7643	58398	160.7166	5495.4036	1867.1847	0.3305	3024.9343	7745.8408	7293.2661	35899	3543.8932	13496.8820	3090.4458	44.7014
sub-5013	task-ultimatumGame	post	tmp_e2_mriqc.json	e2	0.0024	0.0054	0	44.7845	1.0701	1.0036	0.5713	259.8542	0.1003	28	11.4754	2.5009	2.5894	2.7710	2.1424	0.0154	0.0857	-0.0272	ce527a70fc17c344a161c272c8873467	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.1809	2.4	3	3	3.99	35.8235	148.1053	479.1323	293.8688	60452	151.8488	1492.1573	583.5753	0.4618	2302.8457	5639.9854	5280.4238	33812	2316.3245	10146.9444	2421.1760	32.6211
sub-5013	task-ultimatumGame	post	tmp_e3_mriqc.json	e3	0.0022	0.0080	0	59.0583	1.0573	1.0005	0.5557	165.8725	0.0984	27	11.0656	2.3028	2.4463	2.5367	1.9255	0.0139	0.0497	-0.0108	3502139357b6e9cf3494d63fa39e30c1	0.2	FALSE	mriqc	0.15.1	244	52	80	30	1.9717	2.4	3	3	3.99	133.0646	101.3334	323.8876	262.7541	62614	150.5463	655.3026	277.1776	1.3105	1781.4802	4121.6069	3815.4751	31997	1452.7409	7699.0159	1935.0436	24.2820
sub-5014	task-ultimatumGame	post	tmp_e1_mriqc.json	e1	0.0006	0.0017	0	18.8220	1.0365	0.9602	0.5381	1182.8262	0.0885	17	6.9672	2.6643	2.8231	2.9478	2.2221	0.0111	0.1333	-0.0529	57736e1be108a0a400bc86cb16d5705f	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.3543	2.4	3	3	3.99	14.8482	115.0293	725.0776	211.2418	66977	123.0000	3654.8236	1344.6063	0.3615	3331.2002	8865.5762	8271.3438	28575	4262.7948	15573.0932	3513.2017	72.0862
sub-5014	task-ultimatumGame	post	tmp_e2_mriqc.json	e2	0.0005	0.0029	0	24.5996	1.0200	0.9650	0.4863	990.6395	0.1015	26	10.6557	2.5811	2.8216	2.8273	2.0944	0.0163	0.0632	-0.0232	1fa08d34674c19a674e997c079ef148a	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.1402	2.4	3	3	3.99	116.6072	53.4830	306.6160	168.8115	69287	120.8754	927.6213	508.3521	1.0267	2554.8582	6496.2383	6028.8027	26547	2714.1163	11843.0064	2816.8584	51.6196
sub-5014	task-ultimatumGame	post	tmp_e3_mriqc.json	e3	0.0005	0.0043	0	32.0560	1.0121	0.9664	0.4676	581.6390	0.1036	30	12.2951	2.3877	2.6516	2.5728	1.9387	0.0144	0.0419	-0.0119	494560961c3162ca9b28518f67cc5125	0.2	FALSE	mriqc	0.15.1	244	52	80	30	1.9257	2.4	3	3	3.99	335.3942	38.9608	223.5477	159.9795	71944	120.2418	482.8696	300.6596	2.4769	1929.6616	4795.1724	4397.2295	24420	1799.6739	9101.5560	2283.4336	38.4148
sub-5016	task-ultimatumGame	post	tmp_e1_mriqc.json	e1	0.0187	0.0098	0	29.1407	1.0279	1.0424	0.6194	550.3575	0.2075	53	21.7213	2.6868	2.6613	2.8852	2.5140	0.0435	0.1986	-0.0719	39d71adf855145de1edda00221657369	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.2701	2.4	3	3	3.99	10.2321	203.4203	1052.7186	282.4795	57363	124.1234	5569.7082	1916.5188	0.4031	3064.4382	8013.1987	7382.1040	37364	3806.1224	14310.1945	3251.8923	31.6047
sub-5016	task-ultimatumGame	post	tmp_e2_mriqc.json	e2	0.0153	0.0129	0	36.0890	0.9863	1.0121	0.5646	591.3909	0.2174	59	24.1803	2.6359	2.7097	2.8561	2.3419	0.0311	0.0849	-0.0296	b93d84aace741539619532414f93d211	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.1657	2.4	3	3	3.99	58.2185	89.8554	399.2021	203.2459	59307	121.1283	1466.2823	632.5048	0.7909	2289.4543	5900.6235	5451.4380	35507	2545.8256	10710.8271	2517.0828	23.8784
sub-5016	task-ultimatumGame	post	tmp_e3_mriqc.json	e3	0.0138	0.0197	0	45.0792	0.9656	1.0051	0.5407	406.2089	0.2159	58	23.7705	2.4367	2.5693	2.6262	2.1147	0.0200	0.0423	-0.0142	7666ad5253385cc3dd2e43f620301c87	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.0356	2.4	3	3	3.99	187.0403	57.2746	252.6790	180.6721	61647	120.9807	576.9303	304.6231	1.9253	1695.5804	4379.6304	4028.7786	33353	1781.8761	8125.9136	1979.1514	18.4463
sub-5017	task-ultimatumGame	post	1.3.12.2.1107.5.2.43.67025.201808271249157508965947.0.0.0_e1_mriqc.json	e1	0.0530	0.0164	0	36.2801	0.9761	1.0246	0.6056	495.0318	0.4436	56	22.9508	2.8039	2.8931	3.1336	2.3852	0.0174	0.2521	-0.1055	cf1b94aea24bf8750b6a6ed4474b50ac	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.0257	2.4	3	3	3.99	10.8836	236.8616	1298.6611	345.8864	58095	163.9935	6336.3682	2243.4390	0.2981	4269.7295	9527.0791	8707.6758	36601	3983.4792	17492.4883	4298.5947	26.1265
sub-5017	task-ultimatumGame	post	1.3.12.2.1107.5.2.43.67025.201808271249157508965947.0.0.0_e2_mriqc.json	e2	0.0450	0.0145	0	44.1085	0.9491	0.9993	0.5495	593.4168	0.4440	61	25.0000	2.6900	2.8486	3.0103	2.2111	0.0213	0.1315	-0.0538	cc40dd8c9b3a86d8d7200e92aef8a4bb	0.2	FALSE	mriqc	0.15.1	244	52	80	30	1.8314	2.4	3	3	3.99	32.2962	86.5621	500.3931	230.6106	59958	154.0000	1908.6368	784.5930	1.2045	3166.8501	7026.7046	6330.6406	34842	2658.7006	13569.1489	3456.5803	20.2098
sub-5017	task-ultimatumGame	post	1.3.12.2.1107.5.2.43.67025.201808271249157508965947.0.0.0_e3_mriqc.json	e3	0.0428	0.0193	0	55.0249	0.9426	0.9869	0.5228	376.4867	0.4375	60	24.5902	2.5019	2.7100	2.7409	2.0549	0.0195	0.0781	-0.0274	dd1a3e75999cc203dd0b95d48c9cbd51	0.2	FALSE	mriqc	0.15.1	244	52	80	30	1.6500	2.4	3	3	3.99	98.7645	57.1653	306.6172	210.4262	62021	152.4303	756.4016	351.4617	2.8721	2356.2981	5222.6650	4635.7744	33049	1815.6385	10551.4584	2809.4976	15.7873
sub-5018	task-ultimatumGame	post	1.3.12.2.1107.5.2.43.67025.2018092008405487469527561.0.0.0_e1_mriqc.json	e1	0.0012	0.0025	0	22.2955	1.0436	1.1953	0.6131	674.2955	0.0919	4	1.6393	2.6877	2.7450	2.9566	2.3616	0.0109	0.1853	-0.0708	94179293f7027b3a640751910956b60e	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.1464	2.4	3	3	3.99	13.6264	165.3223	875.2410	272.0123	54106	140.6393	4243.7814	1519.8273	0.3787	3657.3640	8675.0879	8046.2065	39854	3737.1820	15691.7291	3748.7288	59.1705
sub-5018	task-ultimatumGame	post	1.3.12.2.1107.5.2.43.67025.2018092008405487469527561.0.0.0_e2_mriqc.json	e2	0.0011	0.0035	0	29.3101	1.0231	0.9762	0.5608	607.3497	0.0904	4	1.6393	2.5552	2.7510	2.7581	2.1564	0.0096	0.0870	-0.0341	33a60e2f6555b62fe2eacd87656f7068	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.0036	2.4	3	3	3.99	53.2056	75.7798	356.2264	208.0164	56500	136.8809	1086.5678	508.8321	1.1605	2668.0493	6339.8496	5822.4277	37280	2538.1077	11853.4617	2905.9419	42.1742
sub-5018	task-ultimatumGame	post	1.3.12.2.1107.5.2.43.67025.2018092008405487469527561.0.0.0_e3_mriqc.json	e3	0.0009	0.0052	0	38.4181	1.0094	0.9747	0.5402	357.0954	0.0909	4	1.6393	2.3443	2.5639	2.5032	1.9658	0.0081	0.0556	-0.0218	38feab2dfcb4498603790f15c5df36e6	0.2	FALSE	mriqc	0.15.1	244	52	80	30	1.8204	2.4	3	3	3.99	81.5937	54.9413	256.5186	196.6680	59262	138.1156	542.5094	241.4964	2.8007	1959.7750	4626.7886	4199.9463	34919	1673.1176	9000.5652	2307.1331	31.0776
sub-5019	task-ultimatumGame	post	1.3.12.2.1107.5.2.43.67025.2018082312463614533864562.0.0.0_e1_mriqc.json	e1	0.0052	0.0063	0	37.1765	1.0949	1.0180	0.6272	484.2930	0.2431	77	31.5574	2.6648	2.6460	2.9245	2.4238	0.0218	0.1921	-0.0770	c5f7fb167144dfee845ca48c589c94cb	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.2620	2.4	3	3	3.99	11.1577	176.6302	1009.7308	293.1926	54445	151.8115	5244.7137	1841.1406	0.5454	2996.9160	7775.5063	7239.2046	39985	3569.1810	13833.6797	3200.3291	37.1062
sub-5019	task-ultimatumGame	post	1.3.12.2.1107.5.2.43.67025.2018082312463614533864562.0.0.0_e2_mriqc.json	e2	0.0045	0.0086	0	48.3234	1.0755	1.0211	0.5795	404.7868	0.2619	82	33.6066	2.5442	2.6204	2.8189	2.1933	0.0202	0.0791	-0.0331	5f6144235bc349e2bdfddf442f1a9eb3	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.1177	2.4	3	3	3.99	51.1397	90.6696	415.8329	234.4426	56333	151.0352	1436.7983	566.3728	1.0562	2247.1509	5663.3882	5258.1431	37675	2332.9512	10402.4530	2482.9377	27.4481
sub-5019	task-ultimatumGame	post	1.3.12.2.1107.5.2.43.67025.2018082312463614533864562.0.0.0_e3_mriqc.json	e3	0.0042	0.0134	0	62.3378	1.0628	1.0963	0.5597	239.9503	0.2693	82	33.6066	2.3509	2.4774	2.5920	1.9832	0.0166	0.0437	-0.0207	fb7a00300a0d0147d579e7aa7a417ddc	0.2	FALSE	mriqc	0.15.1	244	52	80	30	1.9356	2.4	3	3	3.99	188.8596	66.5773	281.0087	221.6721	58529	151.7516	582.8238	254.8091	2.9460	1673.0070	4158.9272	3823.3645	35403	1557.0303	7838.5223	1975.2822	20.6701
sub-5020	task-ultimatumGame	post	1.3.12.2.1107.5.2.43.67025.2018082110364081135864562.0.0.0_e1_mriqc.json	e1	0.0022	0.0143	0	31.1293	0.9492	0.9034	0.6131	665.8412	0.1831	55	22.5410	2.6906	2.6394	2.9336	2.4988	0.0307	0.2146	-0.0828	0d3b12f505f8dece86a7c5276b5cb063	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.3618	2.4	3	3	3.99	10.1349	158.1250	986.9727	245.4508	57196	121.2613	5228.2098	1802.1587	0.8871	2803.7253	7536.8760	7062.1636	36890	3629.7724	13210.2589	2990.0591	28.9838
sub-5020	task-ultimatumGame	post	1.3.12.2.1107.5.2.43.67025.2018082110364081135864562.0.0.0_e2_mriqc.json	e2	0.0018	0.0189	0	37.2487	0.8743	0.9741	0.5653	551.4435	0.1913	56	22.9508	2.6481	2.7028	2.8958	2.3457	0.0214	0.1036	-0.0353	02673d45594515d38e606752b7db5ae6	0.2	FALSE	mriqc	0.15.1	244	52	80	30	2.2890	2.4	3	3	3.99	75.5565	81.3244	389.0986	195.0963	59466	120.2828	1420.0461	616.7495	0.8217	2073.5525	5425.5361	5092.1021	34529	2424.1925	9562.5002	2224.6074	21.0027
