participant_id	session	task	echo	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	provenance.md5sum	provenance.settings.fd_thres	provenance.settings.hmc_fsl	provenance.software	provenance.version	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-5002	pre	task-rest	e2	0.001442743	0.004288411	0	28.30151783	1.048154234	1.083428256	0.557724425	636.7608643	0.109913254	17	9.714285714	2.593267016	2.712463333	2.880583333	2.186754381	0.0385568	0.133491203	-0.054021802	a77f9256d743bd6d9d7e3f52347ea5d2	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.942594956	2.400000095	3	3	3.99000001	39.02571652	87.87171173	516.5195923	213.931427	59175	139.2114258	2065.344482	894.2053833	1.187760741	2915.787598	6829.625488	6218.899902	34910	2749.768542	12881.20508	3201.290527	43.3451767
sub-5002	pre	task-rest	e3	0.0012876	0.005561049	0	36.13401941	1.029232776	0.976625783	0.532011875	413.1046448	0.110993885	17	9.714285714	2.433767835	2.590143333	2.67209	2.039070171	0.0367456	0.074395768	-0.029562162	2ee51231a7c655ec78601228bf8f6382	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.823505325	2.400000095	3	3	3.99000001	172.9234698	57.45295334	307.0201721	194.5542908	60970	138.4914246	798.6005768	449.1405029	2.058399985	2187.029053	5015.089355	4556.540039	33010	1826.395728	9729.710107	2498.74292	32.64802933
sub-5003	post	task-rest	e1	0.004256629	0.002193862	0	21.2626874	1.186203482	1.03437515	0.62734552	505.6256409	0.069472311	4	2.285714286	2.707934309	2.77119	2.971773333	2.380839593	0.032542	0.169708401	-0.056389034	428fc7334e9c2f49e994b7bf14ed4fb5	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.061010296	2.400000095	3	3	3.99000001	8.984796141	257.5110474	1291.318115	346.9142761	52504	151.9657135	6478.82876	2219.494873	-0.029037595	4265.226563	9593.370117	8775.974609	40922	4085.472839	17628.38232	4258.041504	76.52635956
sub-5003	post	task-rest	e2	0.0038328	0.003367057	0	28.24935614	1.150412159	1.029799945	0.574453672	569.8057251	0.081993501	6	3.428571429	2.595099865	2.760796667	2.837663333	2.186839594	0.0423305	0.07196302	-0.021217233	12cee772035003e752c51875917254b7	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.958387935	2.400000095	3	3	3.99000001	76.96761374	107.9842606	503.2040405	236.3657074	55015	147.5468567	1809.065723	864.0481567	0.527606208	3096.67334	6966.743164	6353.851563	38369	2758.780566	13146.59844	3244.387207	54.04424667
sub-5003	post	task-rest	e3	0.003469314	0.004838453	0	35.89545411	1.118808486	1.028716771	0.551016483	378.1500549	0.080410357	5	2.857142857	2.387720174	2.595323333	2.578626667	1.989210522	0.0377378	0.039204299	-0.003380246	0bbd0279a565738d9485f1be513e3ce5	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.838177112	2.400000095	3	3	3.99000001	197.5914128	69.69078827	337.6731873	210.6171417	57965	146.3782806	898.5977051	537.5484619	2.018289933	2250.310547	5088.870605	4617.077148	35786	1903.859955	9843.447266	2511.734375	40.50056839
sub-5003	pre	task-rest	e1	0.005221829	0.003586933	0	26.61326232	1.12194681	1.068071155	0.634356352	346.8268433	0.071420019	8	4.571428571	2.770625495	2.841956667	3.02599	2.443929819	0.0198461	0.207992464	-0.073853478	b3fbdd712e2407c2885b1d585979ba78	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.992339177	2.400000095	3	3	3.99000001	8.73427706	319.2932129	1519.944214	429.1028442	52311	167.0685654	7430.145752	2584.287842	0.425571963	4304.024414	9769.000977	8876.774414	41244	4127.962915	18297.46621	4455.399414	55.78024292
sub-5003	pre	task-rest	e2	0.004392571	0.005248783	0	33.92349649	1.068821094	1.00178262	0.585603381	348.0750427	0.088684521	8	4.571428571	2.647783766	2.81118	2.890983333	2.241187965	0.0214586	0.086674474	-0.026599925	7e0eb758aac922a194401bfbe4d9e0bc	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.947450579	2.400000095	3	3	3.99000001	62.34459729	158.1301117	605.192627	311.0514221	54507	159.704567	2164.739478	975.734436	0.662701082	3126.283203	7098.507324	6463.657227	38707	2846.963892	13520.37734	3318.992432	40.22979736
sub-5003	pre	task-rest	e3	0.004362171	0.007675536	0	43.47847281	1.043876684	1.018436355	0.566338404	230.7857819	0.089872458	9	5.142857143	2.456575412	2.653386667	2.66551	2.050829569	0.0177533	0.045070119	-0.00646429	c25ff6051c6d69caf18895a144d9063b	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.855782993	2.400000095	3	3	3.99000001	206.6159686	109.8311691	404.5588074	278.6257324	57100	159.4568527	1011.965692	579.9064331	1.709645605	2265.068848	5168.991211	4698.234375	36337	1929.725732	9997.67207	2531.637451	29.88291168
sub-5004	post	task-rest	e1	0.002411886	0.007788384	0	27.16508659	0.989991731	0.94814392	0.618642493	420.3890076	0.091967415	12	6.857142857	2.662361433	2.617556667	2.947196667	2.422330966	0.0219632	0.199540123	-0.078402087	ae962e7b0926463d767edfd8a52c5a95	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.13134209	2.400000095	3	3	3.989999771	13.43087558	245.1631317	974.2046509	330.4571533	55035	131.0039948	4585.687793	1661.787231	0.421768882	3504.787109	8381.776367	7738.668457	39135	3658.418286	15190.71357	3630.843506	35.12118149
sub-5004	post	task-rest	e2	0.002086171	0.010259984	0	34.18271577	0.963842419	0.928597821	0.567106556	398.2183533	0.099952663	14	8	2.613948506	2.698376667	2.87998	2.263488852	0.0149508	0.095252872	-0.035813894	f7ff39a9e6f0d15c9c6d7a4d63440b97	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.977652156	2.400000095	3	3	3.989999771	91.91007634	132.0786743	416.4710388	247.9885712	57640	127.7828522	1276.842535	633.3900146	0.614844424	2619.847656	6067.654785	5565.894531	36408	2330.706482	11468.22827	2814.356445	25.96912766
sub-5004	post	task-rest	e3	0.001807543	0.016026059	0	44.40910296	0.942831879	0.92259313	0.548174034	243.4570007	0.101780412	15	8.571428571	2.464985905	2.603246667	2.70034	2.091371047	0.0105111	0.057582323	-0.016193427	903f1e889a0ffefbf0b659a37c7c44be	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.813921205	2.400000095	3	3	3.989999771	323.470008	95.69137573	296.9293823	227.1171417	59902	128.1888542	634.7817169	363.1513672	1.42699789	1959.051147	4409.613281	4001.994141	34275	1528.195984	8584.722754	2206.234619	19.0902977
sub-5004	pre	task-rest	e1	0.0028248	0.004112142	0	26.26470729	1.008696512	1.168431755	0.617565856	530.8416138	0.10797161	15	8.571428571	2.658669288	2.629376667	2.954816667	2.391814531	0.00780766	0.217116117	-0.088424288	71f4e2ac151ff57d9ab3fc70c381b87e	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.030205397	2.400000095	3	3	3.99000001	12.97224965	200.6850128	1056.062378	305.0342712	54015	148.7182846	5201.736572	1893.190796	0.638229729	3820.970703	8949.544922	8172.874023	39955	3824.717139	16626.52734	4025.588623	49.4257431
sub-5004	pre	task-rest	e2	0.002388457	0.005718299	0	33.39527195	0.975889845	0.947434809	0.563354787	545.8309937	0.118409178	16	9.142857143	2.590317692	2.712256667	2.854463333	2.204233077	0.0076625	0.109157763	-0.041211855	8f1277e40be42c26af7c299e81258332	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.908830745	2.400000095	3	3	3.99000001	82.19379738	84.40242004	428.7213745	220.8742828	56794	144.4037132	1447.813141	708.9862671	0.792820374	2833.922363	6501.942871	5918.368652	36804	2502.11991	12525.95464	3100.478271	35.51126099
sub-5004	pre	task-rest	e3	0.002077314	0.008904637	0	43.27837812	0.956500898	0.944290405	0.538825531	341.1574402	0.119350338	17	9.714285714	2.406375571	2.570903333	2.636536667	2.011686712	0.00681966	0.068216935	-0.021026792	b35797124adae0285e18d9848c256a6e	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.766511781	2.400000095	3	3	3.99000001	293.1639282	56.12283707	291.4543762	203.2371368	59656	144.5357132	677.5485535	403.6511536	1.763401992	2114.19043	4780.264648	4302.776855	34115	1705.446814	9527.93125	2435.711914	26.07382584
sub-5005	post	task-rest	e1	0.001442057	0.003508068	0	40.47138138	1.174111583	1.039070404	0.578096605	544.8029785	0.171088674	52	29.71428571	2.760190549	2.853216667	2.958026667	2.469328315	0.0265232	0.165837571	-0.072285526	69a8457a82370391e3116aed53dacc2e	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.968913126	2.400000095	3	3	3.99000001	15.86979895	188.1294556	911.0575562	352.6677856	58962	185.8559982	4249.876538	1546.196533	0.847640018	4310.108398	10239.18457	9285.892578	35963	4353.882422	19520.76035	4716.1875	47.04852295
sub-5005	post	task-rest	e2	0.001247143	0.00524226	0	53.50297621	1.166690114	1.007682678	0.532937862	444.6349487	0.186173892	60	34.28571429	2.658780357	2.898103333	2.82614	2.252097739	0.0425665	0.080846369	-0.030599119	81c2412606ef37f32b0d8c7af14b33b5	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.80493885	2.400000095	3	3	3.99000001	88.12753787	102.7019501	446.5466614	286.9342651	61518	181.5657196	1191.890564	613.0804443	1.821876696	3244.594727	7645.973633	6853.937012	33415	3044.205664	15146.21162	3797.266846	33.44115448
sub-5005	post	task-rest	e3	0.001218	0.007781236	0	70.22774742	1.167910951	1.008010685	0.518200638	261.6838684	0.192433916	66	37.71428571	2.435393708	2.724193333	2.551536667	2.030451123	0.0384841	0.053669274	-0.013656266	ae2f56cbeb56f42084446f32c321e61f	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.631657602	2.400000095	3	3	3.99000001	261.6732332	81.83966064	350.792572	273.6628418	63561	181.8571472	689.9257202	375.4208984	4.046837262	2428.833008	5679.586914	5049.022949	31563	2059.936548	11669.04277	3094.364258	24.66872597
sub-5005	pre	task-rest	e1	0.004380914	0.004496825	0	26.90636485	1.063134287	1.002898274	0.582136541	769.5140991	0.15976299	36	20.57142857	2.718594058	2.699233333	3.062343333	2.394205508	0.0330046	0.156558856	-0.068627924	0d11343a57a38999f2f49112da71644a	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.042275248	2.400000095	3	3	3.99000001	16.0927637	154.6764069	878.2416992	283.6239929	57829	156.3028076	4303.59502	1599.894409	0.755978312	4149.686523	9821.890625	9004.171875	36798	4204.710205	18271.41689	4408.83252	45.36483383
sub-5005	pre	task-rest	e2	0.003890171	0.005835731	0	34.89194255	1.053210303	0.997137105	0.531913464	652.0991211	0.172444645	46	26.28571429	2.624479104	2.795933333	2.879576667	2.197927313	0.0380715	0.077218756	-0.030712891	9466ff4ad8f4b39b7ce06d7c5e315de4	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.857872449	2.400000095	3	3	3.99000001	128.8211278	78.08506012	387.9381409	228.1970978	60771	153.0196075	1110.988708	607.6430054	1.701804979	3048.424316	7266.827148	6544.500488	33837	2898.984326	14119.90762	3522.525879	33.04835892
sub-5005	pre	task-rest	e3	0.0036004	0.008783638	0	46.05966169	1.048493358	0.99736852	0.511272198	382.0703125	0.173488531	44	25.14285714	2.436210491	2.68997	2.605403333	2.013258141	0.0323613	0.050608143	-0.016114969	ebe12881af31e5e51949f2cf69f0d14e	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.641418581	2.400000095	3	3	3.99000001	403.9552182	58.0459938	285.1726685	215.8257141	62644	152.6302849	573.2108368	347.2284851	3.954539683	2263.040039	5370.163086	4754.557129	32126	1922.78714	10880.97144	2896.56958	24.39233017
sub-5006	post	task-rest	e1	0.003013086	0.004868831	0	25.16229909	1.069695674	0.975427438	0.602689289	628.3219604	0.142750842	35	20	2.642346932	2.67328	2.975106667	2.27865413	0.019017	0.178864762	-0.073843077	a1f34b1e3f3e67af35af3fcb5e242d42	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.450452966	2.400000095	3	3	3.99000001	9.267372375	190.5609741	1053.687134	271.9199829	60252	123.629142	5102.89314	1794.67749	0.103344302	3090.293701	8115.038086	7615.188477	34694	3998.971289	13885.62236	3107.62085	47.92037964
sub-5006	post	task-rest	e2	0.002371029	0.006929051	0	33.15702461	1.05537585	1.235944737	0.547688573	650.5078125	0.151281866	40	22.85714286	2.513887509	2.608743333	2.81024	2.122679193	0.0302272	0.080219939	-0.030750258	5807d61f707a095446728a73b27e88f8	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.214505508	2.400000095	3	3	3.99000001	63.58417351	79.88684082	415.8701782	195.4857178	62428	122.7428589	1465.239703	712.1762085	0.844952555	2284.567139	5968.402344	5543.611328	32820	2640.75719	10669.57769	2503.279785	34.50487518
sub-5006	post	task-rest	e3	0.002161086	0.010589996	0	43.06507922	1.043759549	1.077876366	0.525591512	406.2400208	0.147076951	37	21.14285714	2.340115312	2.494696667	2.553273333	1.972375935	0.0295381	0.04294521	-0.009103429	8bfe5b5185b2e0d7bb82de52864fe7a0	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.966665079	2.400000095	3	3	3.99000001	236.1919181	52.01817322	263.5646667	178.6857147	64208	123.3257141	617.9654205	386.7073364	2.28747173	1719.674561	4390.399414	4017.008545	31192	1735.185114	8266.574121	2042.515625	25.30773354
sub-5006	pre	task-rest	e1	0.003277086	0.008346699	0	26.54171443	1.0383761	0.948034941	0.604638143	557.8278198	0.154801429	30	17.14285714	2.673047584	2.68713	2.971576667	2.360436085	0.0203233	0.174911156	-0.067940444	695ac614f19b884c691a3ce421e28030	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.390992812	2.400000095	3	3	3.99000001	8.719679573	228.8375397	1161.124268	306.8399963	60825	136.9725647	5581.643457	1941.40686	0.043308268	3295.969238	8503.532227	7955.200195	34608	4095.87644	14722.32124	3327.105469	37.64215851
sub-5006	pre	task-rest	e2	0.002529029	0.011113102	0	33.70426586	1.011834131	0.978143782	0.546598861	666.2530518	0.167176191	35	20	2.555365078	2.639146667	2.819853333	2.207095233	0.0264298	0.079041138	-0.026041051	3e8483b5e25d79d415e2f658f6bd70bd	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.183375399	2.400000095	3	3	3.99000001	50.06463127	84.2795639	442.1248779	203.7028503	62846	131.6128502	1556.182831	732.5646973	0.770019496	2442.362061	6265.169434	5807.142578	32637	2732.923438	11322.15391	2659.667969	27.07162094
sub-5006	pre	task-rest	e3	0.002483486	0.018087678	0	43.34118837	0.992113611	1.009519312	0.522467492	433.6552734	0.169470812	41	23.42857143	2.38337512	2.519396667	2.577583333	2.053145359	0.0246235	0.042709373	-0.005470509	1f3dc809f619b9abdb3b4b3d0be4b42e	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.946901903	2.400000095	3	3	3.99000001	178.6376571	51.9419136	273.6890259	183.5542908	64699	131.5365692	650.5154236	391.993927	2.337628417	1824.884644	4616.697266	4218.396973	31016	1803.642883	8724.525391	2166.687988	19.7845726
sub-5007	post	task-rest	e1	0.001282286	0.003834438	0	24.16840916	1.108279907	0.964270739	0.629210096	307.5671997	0.07543468	6	3.428571429	2.697212367	2.71469	3.028493333	2.348453769	0.0279439	0.162677541	-0.053625084	98edce581c7fb59ae51293422e53dfe8	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.306869104	2.400000095	3	3	3.989999771	6.450677175	378.4236145	1384.945068	420.2056885	56462	143.9260056	5906.237256	2041.686035	-0.223200476	3642.749512	8547.657227	8050.376953	37542	3758.476611	14883.61021	3489.695068	54.3146286
sub-5007	post	task-rest	e2	0.001057829	0.005133642	0	30.62162601	1.056482494	0.959870874	0.566274328	397.9042664	0.079753524	6	3.428571429	2.534936482	2.618733333	2.84068	2.145396113	0.0263404	0.067738846	-0.0195619	17c4d503cab9f97de1f294a10b1d25b7	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.118037296	2.400000095	3	3	3.989999771	74.64154074	162.7558136	526.5422974	267.7142944	58969	140.3314209	1704.634229	816.8501587	0.399314137	2723.760498	6263.541016	5858.120117	34869	2450.126758	11329.55332	2765.785156	38.15367889
sub-5007	post	task-rest	e3	0.000995714	0.007582636	0	38.655188	1.019541972	0.960322936	0.540744408	300.4165039	0.077828217	6	3.428571429	2.355352728	2.49101	2.605153333	1.96989485	0.0230647	0.033961888	-0.00569218	7b1645e6e6cf35c8ec11fc8294d1e318	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.890390309	2.400000095	3	3	3.989999771	290.1148187	92.37034607	331.2885132	219.705719	61300	139.8511398	800.6668427	460.7284851	1.916841086	2056.386719	4602.488281	4237.200195	32709	1596.783984	8688.295703	2241.407715	27.9355545
sub-5007	pre	task-rest	e1	0.018672629	0.006974768	0	25.37386592	1.231924798	1.256929728	0.631175205	394.3226013	0.096011334	11	6.285714286	2.645244844	2.60741	2.910176667	2.418147864	0.022972	0.146661416	-0.032819729	ee948b4e1c89aed3ffefe740a42ff81e	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.548675573	2.400000095	3	3	3.99000001	7.799670739	273.0445251	1157.752808	321.5314331	56521	122.1657104	4990.634277	1769.211304	-0.107288388	2830.474121	7297.61377	6985.939941	37560	3415.355005	12178.26938	2740.971436	42.89575195
sub-5007	pre	task-rest	e2	0.017933257	0.010481397	0	33.1296759	1.182453448	1.315137047	0.572657765	475.1164856	0.108036411	14	8	2.472270525	2.52544	2.728406667	2.162964907	0.0267806	0.067375749	-0.011627374	7eb3214b73985328cf6ba676360f0ae2	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.363157269	2.400000095	3	3	3.99000001	72.13591734	110.8647614	441.8938293	209.5485687	58988	119.1199951	1481.027411	732.3737183	0.075246901	2119.096191	5293.940918	5029.148438	34799	2217.299438	9158.1375	2128.117432	28.86346245
sub-5007	pre	task-rest	e3	0.018060971	0.015751082	0	43.13648057	1.159520122	1.186288979	0.549339895	318.4201355	0.108471501	16	9.142857143	2.287947116	2.39329	2.50101	1.969541349	0.0261625	0.038237181	-0.001516656	dca99eb5689584beac15e0f94eab47bb	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.110699723	2.400000095	3	3	3.99000001	268.3081385	66.63237762	276.7949219	182.6514282	61292	118.8857117	684.5980103	415.144104	1.123319762	1600.75293	3845.001953	3606.508545	32651	1412.762817	6923.962891	1708.652954	20.56373978
sub-5008	pre	task-rest	e1	0.002138229	0.004408851	0	23.22838915	1.092333754	0.984193968	0.58904743	905.0462036	0.114491711	21	12	2.68345212	2.647113333	2.947696667	2.45554636	0.00616805	0.15369226	-0.066915393	bb05d402d9c1d7f863fec7735d836283	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.226285376	2.400000095	3	3	3.99000001	17.23674988	132.0278473	744.4500732	223.1057129	58238	121.2105686	3575.513647	1377.269897	0.894401725	3181.571045	8254.491211	7624.98291	36701	3853.074219	14702.53711	3424.93335	53.15374374
sub-5008	pre	task-rest	e2	0.001856571	0.005260218	0	29.42718332	1.079893236	1.011192206	0.538659039	862.9812622	0.119492111	22	12.57142857	2.563358152	2.62447	2.826486667	2.239117789	0.0103518	0.071834758	-0.027947834	ff980b5a0e8f99e85928e2ded5e6af87	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.080378196	2.400000095	3	3	3.99000001	142.0813422	54.74615479	312.9193726	171.3714294	60596	120.655714	902.6585693	566.2681885	1.509972055	2418.132324	6140.297363	5655.048828	34428	2626.353394	11285.19961	2718.239746	41.29972076
sub-5008	pre	task-rest	e3	0.001652857	0.007186352	0	37.87783433	1.059669777	0.989793149	0.520340779	516.0606689	0.117517481	22	12.57142857	2.371181051	2.502416667	2.577863333	2.033263153	0.00952073	0.044862952	-0.015440095	6de55be6690cbbbd58c63e809a0cb3b0	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.870079752	2.400000095	3	3	3.99000001	410.2113302	37.36580276	221.1216736	161.3057098	62202	119.7771454	439.3765656	333.1020813	2.693924438	1862.77478	4551.310059	4135.525391	32972	1730.665167	8714.864355	2211.383057	31.08161736
sub-5009	post	task-rest	e1	0.0047152	0.004949279	0	24.75390248	1.136754719	0.996330514	0.607323758	691.6114502	0.14333796	31	17.71428571	2.749498453	2.8473	3.026716667	2.374478691	0.0304597	0.237044126	-0.109750353	3581232eebec86f10b220a06ec0672dc	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.114917217	2.400000095	3	3	3.99000001	8.84170087	212.4950256	1453.014893	308.2342834	57209	146.7679993	7752.087988	2692.699219	0.256072708	4205.137695	9787.023438	8996.896484	37742	4304.172681	17795.66602	4253.961914	55.94703293
