participant_id	task	session	echo	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	provenance.md5sum	provenance.settings.fd_thres	provenance.settings.hmc_fsl	provenance.software	provenance.version	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-5004	task-trainingMimicking	post	e2	0.0020	0.0154	0	45.0364	0.9901	0.9432	0.5678	437.0644	0.3015	128	73.1429	2.6423	2.7111	2.8995	2.3163	0.0079	0.0944	-0.0336	01851a417b9ef9e5d2c69fc95650c572	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.0263	2.4	3	3	3.99	134.6649	97.5383	370.9207	215.6686	57559	122.8446	1149.4760	579.5374	1.0086	2219.7690	5465.7529	5035.5654	36285	2177.9874	10307.0113	2485.0437	21.4822
sub-5004	task-trainingMimicking	post	e3	0.0018	0.0233	0	59.1620	0.9876	0.9700	0.5483	264.8222	0.3065	128	73.1429	2.4861	2.6153	2.7240	2.1191	0.0094	0.0585	-0.0135	45a71a3236df3eee1639d5735df3b102	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.8724	2.4	3	3	3.99	503.3260	67.2085	261.0726	198.0714	60262	123.7371	551.2497	337.2520	1.6723	1668.4697	3935.4026	3590.4629	33996	1406.8058	7612.7042	1917.5454	15.8162
sub-5005	task-trainingMimicking	post	e1	0.0043	0.0040	0	36.9893	1.2338	1.0264	0.5744	891.2379	0.3349	146	83.4286	2.7496	2.8248	2.9425	2.4815	0.0371	0.1885	-0.0821	10bb03baf4a6cbd44d8103cf0de2b1f3	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.9463	2.4	3	3	3.99	14.6478	154.9951	904.3911	271.0875	59082	149.5084	4622.7726	1675.7344	0.8945	4270.6270	10169.9033	9167.2051	35682	4334.8378	19456.5954	4709.9219	54.2999
sub-5005	task-trainingMimicking	post	e2	0.0041	0.0046	0	47.6516	1.2262	1.0308	0.5228	822.4673	0.3582	151	86.2857	2.6211	2.8563	2.7699	2.2372	0.0356	0.0874	-0.0356	573d387dc4981dfafd1c15f778743678	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.8099	2.4	3	3	3.99	91.6250	66.7288	374.3154	207.0233	61594	145.4028	1177.5556	607.4589	2.0365	3151.8940	7479.9375	6697.4961	33290	2986.6451	14679.9207	3700.3635	39.3974
sub-5005	task-trainingMimicking	post	e3	0.0039	0.0067	0	62.3366	1.2253	1.0296	0.5013	499.6962	0.3661	151	86.2857	2.4077	2.7004	2.5086	2.0141	0.0307	0.0527	-0.0162	6d03302e1ebc0536f455959d17c21ff3	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.6329	2.4	3	3	3.99	341.0517	48.2142	267.2231	193.9086	63764	144.0123	574.1992	340.4511	4.6530	2308.0852	5517.2988	4885.6826	31358	1991.7419	11216.1137	2992.0190	28.9228
sub-5006	task-trainingMimicking	post	e1	0.0166	0.0227	4	52.2409	1.0425	1.1037	0.6115	530.8835	0.8653	158	92.3977	2.6672	2.6653	3.0053	2.3311	0.0542	0.2035	-0.0823	8d38203bf1d6e556a5784c2fc057f143	0.2	FALSE	mriqc	0.15.1	171	52	80	30	2.5741	2.4	3	3	3.99	6.6413	212.5627	1095.1888	276.4123	60226	114.4518	5339.3260	1801.8893	0.1056	2717.6621	7482.2192	7074.7485	34351	3756.5381	12581.6958	2748.4290	23.5631
sub-5006	task-trainingMimicking	post	e2	0.0144	0.0240	5	65.4943	1.0282	1.0966	0.5551	559.5923	0.8546	147	86.4706	2.5307	2.6048	2.8324	2.1550	0.0390	0.0931	-0.0336	a602c66f2c3cf7507e458b560649f700	0.2	FALSE	mriqc	0.15.1	170	52	80	30	2.3441	2.4	3	3	3.99	35.3889	95.6802	412.7041	196.9059	62139	112.3235	1465.2630	634.8255	0.7025	1990.3153	5404.5742	5088.4648	32487	2368.8771	9456.5026	2170.7458	17.4829
sub-5006	task-trainingMimicking	post	e3	0.0127	0.0334	5	83.7488	1.0189	1.0722	0.5334	356.0936	0.8607	146	85.8824	2.3653	2.4868	2.6038	2.0052	0.0281	0.0491	-0.0107	d76cffce18ebf0a3b9cbb9a0282f728f	0.2	FALSE	mriqc	0.15.1	170	52	80	30	2.0936	2.4	3	3	3.99	144.9435	62.7359	252.9098	176.5147	63812	111.9915	605.7562	309.1853	1.9705	1470.1221	3914.1152	3639.4119	30895	1502.8124	7140.9679	1738.3411	12.9790
sub-5007	task-trainingMimicking	post	e1	0.0068	0.0087	3	43.8252	1.1957	0.9991	0.6302	304.2448	0.3544	107	62.2093	2.7608	2.7379	3.0684	2.4759	0.0482	0.2001	-0.0696	b42767fd72cdfff499baed24beda447a	0.2	FALSE	mriqc	0.15.1	172	52	80	30	2.2704	2.4	3	3	3.99	6.1941	344.9722	1421.0038	412.0785	57494	159.6375	6099.6198	2093.8677	-0.1261	3643.9565	8463.8613	7970.7881	36930	3629.1814	14840.7661	3510.7017	33.7796
sub-5007	task-trainingMimicking	post	e2	0.0074	0.0115	3	56.8920	1.1600	1.0076	0.5643	431.7660	0.3611	106	61.6279	2.6229	2.6817	2.9003	2.2867	0.0430	0.0859	-0.0281	a64e34cf18310d9101f96b1e5a2f9fd5	0.2	FALSE	mriqc	0.15.1	172	52	80	30	2.0917	2.4	3	3	3.99	65.4536	112.0830	507.6133	247.5785	59886	152.1759	1693.7006	766.1766	0.4062	2701.4438	6132.6270	5747.3779	34580	2301.4993	11161.7518	2747.6477	23.7996
sub-5007	task-trainingMimicking	post	e3	0.0073	0.0187	3	74.5206	1.1436	0.9952	0.5386	292.4195	0.3563	104	60.4651	2.4432	2.5504	2.6626	2.1167	0.0400	0.0466	-0.0110	782fe0824dff045b69de8edebe9badc2	0.2	FALSE	mriqc	0.15.1	172	52	80	30	1.9052	2.4	3	3	3.99	306.8142	62.3900	307.8617	215.0349	62121	150.7558	720.1686	396.0320	1.6473	2033.6127	4463.9551	4146.9536	32549	1485.9000	8415.7904	2176.6021	17.2095
sub-5009	task-trainingMimicking	post	e1	0.0016	0.0020	7	23.5312	1.1295	0.9987	0.6140	575.6672	0.1570	41	24.4048	2.7622	2.8480	3.0066	2.4320	0.0444	0.2821	-0.1338	a1a2d4e547c7367d32d7fec4c0277f7a	0.2	FALSE	mriqc	0.15.1	168	52	80	30	2.1052	2.4	3	3	3.99	9.3678	221.0931	1564.7477	328.4167	56909	162.4274	8232.1486	2897.4260	0.3034	4164.3955	9612.5605	8839.2051	37818	4166.2113	17460.5691	4198.7021	69.9942
sub-5009	task-trainingMimicking	post	e2	0.0016	0.0027	7	30.9416	1.1108	0.9988	0.5600	660.2303	0.1712	49	29.1667	2.5841	2.7498	2.8339	2.1686	0.0523	0.1334	-0.0633	5d830751a2dfa4849118e7a8a5305bd4	0.2	FALSE	mriqc	0.15.1	168	52	80	30	1.9300	2.4	3	3	3.99	23.3652	84.6054	579.3501	223.3333	59037	152.2321	2523.2024	980.9205	1.1991	3067.7158	7113.6611	6470.1992	35512	2844.1771	13457.3006	3352.3169	50.3079
sub-5009	task-trainingMimicking	post	e3	0.0014	0.0035	7	41.1494	1.1034	0.9976	0.5285	439.9184	0.1731	50	29.7619	2.3867	2.5923	2.6112	1.9566	0.0557	0.0715	-0.0331	9e1a1ee1486a02dce63ba08303843134	0.2	FALSE	mriqc	0.15.1	168	52	80	30	1.7398	2.4	3	3	3.99	84.4924	53.3957	325.1444	201.2530	61194	150.4762	925.6783	429.8889	3.0962	2299.3223	5284.4761	4751.8008	33490	1897.6566	10385.8729	2731.1250	36.6263
sub-5011	task-trainingMimicking	post	e1	0.0130	0.0087	0	37.8512	1.1990	1.0487	0.5874	809.5014	0.3540	118	67.4286	2.8294	2.8178	2.9555	2.7148	0.0242	0.1493	-0.0624	bf0baea50a983ea6189df288c52dd5e7	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.1647	2.4	3	3	3.99	13.5316	154.2669	889.1489	252.7600	59527	130.1486	4694.7881	1652.3447	1.3285	3201.5991	8708.6582	7981.9199	35993	4096.3087	15989.5953	3687.2717	36.6182
sub-5011	task-trainingMimicking	post	e2	0.0121	0.0123	0	50.0649	1.1863	1.0431	0.5418	736.6694	0.3767	127	72.5714	2.6837	2.7601	2.8318	2.4591	0.0276	0.0650	-0.0215	66c142baf8236e1897b86fde5cbcd7cf	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.1190	2.4	3	3	3.99	129.3709	73.2066	371.7370	197.8857	61803	129.3206	1177.4852	664.3218	1.9269	2347.0188	6380.4019	5871.8228	33759	2839.2892	11745.5785	2770.9460	26.0024
sub-5011	task-trainingMimicking	post	e3	0.0113	0.0186	0	64.6369	1.1705	1.0389	0.5269	447.3869	0.3815	129	73.7143	2.4837	2.6209	2.6220	2.2082	0.0230	0.0388	-0.0096	26553d91765c1669ad1e6012a036a52f	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.0168	2.4	3	3	3.99	300.8413	51.6708	262.5884	185.1143	64221	128.9828	557.7657	411.6690	2.7953	1758.5618	4670.2075	4295.6626	31761	1906.6171	8702.5430	2129.9128	19.4814
sub-5013	task-trainingMimicking	post	e1	0.0062	0.0059	0	42.1187	1.1896	1.0474	0.6234	341.0186	0.4165	133	76.0000	2.6497	2.6596	2.9035	2.3861	0.0300	0.1838	-0.0586	c8fd162da28f5eb7d15f9aedf69f3dc6	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.3886	2.4	3	3	3.99	7.4852	285.0409	1226.6736	361.4686	58393	145.2971	5574.7519	1907.9303	0.4297	2930.5964	7695.3760	7238.5713	35831	3590.3400	13294.6084	3030.4094	40.1228
sub-5013	task-trainingMimicking	post	e2	0.0056	0.0087	0	54.9685	1.1634	1.0395	0.5646	375.9635	0.4297	141	80.5714	2.4634	2.5540	2.7258	2.1105	0.0291	0.0849	-0.0284	e9fb93166738c42552f1e4a4b827d212	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.2231	2.4	3	3	3.99	34.7211	118.3794	446.1638	245.5886	60424	138.7977	1475.0352	596.8732	0.5406	2225.3438	5571.6675	5236.5684	33770	2312.4429	9952.1819	2355.5205	28.9277
sub-5013	task-trainingMimicking	post	e3	0.0052	0.0133	0	72.2218	1.1529	1.0365	0.5441	243.2145	0.4267	139	79.4286	2.2675	2.4060	2.5069	1.8895	0.0300	0.0493	-0.0133	58ad39276162fdcc5f94e5c5537ef258	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.0326	2.4	3	3	3.99	133.7554	74.8333	285.0091	217.5371	62787	138.0417	610.0423	278.3670	1.4244	1696.5544	4056.6826	3779.2229	31751	1509.3657	7486.4312	1859.2745	21.2162
sub-5014	task-trainingMimicking	post	e1	0.0022	0.0050	0	50.4273	1.2030	1.0615	0.5427	962.5555	0.5157	151	86.2857	2.6908	2.8339	2.9653	2.2732	0.0379	0.1371	-0.0546	6975786aa9ec40337fb24a890f30fb0c	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.3085	2.4	3	3	3.99	15.9776	124.5259	758.6797	231.1286	67216	134.4629	3758.6200	1385.6274	0.4260	3352.7441	8750.6670	8169.1943	28574	4097.3862	15522.2489	3538.6274	43.8905
sub-5014	task-trainingMimicking	post	e2	0.0020	0.0085	0	68.6749	1.2032	0.9814	0.4911	787.5981	0.5692	154	88.0000	2.5829	2.8139	2.8219	2.1129	0.0337	0.0662	-0.0233	2627e94881aec9bfaf9fc56dd48cafb0	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.1339	2.4	3	3	3.99	145.8911	59.0457	326.2819	185.7857	69838	131.3877	949.4877	550.3756	1.1309	2504.8184	6367.5767	5924.1343	26374	2645.2831	11592.3122	2776.1958	31.2049
sub-5014	task-trainingMimicking	post	e3	0.0019	0.0130	0	90.5337	1.2020	1.0720	0.4750	454.0516	0.5882	154	88.0000	2.4045	2.6613	2.5857	1.9666	0.0293	0.0449	-0.0105	86528e1c755a91a1ae8dae2d85c59e28	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.9256	2.4	3	3	3.99	357.5952	42.9023	240.1645	175.6343	72195	130.4954	490.1251	338.3531	2.6228	1887.4417	4662.8262	4293.5371	24474	1728.5882	8830.6224	2229.6177	22.9812
sub-5016	task-trainingMimicking	post	e1	0.0068	0.0162	0	41.8740	0.9936	0.9793	0.6200	475.3787	0.4926	149	85.1429	2.7487	2.7394	2.9523	2.5543	0.0392	0.1950	-0.0682	942b5f980cd764867476f38d2b27ca13	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.2670	2.4	3	3	3.99	10.0546	214.1216	1054.7225	305.6514	57278	138.5583	5390.6075	1862.9412	0.4516	3091.6064	8059.5776	7443.1455	37562	3814.6786	14474.5245	3283.1499	26.7141
sub-5016	task-trainingMimicking	post	e2	0.0050	0.0179	0	53.3732	0.9805	0.9487	0.5672	512.6597	0.5265	152	86.8571	2.6840	2.7719	2.8973	2.3828	0.0265	0.0825	-0.0281	bd29556c41c7e6b77c7b186dac0307a6	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.1658	2.4	3	3	3.99	38.5504	96.7631	419.3631	221.1514	59504	135.5551	1494.9765	608.5267	0.8733	2289.2903	5917.0811	5468.0859	35462	2568.1048	10753.7530	2524.7585	20.1724
sub-5016	task-trainingMimicking	post	e3	0.0041	0.0268	0	68.3786	0.9766	1.1257	0.5456	343.9308	0.5342	153	87.4286	2.5014	2.6455	2.6727	2.1861	0.0179	0.0443	-0.0125	537209deade69f528b1674f0c10a3520	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.0094	2.4	3	3	3.99	129.9992	61.6424	272.9743	197.7829	61586	135.6457	620.8700	296.9604	1.9740	1697.8591	4361.9736	4006.7942	33510	1724.5557	8123.0176	1994.0289	15.3494
sub-5017	task-trainingMimicking	post	e1	0.0026	0.0047	0	31.3825	1.1626	1.0129	0.6079	462.2796	0.2385	95	54.2857	2.7324	2.8283	3.0571	2.3119	0.0317	0.2465	-0.1081	c4cf214981bdf281c0448e42e314ca08	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.0520	2.4	3	3	3.99	10.2641	245.0191	1329.8972	358.8286	57978	170.0366	6590.7168	2289.0723	0.2209	4229.9023	9479.6006	8700.8311	36484	3996.2677	17311.4486	4240.0249	50.4445
sub-5017	task-trainingMimicking	post	e2	0.0027	0.0055	0	41.6621	1.1538	1.0139	0.5541	509.6938	0.2679	113	64.5714	2.6031	2.7811	2.9127	2.1155	0.0379	0.1271	-0.0546	c4d8c7d97c9de9e02b52cd81363b5013	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.8534	2.4	3	3	3.99	29.0636	97.8094	521.1001	245.7657	59829	161.5829	1986.5188	801.2188	1.1010	3107.8477	6959.4595	6287.3457	34698	2655.8279	13382.3034	3392.2544	35.9592
sub-5017	task-trainingMimicking	post	e3	0.0027	0.0076	0	55.0437	1.1478	1.0175	0.5284	321.8269	0.2728	117	66.8571	2.4085	2.6310	2.6467	1.9479	0.0350	0.0762	-0.0293	8e50eb966e77d44ed1caf70b3e69ea9c	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.6667	2.4	3	3	3.99	93.3945	65.4590	323.5272	224.0143	61842	161.5031	785.0477	365.1047	2.8174	2325.2197	5149.3340	4587.9028	32879	1770.0005	10405.9558	2752.6646	26.2104
sub-5018	task-trainingMimicking	post	e1	0.0038	0.0045	0	23.5963	1.0373	0.9736	0.6117	727.1677	0.1718	49	28.0000	2.6714	2.7257	2.9676	2.3210	0.0204	0.1834	-0.0687	b56a86c0928532ee8e114ff63bbd4af5	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.1749	2.4	3	3	3.99	12.7270	160.7691	874.3408	262.9828	54646	135.3957	4309.5886	1523.9824	0.3096	3587.5752	8630.3154	8028.3027	39393	3720.8480	15514.9107	3691.3386	48.1598
sub-5018	task-trainingMimicking	post	e2	0.0039	0.0064	0	30.5274	1.0171	0.9739	0.5579	672.5073	0.1759	55	31.4286	2.5652	2.7607	2.7803	2.1546	0.0214	0.0895	-0.0324	d4dc789bf77ea235206f88171a01affb	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.0225	2.4	3	3	3.99	56.3599	70.0890	350.6924	199.0800	57093	132.1886	1085.1977	503.6862	0.9715	2631.1829	6293.5776	5798.7656	36794	2488.5766	11688.2711	2867.0793	33.9788
sub-5018	task-trainingMimicking	post	e3	0.0037	0.0101	0	39.9643	1.0055	0.9735	0.5373	397.2584	0.1776	53	30.2857	2.3601	2.5833	2.5218	1.9752	0.0194	0.0569	-0.0203	0796ffc1c99a393768c22f8d7ac799a0	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.8580	2.4	3	3	3.99	118.2084	50.2729	246.9930	187.3029	59431	132.5600	528.7514	235.4227	2.4334	1929.4758	4595.8506	4180.6113	34525	1671.2103	8822.8141	2250.0618	25.1031
sub-5019	task-trainingMimicking	post	e1	0.0029	0.0051	0	31.0935	1.1061	0.9837	0.6237	626.9481	0.2374	94	53.7143	2.6236	2.6139	2.8847	2.3722	0.0429	0.2003	-0.0821	4c7cc3061d57bfb7036075f6d2ef8cc0	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.2417	2.4	3	3	3.99	10.3951	174.2566	1049.1093	258.0486	54840	123.5943	5741.0888	1989.4017	0.5302	3071.8157	7848.8423	7280.1826	39587	3629.4960	14040.3897	3247.6106	47.9055
sub-5019	task-trainingMimicking	post	e2	0.0029	0.0064	0	40.3536	1.0893	0.9869	0.5717	614.9260	0.2539	103	58.8571	2.4962	2.5805	2.7621	2.1460	0.0458	0.0786	-0.0333	7bf5e3487d57a0597a0a86c75c87a8a7	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.0808	2.4	3	3	3.99	50.8561	76.8666	393.5901	189.5943	56533	121.6091	1505.8823	615.7364	1.2236	2260.5278	5670.9658	5244.1396	37500	2311.9411	10425.2098	2520.2332	34.3904
sub-5019	task-trainingMimicking	post	e3	0.0028	0.0091	0	52.2737	1.0800	0.9890	0.5469	375.5793	0.2604	107	61.1429	2.3039	2.4413	2.5387	1.9317	0.0449	0.0391	-0.0206	58955fb36a00f76f99be33f46b8c9c84	0.2	FALSE	mriqc	0.15.1	175	52	80	30	1.9069	2.4	3	3	3.99	181.7725	53.0433	250.7456	176.4114	59140	122.1134	608.9928	288.2457	3.5422	1667.6053	4144.0366	3800.0056	35067	1543.6640	7835.3976	1992.7323	25.5077
sub-5020	task-trainingMimicking	post	e1	0.0032	0.0037	3	31.0289	1.1985	1.0224	0.6119	666.3617	0.1801	51	29.6512	2.6021	2.5887	2.8194	2.3983	0.0202	0.2337	-0.0846	b717cc236c6fdf3cd5a7a4a60b931cfb	0.2	FALSE	mriqc	0.15.1	172	52	80	30	2.3736	2.4	3	3	3.99	9.3907	154.7596	998.8307	236.4477	58133	117.8198	5315.4547	1832.5989	0.9562	2722.7129	7440.5371	6971.0000	36203	3639.6936	13022.4718	2936.8599	57.7215
sub-5020	task-trainingMimicking	post	e2	0.0032	0.0047	2	37.2812	1.1234	1.0314	0.5641	558.6585	0.1843	56	32.3699	2.5022	2.5874	2.7255	2.1936	0.0212	0.1092	-0.0343	9c3baa2cca024e35537b8488186ac8b5	0.2	FALSE	mriqc	0.15.1	173	52	80	30	2.2986	2.4	3	3	3.99	78.7779	83.8270	392.2278	188.3035	60010	116.2659	1444.2751	654.7070	0.8217	2013.8112	5330.1416	5007.5029	33907	2399.3363	9413.0706	2178.4348	41.6211
sub-5020	task-trainingMimicking	post	e3	0.0028	0.0066	3	48.0493	1.0846	1.0213	0.5473	316.6805	0.1833	53	30.8140	2.3533	2.4854	2.5573	2.0172	0.0193	0.0610	-0.0123	5fe55eb0405cdf3b02d1490322af8a96	0.2	FALSE	mriqc	0.15.1	172	52	80	30	2.1622	2.4	3	3	3.99	369.1995	62.8813	252.0636	176.5116	61601	115.2384	584.4477	369.8407	0.9331	1509.2286	3793.0452	3560.7122	32210	1496.3750	6842.2465	1646.7446	30.2946
sub-5021	task-trainingMimicking	post	e1	0.0013	0.0109	1	44.7932	1.0328	0.9534	0.5970	478.1174	0.4336	155	89.0805	2.7207	2.7007	2.8908	2.5707	0.0307	0.1422	-0.0592	6daa8c5481188fbd085781f3d6477091	0.2	FALSE	mriqc	0.15.1	174	52	80	30	2.4523	2.4	3	3	3.99	18.5847	135.8371	679.6240	279.6035	59081	164.5977	3048.9885	1175.6869	0.4519	2553.3818	7260.7524	6776.1782	35922	3636.8647	12511.4033	2763.1545	28.4699
sub-5021	task-trainingMimicking	post	e2	0.0013	0.0170	0	58.1697	1.0083	0.9501	0.5614	359.9987	0.4565	158	90.2857	2.5894	2.6951	2.7737	2.2992	0.0255	0.0781	-0.0296	d53655b2c25f0b1327a8fd843690c299	0.2	FALSE	mriqc	0.15.1	175	52	80	30	2.3273	2.4	3	3	3.99	139.9307	76.1380	343.8275	236.1600	61051	160.0057	843.6314	444.3650	0.7671	1935.5542	5298.9121	4954.0171	33866	2421.2242	9300.8113	2128.6260	20.7833
