trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	10	1	1	548
2	go	4	13	1	1	402
3	go	1	16	1	1	394
4	go	1	16	1	1	397
5	go	5	7	1	1	376
6	go	1	13	1	1	394
7	go	8	7	1	1	434
8	go	6	16	1	1	379
9	go	5	7	1	1	390
10	go	7	13	1	1	366
11	go	7	7	1	1	353
12	go	9	13	1	1	349
13	go	2	4	1	1	314
14	nogo	3	4	0	1	n/a
15	go	8	13	1	1	355
16	go	5	10	1	1	369
17	go	5	7	1	1	360
18	go	6	7	1	1	327
19	go	1	4	1	1	321
20	go	8	4	1	1	362
21	go	9	7	1	1	331
22	go	8	4	1	1	336
23	go	2	10	1	1	340
24	go	7	7	1	1	353
25	go	6	10	1	1	368
26	go	4	13	1	1	351
27	go	8	4	1	1	423
28	go	6	16	1	1	349
29	go	8	16	1	1	362
30	go	2	10	1	1	356
31	go	9	4	1	1	348
32	go	8	16	1	1	306
33	go	9	4	1	1	332
34	go	5	4	1	1	307
35	go	2	13	1	1	350
36	go	4	10	1	1	410
37	nogo	3	7	0	1	n/a
38	go	5	13	1	1	412
39	go	5	16	1	1	332
40	go	6	7	1	1	370
41	nogo	3	4	1	0	374
42	go	2	16	1	1	423
43	go	7	4	1	1	348
44	go	5	16	1	1	339
45	go	7	16	1	1	332
46	go	8	10	1	1	347
47	go	2	13	1	1	339
48	go	7	10	1	1	354
49	go	4	13	1	1	347
50	go	1	13	1	1	339
51	nogo	3	16	0	1	n/a
52	go	7	13	1	1	362
53	go	4	7	1	1	322
54	go	6	13	1	1	395
55	go	4	16	1	1	337
56	go	8	16	1	1	360
57	go	8	16	1	1	319
58	go	4	7	1	1	362
59	go	1	7	1	1	330
60	go	9	10	1	1	351
61	go	9	4	1	1	387
62	go	4	7	1	1	322
63	go	8	13	1	1	321
64	go	2	13	1	1	385
65	go	2	7	1	1	423
66	go	8	13	1	1	315
67	go	7	7	1	1	301
68	nogo	3	4	1	0	304
69	go	4	4	1	1	438
70	go	7	16	1	1	330
71	go	1	4	1	1	302
72	go	4	13	1	1	345
73	nogo	3	16	0	1	n/a
74	go	5	7	1	1	340
75	go	9	4	1	1	387
76	go	8	13	1	1	347
77	go	4	16	1	1	317
78	go	7	7	1	1	366
79	go	4	13	1	1	369
80	go	1	10	1	1	308
81	go	2	4	1	1	511
82	go	6	10	1	1	380
83	go	6	13	1	1	327
84	go	4	7	1	1	320
85	go	6	16	1	1	313
86	go	6	16	1	1	339
87	go	9	4	1	1	377
88	go	9	16	1	1	304
89	go	7	13	1	1	340
90	go	6	10	1	1	259
91	go	4	13	1	1	306
92	go	1	16	1	1	297
93	go	7	13	1	1	306
94	nogo	3	7	1	0	277
95	nogo	3	16	0	1	n/a
96	go	9	10	1	1	457
97	go	8	13	1	1	392
98	go	2	16	1	1	350
99	go	7	13	1	1	422
100	go	6	4	1	1	391
101	go	6	13	1	1	307
102	go	1	7	1	1	353
103	go	9	13	1	1	391
104	go	9	10	1	1	292
105	nogo	3	4	0	1	n/a
106	go	1	4	1	1	465
107	go	4	10	1	1	342
108	go	1	7	1	1	382
109	go	1	13	1	1	252
110	go	2	10	1	1	333
111	nogo	3	10	0	1	n/a
112	go	6	10	1	1	301
113	go	8	10	1	1	307
114	go	5	7	1	1	337
115	go	9	10	1	1	313
116	nogo	3	10	0	1	n/a
117	go	9	10	1	1	359
118	go	5	16	1	1	351
119	go	5	13	1	1	282
120	go	4	7	1	1	272
121	go	2	13	1	1	398
122	go	6	10	1	1	344
123	go	8	7	1	1	337
124	nogo	3	4	1	0	351
125	go	8	4	1	1	537
126	go	4	13	1	1	371
127	go	4	10	1	1	329
128	go	2	10	1	1	344
129	go	5	10	1	1	336
130	go	2	4	1	1	303
131	go	1	7	1	1	344
132	go	1	13	1	1	337
133	go	5	13	1	1	512
134	go	9	16	1	1	343
135	go	5	13	1	1	314
136	go	4	10	1	1	272
137	go	5	4	1	1	321
138	nogo	3	16	1	0	359
139	go	4	16	1	1	396
140	go	2	4	1	1	366
141	go	5	16	1	1	345
142	go	6	7	1	1	382
143	go	9	7	1	1	389
144	go	4	16	1	1	336
145	go	6	16	1	1	396
146	nogo	3	4	0	1	n/a
147	go	1	7	1	1	404
148	go	5	7	1	1	329
149	go	5	4	1	1	306
150	go	4	10	1	1	310
151	go	6	16	1	1	241
152	go	4	16	1	1	301
153	go	5	10	1	1	376
154	go	5	7	1	1	346
155	go	6	7	1	1	324
156	go	2	7	1	1	337
157	nogo	3	4	1	0	346
158	go	8	4	1	1	499
159	nogo	3	16	1	0	342
160	go	1	10	1	1	484
161	go	9	10	1	1	396
162	nogo	3	13	0	1	n/a
163	go	2	4	1	1	443
164	go	7	16	1	1	378
165	go	6	13	1	1	322
166	go	6	4	1	1	404
167	go	2	10	1	1	389
168	go	2	10	1	1	416
169	go	8	13	1	1	374
