trial	response	correct_response	accuracy	reaction_time
1	7	7	1	1244
2	10	10	1	1095
3	5	9	0	1045
4	7	7	1	364
5	6	6	1	74
6	9	9	1	678
7	14	14	1	1096
8	n/a	15	0	n/a
9	10	10	1	788
10	16	8	0	1438
11	16	16	1	1756
12	11	13	0	1577
13	n/a	10	0	n/a
14	9	9	1	1146
15	8	8	1	75
16	13	13	1	1277
17	9	9	1	248
18	7	7	1	179
19	8	8	1	66
20	9	9	1	2509
21	12	12	1	1647
22	14	14	1	956
23	9	13	0	171
24	9	9	1	1085
25	6	7	0	673
26	8	8	1	243
27	10	10	1	962
28	14	12	0	1046
29	9	11	0	1068
30	8	8	1	116
