trial	response	correct_response	accuracy	reaction_time
1	n/a	j	0	n/a
2	n/a	k	0	n/a
3	n/a	k	0	n/a
4	l	j	0	1821
5	k	k	1	1028
6	j	j	1	748
7	l	l	1	991
8	l	k	0	907
9	k	k	1	741
10	l	l	1	846
11	k	k	1	1350
12	l	l	1	1252
13	j	j	1	1352
14	k	k	1	1086
15	k	k	1	2124
16	l	j	0	1690
17	k	k	1	1063
18	j	j	1	701
19	j	j	1	931
20	k	k	1	813
