onset	duration	trial_type	rating	response_time	database	identifier
6.262	6.007	dp	n/a	n/a	iaps	4626
18.645	6.016	dp	3	3.798	iaps	8490
32.445	6.016	dp	2	0.995	iaps	5270
48.545	6.014	vn	3	2.812	iaps	9340
62.144	6.014	vn	4	1.639	iaps	7359
74.740	6.015	vn	2	1.024	iaps	2276
90.820	6.007	ip	4	1.350	iaps	5623
105.784	6.010	ip	3	1.340	iaps	4603
116.965	6.012	ip	3	1.083	iaps	4670
133.061	6.016	dn	3	1.389	iaps	1111
146.160	6.016	dn	2	1.086	iaps	8230
159.259	6.014	dn	2	1.132	iaps	6312
175.355	6.004	vt	3	3.115	iaps	7491
189.226	6.010	vt	2	0.985	iaps	7170
201.492	6.008	vt	1	1.585	iaps	7235
217.564	6.011	in	n/a	n/a	iaps	1275
230.243	6.016	in	n/a	n/a	iaps	9280
243.742	6.017	in	3	4.000	iaps	9120
259.840	6.015	vp	3	4.001	iaps	8162
274.225	6.011	vp	3	2.277	iaps	8531
285.992	6.009	vp	1	1.840	iaps	2352
302.065	6.010	dn	2	4.002	iaps	6530
314.840	6.006	dn	n/a	n/a	iaps	9584
328.224	6.017	dn	2	1.716	iaps	9000
344.325	6.015	vp	2	3.677	iaps	8503
357.923	6.015	vp	1	1.564	iaps	2650
370.520	6.015	vp	n/a	n/a	iaps	1340
386.618	6.005	in	4	1.541	iaps	9622
400.807	6.007	in	4	1.434	iaps	6242
412.793	6.014	in	4	1.310	iaps	1525
428.890	6.017	vt	1	0.861	iaps	5510
443.689	6.017	vt	1	1.008	iaps	7006
455.089	6.015	vt	1	0.922	iaps	7185
471.185	6.015	dp	n/a	n/a	iaps	8030
486.173	6.009	dp	n/a	n/a	iaps	4608
497.347	6.009	dp	n/a	n/a	iaps	2311
513.427	6.011	vn	3	1.954	iaps	9250
527.105	6.016	vn	3	4.000	iaps	2141
539.605	6.016	vn	3	4.001	iaps	3061
555.704	6.015	ip	2	2.072	iaps	1999
568.202	6.015	ip	n/a	n/a	iaps	5779
581.888	6.010	ip	2	3.937	iaps	8380
