trial	response	correct_response	accuracy	reaction_time
1	8	8	1	242
2	n/a	14	0	n/a
3	10	16	0	1083
4	7	11	0	1874
5	6	6	1	783
6	10	10	1	922
7	13	13	1	1880
8	7	7	1	720
9	3	3	1	150
10	7	7	1	621
11	10	10	1	781
12	11	11	1	1153
13	10	10	1	943
14	8	8	1	505
15	14	14	1	1568
16	15	15	1	1289
17	10	10	1	1297
18	9	9	1	1027
19	8	8	1	605
20	12	12	1	1283
21	13	13	1	2082
22	5	5	1	162
23	9	9	1	883
24	11	11	1	2169
25	4	4	1	318
26	7	7	1	120
27	14	14	1	1370
28	13	13	1	1979
29	9	9	1	572
30	6	6	1	1164
