trial	response	correct_response	accuracy	reaction_time
1	7	7	1	1611
2	n/a	10	0	n/a
3	9	9	1	782
4	n/a	7	0	n/a
5	10	6	0	2776
6	n/a	9	0	n/a
7	13	14	0	1676
8	n/a	15	0	n/a
9	10	10	1	1567
10	16	8	0	2553
11	16	16	1	2051
12	13	13	1	2080
13	10	10	1	1168
14	8	9	0	1912
15	8	8	1	545
16	16	13	0	1309
17	9	9	1	816
18	7	7	1	1295
19	9	8	0	218
20	16	9	0	1729
21	14	12	0	1590
22	14	14	1	1468
23	13	13	1	2254
24	8	9	0	495
25	10	7	0	1445
26	8	8	1	1120
27	10	10	1	866
28	8	12	0	1045
29	11	11	1	423
30	8	8	1	347
