trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	13	1	1	1056
2	go	4	4	1	1	305
3	go	1	7	1	1	436
4	go	1	13	1	1	339
5	go	5	10	1	1	275
6	go	1	13	1	1	414
7	go	8	16	1	1	336
8	go	6	7	1	1	500
9	go	5	16	1	1	468
10	go	7	16	1	1	382
11	go	7	10	1	1	405
12	go	9	10	1	1	413
13	go	2	10	1	1	451
14	nogo	3	7	1	0	1085
15	go	8	16	1	1	1054
16	go	5	4	0	0	n/a
17	go	5	13	1	1	226
18	go	6	13	1	1	251
19	go	1	16	1	1	310
20	go	8	7	1	1	392
21	go	9	16	1	1	385
22	go	8	4	1	1	681
23	go	2	4	1	1	561
24	go	7	7	1	1	500
25	go	6	16	1	1	423
26	go	4	16	1	1	561
27	go	8	13	1	1	401
28	go	6	16	1	1	441
29	go	8	7	1	1	454
30	go	2	16	1	1	368
31	go	9	4	1	1	439
32	go	8	10	1	1	476
33	go	9	16	1	1	403
34	go	5	4	1	1	383
35	go	2	10	1	1	370
36	go	4	13	1	1	317
37	nogo	3	13	1	0	368
38	go	5	10	1	1	815
39	go	5	16	1	1	813
40	go	6	7	1	1	784
41	nogo	3	7	1	0	1092
42	go	2	13	0	0	n/a
43	go	7	4	1	1	147
44	go	5	10	1	1	140
45	go	7	10	1	1	43
46	go	8	13	0	0	n/a
47	go	2	4	1	1	198
48	go	7	7	1	1	190
49	go	4	10	1	1	254
50	go	1	10	1	1	231
51	nogo	3	16	1	0	307
52	go	7	4	1	1	694
53	go	4	10	1	1	642
54	go	6	13	1	1	466
55	go	4	13	1	1	437
56	go	8	16	1	1	428
57	go	8	4	1	1	544
58	go	4	4	1	1	458
59	go	1	13	1	1	337
60	go	9	7	1	1	329
61	go	9	10	1	1	458
62	go	4	16	1	1	484
63	go	8	7	1	1	611
64	go	2	7	1	1	446
65	go	2	13	1	1	497
66	go	8	13	1	1	443
67	go	7	7	1	1	384
68	nogo	3	16	1	0	348
69	go	4	7	1	1	438
70	go	7	13	1	1	547
71	go	1	10	1	1	592
72	go	4	7	1	1	455
73	nogo	3	7	1	0	401
74	go	5	7	1	1	709
75	go	9	13	1	1	569
76	go	8	4	1	1	482
77	go	4	7	1	1	370
78	go	7	10	1	1	454
79	go	4	10	1	1	494
80	go	1	10	1	1	495
81	go	2	13	1	1	743
82	go	6	7	1	1	780
83	go	6	4	1	1	952
84	go	4	16	0	0	n/a
85	go	6	16	1	1	314
86	go	6	7	1	1	482
87	go	9	10	1	1	438
88	go	9	10	1	1	526
89	go	7	16	1	1	533
90	go	6	10	1	1	624
91	go	4	16	1	1	797
92	go	1	7	1	1	653
93	go	7	4	1	1	490
94	nogo	3	16	0	1	n/a
95	nogo	3	7	0	1	n/a
96	go	9	10	1	1	84
97	go	8	4	1	1	81
98	go	2	16	1	1	993
99	go	7	7	1	1	985
100	go	6	16	1	1	797
101	go	6	13	1	1	705
102	go	1	4	1	1	795
103	go	9	4	1	1	606
104	go	9	4	1	1	477
105	nogo	3	4	1	0	492
106	go	1	4	1	1	628
107	go	4	7	1	1	598
108	go	1	4	1	1	375
109	go	1	10	1	1	302
110	go	2	4	1	1	328
111	nogo	3	16	1	0	247
112	go	6	13	1	1	414
113	go	8	4	1	1	336
114	go	5	10	1	1	602
115	go	9	7	1	1	420
116	nogo	3	10	1	0	908
117	go	9	10	1	1	745
118	go	5	13	1	1	764
119	go	5	4	1	1	892
120	go	4	10	0	0	n/a
121	go	2	16	1	1	219
122	go	6	7	1	1	420
123	go	8	13	1	1	626
124	nogo	3	10	0	1	n/a
125	go	8	16	0	0	n/a
126	go	4	16	1	1	378
127	go	4	7	1	1	492
128	go	2	7	1	1	492
129	go	5	10	1	1	485
130	go	2	16	1	1	467
131	go	1	10	1	1	368
132	go	1	7	1	1	377
133	go	5	10	1	1	451
134	go	9	4	1	1	488
135	go	5	16	1	1	335
136	go	4	13	1	1	488
137	go	5	13	1	1	443
138	nogo	3	13	0	1	n/a
139	go	4	13	0	0	n/a
140	go	2	7	1	1	127
141	go	5	16	1	1	244
142	go	6	16	1	1	219
143	go	9	10	1	1	116
144	go	4	4	1	1	1132
145	go	6	4	1	1	1035
146	nogo	3	7	0	1	n/a
147	go	1	4	1	1	315
148	go	5	10	1	1	238
149	go	5	7	1	1	207
150	go	4	16	1	1	62
151	go	6	13	1	1	16
152	go	4	10	1	1	1083
153	go	5	16	1	1	806
154	go	5	4	1	1	577
155	go	6	10	1	1	414
156	go	2	7	1	1	329
157	nogo	3	4	1	0	343
158	go	8	16	1	1	313
159	nogo	3	13	1	0	407
160	go	1	7	1	1	343
161	go	9	13	1	1	380
162	nogo	3	4	1	0	489
163	go	2	13	1	1	574
164	go	7	16	1	1	522
165	go	6	16	1	1	520
166	go	6	10	1	1	653
167	go	2	7	1	1	487
168	go	2	7	1	1	592
169	go	8	7	1	1	517
170	go	8	16	1	1	465
171	go	6	13	1	1	413
172	nogo	3	13	1	0	472
173	go	2	13	1	1	421
174	go	1	4	1	1	413
175	go	6	7	1	1	293
176	go	1	13	1	1	420
177	nogo	3	16	0	1	n/a
178	go	1	7	0	0	n/a
179	go	7	13	0	0	n/a
180	go	2	4	1	1	300
181	go	9	4	1	1	516
182	go	9	4	1	1	370
183	go	8	7	1	1	478
184	go	7	7	1	1	659
185	go	2	16	1	1	485
186	go	7	13	1	1	476
187	go	9	10	1	1	636
188	go	7	4	1	1	449
189	go	1	16	1	1	571
190	go	4	13	1	1	413
191	go	8	10	1	1	428
192	go	5	4	1	1	629
193	go	9	13	1	1	439
194	go	5	16	1	1	477
195	go	6	10	1	1	492
196	go	9	4	1	1	463
197	nogo	3	4	1	0	724
198	go	9	10	1	1	763
199	go	8	4	1	1	732
200	go	7	4	1	1	635
201	nogo	3	16	1	0	425
202	go	4	16	1	1	417
203	nogo	3	4	0	1	n/a
204	go	1	10	0	0	n/a
205	go	6	10	1	1	56
206	go	5	16	1	1	77
207	go	9	10	1	1	373
208	go	2	13	1	1	269
209	go	7	13	1	1	238
210	go	7	10	1	1	114
211	go	1	13	1	1	1050
212	go	8	13	1	1	929
213	go	7	4	1	1	881
214	go	1	7	1	1	558
215	go	7	7	1	1	456
216	nogo	3	4	1	0	393
217	nogo	3	16	1	0	307
218	go	2	7	1	1	359
219	go	2	13	1	1	48
220	go	7	10	1	1	17
221	go	5	13	0	0	n/a
222	nogo	3	13	1	0	256
223	go	7	7	1	1	458
224	go	8	4	1	1	540
225	go	9	10	1	1	481
