onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
1.077771967	14.1229791	11	computer	1.077771967	3.183423088	8.200424987	0.569259762	8.769684749	1
16.34861089	14.026618	10	PRP1	16.34861089	18.35759632	23.37477854	0.487362366	23.8621409	1
32.49932054	14.02541875	9	PRP1	32.49932054	34.5071698	39.52433573	0.35211629	39.87645201	1
50.64911945	14.02478882	10	computer	50.64911945	52.65557949	57.67355904	0.430126246	58.10368528	1
65.81355577	14.02499136	9	PRP2	65.81355577	67.82373801	72.83805539	0.511404529	73.34945992	1
81.96566138	14.01866536	3	computer	81.96566138	83.97286617	88.98400958	0.35652437	89.34053396	-1
97.09807312	14.01620468	10	PRP2	97.09807312	99.10638267	104.1139759	0.393306903	104.5072828	1
112.2448533	14.02853266	2	PRP3	112.2448533	114.2567017	119.2730707	0.31411198	119.5871827	-1
128.3976372	14.02539398	2	computer	128.3976372	130.4061007	135.4227323	0.879182368	136.3019147	-1
143.5435841	14.02939692	3	PRP4	143.5435841	145.5551597	150.5727359	1.60306431	152.1758002	1
161.6987203	14.02193132	4	computer	161.6987203	163.7058787	168.7203246	0.510637987	169.2309625	-1
179.8426369	14.02373872	11	PRP3	179.8426369	181.8494566	186.8661182	0.357392832	187.223511	1
195.9963634	14.01716965	2	PRP5	195.9963634	198.0044795	203.0130212	0.364273011	203.3772943	-1
211.1244054	14.01985677	11	computer	211.1244054	213.1382845	218.1439882	0.434356451	218.5783447	1
226.2610702	14.0278595	4	PRP2	226.2610702	228.2714903	233.2886205	0.439187808	233.7278083	1
241.411068	14.02686939	9	computer	241.411068	243.4204553	248.4375971	0.392300888	248.829898	1
257.5631365	14.02262721	1	computer	257.5631365	259.5689372	264.5854984	0.4311714	265.0166698	-1
274.7096404	14.02318828	1	PRP4	274.7096404	276.715211	281.7325518	0.412315237	282.1448671	-1
292.8417493	14.02161347	4	PRP3	292.8417493	294.8533142	299.8630744	0.515470759	300.3785452	1
308.9750274	14.01817152	4	PRP5	308.9750274	310.9866287	315.9929567	0.368446587	316.3614033	1
326.1144436	14.02263565	10	PRP3	326.1144436	328.1237026	333.1368005	1.063388463	334.200189	1
344.2590107	14.02806988	11	PRP6	344.2590107	346.269399	351.2867716	0.453550466	351.7403221	1
359.4102809	14.0240066	10	PRP6	359.4102809	361.4183865	366.4340363	0.523081471	366.9571178	1
374.5622518	14.01944809	1	PPR5	374.5622518	376.568981	381.5813833	0.384263515	381.9656468	-1
390.7110023	14.01736053	3	PRP5	390.7110023	392.7186883	397.7280892	0.36248375	398.0905729	1
406.8408951	14.01848481	8	computer	406.8408951	408.8515627	413.8592424	0.484725576	414.343968	1
421.9780074	14.02409238	3	computer	421.9780074	423.9846197	429.0017907	0.517143062	429.5189337	-1
439.1118067	14.02437738	9	PRP6	439.1118067	441.1183642	446.135879	0.455634932	446.5915139	1
455.2620863	14.02223251	4	PRP4	455.2620863	457.267578	462.2840029	0.447985899	462.7319888	1
471.41214	14.01880074	2	PRP4	471.41214	473.4173158	478.4306483	0.538395772	478.9690441	-1
486.5628008	14.02158163	8	computer	486.5628008	488.5778445	493.584071	0.921369893	494.5054409	1
502.710455	14.01524978	3	PRP2	502.710455	504.7179359	509.7254515	1.557205009	511.2826565	-1
518.8425451	14.02491071	11	PRP1	518.8425451	520.8506017	525.8672123	0.461849867	526.3290621	1
534.9717404	14.02941904	2	computer	534.9717404	536.9843917	542.0008857	0.437836503	542.4387222	-1
550.1101293	14.02310976	8	PRP6	550.1101293	552.1168277	557.1329793	1.146227174	558.2792065	1
567.2584951	14.02260824	8	PRP1	567.2584951	569.2664338	574.2808228	2.526212795	576.8070356	1
