onset	duration	trial_type	rating	response_time	database	identifier
6.244	6.006	dp	2	2.234	iaps	4680
18.625	6.008	dp	2	0.909	iaps	8341
32.416	6.006	dp	2	0.992	iaps	5820
48.500	6.017	vn	2	2.155	iaps	9620
62.116	6.017	vn	3	1.540	iaps	9042
74.715	6.015	vn	3	1.216	iaps	6250
90.812	6.016	ip	3	1.280	iaps	7260
105.793	6.006	ip	3	0.882	iaps	4607
116.958	6.007	ip	3	0.821	iaps	5000
133.021	6.011	dn	1	0.839	iaps	2053
146.115	6.016	dn	1	0.718	iaps	9320
159.215	6.016	dn	1	0.905	iaps	6821
175.314	6.015	vt	1	0.935	iaps	7950
189.211	6.016	vt	1	0.743	iaps	7035
201.509	6.004	vt	1	0.990	iaps	7090
217.572	6.009	in	3	0.824	iaps	2490
230.247	6.006	in	3	0.871	iaps	9530
243.717	6.013	in	3	1.403	iaps	9432
259.813	6.016	vp	2	1.187	iaps	8180
274.213	6.016	vp	2	3.020	iaps	8496
285.996	6.013	vp	2	2.548	iaps	2310
302.091	6.005	dn	2	1.181	iaps	9001
314.855	6.007	dn	2	0.611	iaps	9621
328.229	6.006	dn	2	0.982	iaps	9331
344.312	6.016	vp	1	1.660	iaps	8370
357.912	6.016	vp	2	1.249	iaps	2345
370.511	6.016	vp	3	1.617	iaps	1463
386.609	6.016	in	3	1.063	iaps	9830
400.806	6.004	in	3	1.233	iaps	6550
412.771	6.006	in	3	1.291	iaps	4621
428.834	6.010	vt	1	0.872	iaps	2214
443.598	6.012	vt	1	1.436	iaps	7020
454.994	6.016	vt	1	1.999	iaps	7050
471.094	6.016	dp	n/a	n/a	iaps	8090
486.075	6.015	dp	1	1.918	iaps	4640
497.259	6.012	dp	2	1.958	iaps	2208
513.336	6.007	vn	2	2.142	iaps	9495
527.000	6.009	vn	2	0.852	iaps	6243
539.481	6.012	vn	3	1.133	iaps	6510
555.576	6.016	ip	3	3.827	iaps	1722
568.059	6.016	ip	3	0.907	iaps	7430
581.757	6.016	ip	3	0.954	iaps	8210
