trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	13	1	1	583
2	go	4	4	1	1	506
3	go	1	13	1	1	373
4	go	1	4	1	1	369
5	go	5	16	1	1	421
6	go	1	7	1	1	417
7	go	8	16	1	1	333
8	go	6	16	1	1	347
9	go	5	13	1	1	396
10	go	7	4	1	1	412
11	go	7	13	1	1	404
12	go	9	13	1	1	421
13	go	2	13	1	1	435
14	nogo	3	13	0	1	n/a
15	go	8	13	1	1	376
16	go	5	4	1	1	396
17	go	5	10	1	1	455
18	go	6	4	1	1	461
19	go	1	7	1	1	337
20	go	8	10	1	1	473
21	go	9	16	1	1	413
22	go	8	13	1	1	315
23	go	2	7	1	1	488
24	go	7	13	1	1	446
25	go	6	13	1	1	347
26	go	4	4	1	1	357
27	go	8	16	1	1	413
28	go	6	16	1	1	372
29	go	8	7	1	1	363
30	go	2	10	1	1	358
31	go	9	4	1	1	452
32	go	8	4	1	1	422
33	go	9	13	1	1	368
34	go	5	7	1	1	348
35	go	2	4	1	1	353
36	go	4	13	1	1	262
37	nogo	3	10	1	0	306
38	go	5	10	0	0	n/a
39	go	5	13	0	0	n/a
40	go	6	7	1	1	351
41	nogo	3	4	1	0	319
42	go	2	10	0	0	n/a
43	go	7	4	1	1	367
44	go	5	16	1	1	358
45	go	7	10	1	1	318
46	go	8	7	1	1	307
47	go	2	16	1	1	382
48	go	7	16	1	1	421
49	go	4	7	1	1	434
50	go	1	13	1	1	448
51	nogo	3	16	0	1	n/a
52	go	7	7	1	1	314
53	go	4	10	1	1	411
54	go	6	7	1	1	120
55	go	4	16	0	0	n/a
56	go	8	10	1	1	467
57	go	8	10	1	1	435
58	go	4	7	0	0	n/a
59	go	1	4	1	1	454
60	go	9	16	1	1	448
61	go	9	4	1	1	439
62	go	4	13	1	1	382
63	go	8	16	1	1	306
64	go	2	10	1	1	458
65	go	2	13	1	1	428
66	go	8	16	1	1	391
67	go	7	4	1	1	327
68	nogo	3	4	1	0	332
69	go	4	4	1	1	616
70	go	7	7	1	1	563
71	go	1	13	1	1	365
72	go	4	13	1	1	306
73	nogo	3	4	1	0	335
74	go	5	13	1	1	490
75	go	9	13	1	1	379
76	go	8	13	1	1	313
77	go	4	10	1	1	280
78	go	7	10	1	1	19
79	go	4	10	1	1	265
80	go	1	13	1	1	357
81	go	2	10	1	1	481
82	go	6	16	1	1	452
83	go	6	10	1	1	399
84	go	4	4	1	1	406
85	go	6	4	1	1	327
86	go	6	7	1	1	352
87	go	9	7	1	1	249
88	go	9	7	1	1	325
89	go	7	4	1	1	462
90	go	6	10	1	1	389
91	go	4	4	1	1	520
92	go	1	4	1	1	601
93	go	7	10	1	1	390
94	nogo	3	7	1	0	293
95	nogo	3	16	1	0	443
96	go	9	13	1	1	705
97	go	8	16	1	1	368
98	go	2	7	1	1	432
99	go	7	7	1	1	367
100	go	6	16	1	1	487
101	go	6	16	1	1	316
102	go	1	13	1	1	367
103	go	9	13	1	1	307
104	go	9	7	1	1	399
105	nogo	3	4	1	0	317
106	go	1	7	1	1	359
107	go	4	4	1	1	299
108	go	1	4	1	1	310
109	go	1	16	1	1	354
110	go	2	4	1	1	257
111	nogo	3	16	1	0	319
112	go	6	10	1	1	262
113	go	8	7	1	1	363
114	go	5	13	1	1	18
115	go	9	16	1	1	348
116	nogo	3	16	1	0	353
117	go	9	13	1	1	302
118	go	5	7	1	1	371
119	go	5	7	1	1	341
120	go	4	16	1	1	368
121	go	2	16	1	1	348
122	go	6	10	1	1	477
123	go	8	7	1	1	563
124	nogo	3	7	0	1	n/a
125	go	8	16	1	1	460
126	go	4	4	1	1	384
127	go	4	7	1	1	445
128	go	2	13	1	1	413
129	go	5	16	1	1	523
130	go	2	13	1	1	375
131	go	1	7	1	1	492
132	go	1	13	1	1	430
133	go	5	10	0	0	n/a
134	go	9	16	1	1	455
135	go	5	10	1	1	488
136	go	4	7	1	1	388
137	go	5	10	1	1	426
138	nogo	3	16	0	1	n/a
139	go	4	7	1	1	383
140	go	2	10	1	1	847
141	go	5	4	1	1	458
142	go	6	4	1	1	372
143	go	9	10	1	1	374
144	go	4	13	1	1	391
145	go	6	7	1	1	305
146	nogo	3	13	1	0	254
147	go	1	7	1	1	436
148	go	5	13	1	1	450
149	go	5	7	1	1	351
150	go	4	4	1	1	272
151	go	6	13	1	1	423
152	go	4	10	1	1	385
153	go	5	10	1	1	412
154	go	5	7	1	1	325
155	go	6	16	1	1	350
156	go	2	13	1	1	311
157	nogo	3	16	1	0	263
158	go	8	7	1	1	441
159	nogo	3	10	1	0	342
160	go	1	13	1	1	472
161	go	9	16	1	1	373
162	nogo	3	7	1	0	272
163	go	2	4	1	1	415
164	go	7	16	1	1	455
165	go	6	10	1	1	314
166	go	6	16	1	1	472
167	go	2	4	1	1	478
168	go	2	4	1	1	411
169	go	8	10	1	1	99
170	go	8	13	1	1	689
171	go	6	10	1	1	428
172	nogo	3	13	1	0	437
173	go	2	16	1	1	362
174	go	1	10	1	1	687
175	go	6	4	1	1	264
176	go	1	10	1	1	673
177	nogo	3	10	0	1	n/a
178	go	1	16	1	1	320
179	go	7	16	1	1	274
180	go	2	10	1	1	265
181	go	9	13	1	1	458
182	go	9	10	1	1	335
183	go	8	10	1	1	327
184	go	7	13	1	1	364
185	go	2	7	1	1	402
186	go	7	4	1	1	394
187	go	9	10	1	1	411
188	go	7	13	1	1	356
189	go	1	4	1	1	265
190	go	4	10	1	1	184
191	go	8	7	1	1	999
192	go	5	4	1	1	605
193	go	9	10	1	1	257
194	go	5	4	1	1	773
195	go	6	16	1	1	406
196	go	9	7	1	1	279
197	nogo	3	16	1	0	345
198	go	9	7	1	1	372
199	go	8	7	1	1	405
200	go	7	10	1	1	869
201	nogo	3	16	0	1	n/a
202	go	4	4	1	1	320
203	nogo	3	13	1	0	334
204	go	1	7	1	1	619
205	go	6	16	1	1	424
206	go	5	16	1	1	30
207	go	9	16	1	1	405
208	go	2	10	1	1	330
209	go	7	10	1	1	354
210	go	7	4	1	1	315
211	go	1	4	1	1	308
212	go	8	16	1	1	354
213	go	7	13	1	1	316
214	go	1	7	1	1	330
215	go	7	16	1	1	447
216	nogo	3	7	0	1	n/a
217	nogo	3	7	0	1	n/a
218	go	2	10	1	1	448
219	go	2	4	1	1	372
220	go	7	4	1	1	478
221	go	5	13	1	1	334
222	nogo	3	4	0	1	n/a
223	go	7	4	1	1	471
224	go	8	10	1	1	350
225	go	9	7	1	1	306
