trial	response	correct_response	accuracy	reaction_time
1	8	8	1	443
2	14	14	1	1485
3	16	16	1	1299
4	11	11	1	497
5	6	6	1	512
6	10	10	1	1057
7	13	13	1	1343
8	7	7	1	433
9	3	3	1	535
10	7	7	1	522
11	10	10	1	918
12	11	11	1	826
13	10	10	1	649
14	8	8	1	395
15	14	14	1	1522
16	15	15	1	1273
17	10	10	1	928
18	9	9	1	305
19	8	8	1	1367
20	12	12	1	955
21	13	13	1	710
22	5	5	1	358
23	9	9	1	777
24	11	11	1	1050
25	4	4	1	824
26	7	7	1	457
27	14	14	1	1604
28	13	13	1	1009
29	9	9	1	540
30	6	6	1	416
