trial	response	correct_response	accuracy	reaction_time
1	l	l	1	840
2	k	k	1	1185
3	l	l	1	804
4	k	k	1	1208
5	k	k	1	812
6	l	l	1	655
7	l	l	1	787
8	l	l	1	1473
9	k	k	1	937
10	j	j	1	670
11	k	k	1	1672
12	j	j	1	872
13	j	j	1	1138
14	l	l	1	661
15	j	j	1	1115
16	j	j	1	807
17	k	k	1	719
18	j	j	1	1038
19	j	j	1	730
20	j	j	1	735
