trial	response	correct_response	accuracy	reaction_time
1	n/a	l	0	n/a
2	k	l	0	778
3	j	j	1	1543
4	l	l	1	870
5	j	j	1	1050
6	j	j	1	1266
7	l	l	1	828
8	j	j	1	805
9	l	l	1	1281
10	k	k	1	1455
11	l	l	1	1260
12	n/a	k	0	n/a
13	k	k	1	1669
14	j	j	1	954
15	k	k	1	1506
16	l	l	1	1477
17	l	l	1	1526
18	k	k	1	982
19	k	k	1	957
20	l	l	1	823
