onset	duration	trial_type	rating	response_time	database	identifier
6.258	6.010	dp	2	2.846	iaps	4626
18.649	6.009	dp	2	2.641	iaps	8490
32.425	6.005	dp	2	2.146	iaps	5270
48.508	6.016	vn	1	2.526	iaps	9340
62.124	6.017	vn	1	2.709	iaps	7359
74.723	6.015	vn	1	1.843	iaps	2276
90.820	6.016	ip	3	1.915	iaps	5623
105.806	6.010	ip	2	3.517	iaps	4603
116.981	6.009	ip	3	1.844	iaps	4670
133.057	6.004	dn	2	2.163	iaps	1111
146.127	6.013	dn	2	2.095	iaps	8230
159.223	6.016	dn	3	2.065	iaps	6312
175.322	6.015	vt	1	2.223	iaps	7491
189.219	6.015	vt	1	1.591	iaps	7170
201.505	6.011	vt	1	1.779	iaps	7235
217.580	6.008	in	2	2.291	iaps	1275
230.255	6.005	in	3	2.346	iaps	9280
243.726	6.012	in	2	1.751	iaps	9120
259.822	6.016	vp	2	1.808	iaps	8162
274.204	6.015	vp	1	3.215	iaps	8531
286.002	6.015	vp	2	4.000	iaps	2352
302.087	6.011	dn	1	2.927	iaps	6530
314.854	6.008	dn	2	3.344	iaps	9584
328.238	6.005	dn	1	1.953	iaps	9000
344.308	6.011	vp	1	2.862	iaps	8503
357.904	6.016	vp	1	1.796	iaps	2650
370.504	6.015	vp	2	3.850	iaps	1340
386.600	6.015	in	2	2.108	iaps	9622
400.806	6.007	in	2	2.513	iaps	6242
412.806	6.004	in	2	2.119	iaps	1525
428.869	6.007	vt	1	1.320	iaps	5510
443.640	6.012	vt	1	1.101	iaps	7006
455.035	6.017	vt	2	3.269	iaps	7185
471.135	6.016	dp	1	1.654	iaps	8030
486.133	6.015	dp	2	3.289	iaps	4608
497.331	6.015	dp	1	2.458	iaps	2311
513.401	6.009	vn	2	2.484	iaps	9250
527.068	6.007	vn	1	2.570	iaps	2141
539.540	6.011	vn	2	2.295	iaps	3061
555.650	6.017	ip	2	2.699	iaps	1999
568.151	6.016	ip	3	1.731	iaps	5779
581.848	6.016	ip	3	2.203	iaps	8380
