trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	16	1	1	844
2	go	4	16	1	1	409
3	go	1	10	1	1	336
4	go	1	7	1	1	384
5	go	5	16	1	1	382
6	go	1	16	1	1	559
7	go	8	13	1	1	603
8	go	6	4	1	1	672
9	go	5	4	1	1	673
10	go	7	16	1	1	598
11	go	7	10	1	1	641
12	go	9	7	1	1	620
13	go	2	13	1	1	571
14	nogo	3	4	1	0	546
15	go	8	10	1	1	522
16	go	5	16	1	1	540
17	go	5	13	1	1	587
18	go	6	16	1	1	540
19	go	1	13	1	1	538
20	go	8	4	1	1	538
21	go	9	7	1	1	557
22	go	8	13	1	1	584
23	go	2	10	1	1	509
24	go	7	7	1	1	369
25	go	6	13	1	1	324
26	go	4	16	1	1	365
27	go	8	16	1	1	479
28	go	6	4	1	1	318
29	go	8	16	1	1	365
30	go	2	13	1	1	385
31	go	9	10	1	1	362
32	go	8	4	1	1	517
33	go	9	4	1	1	354
34	go	5	13	1	1	332
35	go	2	4	1	1	369
36	go	4	7	1	1	346
37	nogo	3	10	0	1	n/a
38	go	5	4	1	1	887
39	go	5	7	1	1	363
40	go	6	16	1	1	318
41	nogo	3	4	1	0	393
42	go	2	16	1	1	371
43	go	7	10	1	1	346
44	go	5	13	1	1	365
45	go	7	16	1	1	365
46	go	8	16	1	1	336
47	go	2	7	1	1	358
48	go	7	4	1	1	426
49	go	4	10	1	1	402
50	go	1	13	1	1	379
51	nogo	3	7	1	0	350
52	go	7	10	1	1	277
53	go	4	10	1	1	287
54	go	6	4	1	1	233
55	go	4	4	1	1	389
56	go	8	10	1	1	344
57	go	8	16	1	1	384
58	go	4	10	1	1	357
59	go	1	7	1	1	312
60	go	9	4	1	1	315
61	go	9	16	1	1	309
62	go	4	7	1	1	372
63	go	8	10	1	1	418
64	go	2	13	1	1	369
65	go	2	7	1	1	372
66	go	8	13	1	1	413
67	go	7	16	1	1	366
68	nogo	3	10	0	1	n/a
69	go	4	7	1	1	829
70	go	7	10	1	1	541
71	go	1	7	1	1	471
72	go	4	4	1	1	403
73	nogo	3	4	1	0	335
74	go	5	16	1	1	262
75	go	9	16	1	1	286
76	go	8	4	1	1	352
77	go	4	16	1	1	349
78	go	7	10	1	1	324
79	go	4	16	1	1	349
80	go	1	4	1	1	311
81	go	2	4	1	1	314
82	go	6	4	1	1	309
83	go	6	16	1	1	313
84	go	4	10	1	1	274
85	go	6	4	1	1	300
86	go	6	7	1	1	260
87	go	9	13	1	1	256
88	go	9	7	1	1	259
89	go	7	7	1	1	254
90	go	6	13	1	1	232
91	go	4	7	1	1	203
92	go	1	7	1	1	226
93	go	7	13	1	1	222
94	nogo	3	10	1	0	245
95	nogo	3	13	1	0	242
96	go	9	7	1	1	514
97	go	8	4	1	1	351
98	go	2	13	1	1	238
99	go	7	10	1	1	244
100	go	6	7	1	1	211
101	go	6	13	1	1	260
102	go	1	10	1	1	253
103	go	9	4	1	1	320
104	go	9	10	1	1	253
105	nogo	3	7	1	0	254
106	go	1	16	1	1	239
107	go	4	4	1	1	210
108	go	1	13	1	1	259
109	go	1	13	1	1	229
110	go	2	10	1	1	251
111	nogo	3	7	1	0	367
112	go	6	10	1	1	247
113	go	8	16	1	1	273
114	go	5	10	1	1	260
115	go	9	10	1	1	315
116	nogo	3	7	1	0	260
117	go	9	4	1	1	187
118	go	5	13	1	1	186
119	go	5	13	1	1	276
120	go	4	4	1	1	233
121	go	2	4	1	1	256
122	go	6	10	1	1	309
123	go	8	4	1	1	303
124	nogo	3	7	1	0	312
125	go	8	4	1	1	220
126	go	4	10	1	1	172
127	go	4	13	1	1	282
128	go	2	7	1	1	370
129	go	5	16	1	1	367
130	go	2	4	1	1	525
131	go	1	13	1	1	354
132	go	1	13	1	1	306
133	go	5	7	1	1	443
134	go	9	7	1	1	230
135	go	5	13	1	1	279
136	go	4	7	1	1	318
137	go	5	4	1	1	505
138	nogo	3	4	1	0	272
139	go	4	16	1	1	177
140	go	2	10	1	1	249
141	go	5	13	1	1	243
142	go	6	7	1	1	301
143	go	9	13	1	1	316
144	go	4	7	1	1	260
145	go	6	10	1	1	240
146	nogo	3	13	1	0	259
147	go	1	7	1	1	210
148	go	5	10	1	1	113
149	go	5	4	1	1	206
150	go	4	13	1	1	273
151	go	6	13	1	1	252
152	go	4	7	1	1	270
153	go	5	16	1	1	351
154	go	5	4	1	1	312
155	go	6	13	1	1	267
156	go	2	4	1	1	403
157	nogo	3	16	1	0	288
158	go	8	4	1	1	191
159	nogo	3	10	1	0	25
160	go	1	10	1	1	233
161	go	9	10	1	1	305
162	nogo	3	7	1	0	270
163	go	2	10	1	1	270
164	go	7	7	1	1	357
165	go	6	4	1	1	219
166	go	6	16	1	1	241
167	go	2	16	1	1	263
168	go	2	13	1	1	369
169	go	8	4	1	1	236
170	go	8	13	1	1	360
171	go	6	4	1	1	305
172	nogo	3	16	1	0	338
173	go	2	7	1	1	451
174	go	1	13	1	1	423
175	go	6	4	1	1	346
176	go	1	10	1	1	389
177	nogo	3	10	1	0	314
178	go	1	16	1	1	244
179	go	7	16	1	1	242
180	go	2	13	1	1	210
181	go	9	7	1	1	263
182	go	9	16	1	1	260
183	go	8	7	1	1	314
184	go	7	10	1	1	252
185	go	2	16	1	1	316
186	go	7	13	1	1	271
187	go	9	13	1	1	245
188	go	7	16	1	1	270
189	go	1	7	1	1	327
190	go	4	10	1	1	322
191	go	8	13	1	1	343
192	go	5	7	1	1	255
193	go	9	10	1	1	227
194	go	5	16	1	1	304
195	go	6	13	1	1	313
196	go	9	7	1	1	384
197	nogo	3	13	1	0	265
198	go	9	7	1	1	218
199	go	8	13	1	1	124
200	go	7	13	1	1	238
201	nogo	3	4	1	0	213
202	go	4	13	1	1	140
203	nogo	3	16	1	0	232
204	go	1	4	1	1	392
205	go	6	16	1	1	481
206	go	5	10	1	1	339
207	go	9	16	1	1	309
208	go	2	16	1	1	254
209	go	7	16	1	1	320
210	go	7	10	1	1	247
211	go	1	16	1	1	263
212	go	8	16	1	1	297
213	go	7	7	1	1	265
214	go	1	13	1	1	277
215	go	7	10	1	1	255
216	nogo	3	7	1	0	252
217	nogo	3	10	1	0	274
218	go	2	7	1	1	354
219	go	2	4	1	1	291
220	go	7	4	1	1	255
221	go	5	4	1	1	262
222	nogo	3	7	1	0	160
223	go	7	10	1	1	452
224	go	8	10	1	1	330
225	go	9	16	1	1	269
