trial	response	correct_response	accuracy	reaction_time
1	8	8	1	1258
2	14	14	1	1267
3	16	16	1	838
4	11	11	1	1027
5	6	6	1	585
6	10	10	1	1176
7	13	13	1	1132
8	7	7	1	741
9	3	3	1	104
10	7	7	1	625
11	10	10	1	599
12	11	11	1	482
13	10	10	1	661
14	8	8	1	710
15	14	14	1	899
16	15	15	1	2073
17	10	10	1	683
18	9	9	1	935
19	8	8	1	454
20	12	12	1	658
21	13	13	1	840
22	5	5	1	171
23	9	9	1	203
24	11	11	1	867
25	2	4	0	2609
26	n/a	7	0	n/a
27	11	14	0	903
28	13	13	1	527
29	9	9	1	477
30	6	6	1	903
