onset	duration	trial_type	rating	response_time	database	identifier
6.248	6.010	vp	1	3.055	iaps	4640
21.135	6.007	vp	2	3.802	iaps	4607
32.408	6.017	vp	3	3.275	iaps	7430
48.487	6.018	dn	2	2.566	iaps	2490
61.601	6.006	dn	3	1.295	iaps	9042
74.664	6.010	dn	2	1.885	iaps	6243
90.739	6.005	ip	2	2.034	iaps	8180
103.406	6.017	ip	3	2.291	iaps	2208
116.903	6.018	ip	3	1.358	iaps	5820
132.982	6.007	vn	3	1.572	iaps	6250
145.747	6.009	vn	2	1.419	iaps	9530
159.123	6.016	vn	2	1.973	iaps	4621
175.205	6.016	dp	2	1.265	iaps	4680
189.196	6.009	dp	2	2.403	iaps	8210
201.381	6.008	dp	1	3.954	iaps	7260
217.455	6.008	in	4	3.529	iaps	6821
230.955	6.016	in	2	1.372	iaps	9331
243.636	6.018	in	4	1.477	iaps	9320
259.716	6.004	vt	1	0.927	iaps	7950
272.779	6.009	vt	1	1.177	iaps	7050
285.853	6.008	vt	1	0.715	iaps	7090
301.937	6.017	dn	2	1.511	iaps	9621
316.544	6.010	dn	3	2.293	iaps	9620
328.132	6.005	dn	1	0.994	iaps	9830
344.220	6.009	ip	3	1.803	iaps	2345
358.103	6.017	ip	3	1.380	iaps	2310
370.386	6.017	ip	4	1.370	iaps	8341
386.467	6.018	vn	3	2.184	iaps	6550
400.242	6.010	vn	2	0.953	iaps	2053
412.619	6.009	vn	2	1.193	iaps	9432
428.686	6.005	dp	2	1.148	iaps	1463
443.560	6.008	dp	1	2.581	iaps	8090
454.865	6.018	dp	1	1.158	iaps	1722
470.946	6.005	vt	2	1.161	iaps	2214
483.810	6.007	vt	1	0.840	iaps	7035
497.071	6.013	vt	1	0.646	iaps	7020
513.151	6.016	in	3	2.085	iaps	9495
527.541	6.010	in	4	1.125	iaps	6510
539.344	6.006	in	3	2.527	iaps	9001
555.433	6.009	vp	2	3.576	iaps	8370
569.829	6.004	vp	2	2.004	iaps	8496
581.600	6.017	vp	1	1.104	iaps	5000
