trial	response	correct_response	accuracy	reaction_time
1	n/a	l	0	n/a
2	j	j	1	1825
3	j	j	1	896
4	k	k	1	903
5	k	k	1	1217
6	j	j	1	1162
7	l	l	1	981
8	j	j	1	1847
9	j	j	1	1502
10	l	l	1	1079
11	j	j	1	1368
12	k	k	1	983
13	j	j	1	1757
14	l	l	1	1207
15	j	j	1	678
16	l	l	1	915
17	k	k	1	921
18	l	l	1	1157
19	j	j	1	561
20	l	l	1	832
